Site_Count,state,county
4,30,001
15,30,003
4,30,005
4,30,009
26,30,013
3,30,015
6,30,017
1,30,019
4,30,021
2,30,023
3,30,027
15,30,029
8,30,031
7,30,035
1,30,039
4,30,041
15,30,047
9,30,049
1,30,051
6,30,053
3,30,057
13,30,063
3,30,067
4,30,073
2,30,077
1,30,079
7,30,081
1,30,083
5,30,085
6,30,087
4,30,089
1,30,091
7,30,093
3,30,099
4,30,101
1,30,107
10,30,111
