Site_Count,state,county
2,45,001
6,45,003
2,45,005
1,45,007
6,45,009
7,45,011
10,45,013
6,45,015
3,45,017
20,45,019
2,45,021
3,45,023
4,45,025
5,45,027
4,45,029
4,45,031
1,45,033
4,45,035
2,45,037
4,45,039
16,45,041
9,45,045
9,45,047
6,45,049
19,45,051
9,45,053
3,45,055
5,45,057
4,45,059
1,45,061
6,45,063
3,45,067
2,45,069
2,45,065
2,45,071
3,45,073
13,45,075
2,45,077
24,45,079
2,45,081
13,45,083
7,45,085
2,45,087
5,45,089
10,45,091
