Site_Count,state,county
8,35,001
2,35,003
13,35,005
6,35,006
1,35,007
7,35,009
2,,
8,35,015
3,35,019
5,35,025
2,35,027
3,35,029
9,35,031
4,35,033
6,35,035
3,35,037
16,35,039
9,35,041
9,35,045
6,35,047
25,35,043
38,35,049
1,35,051
6,35,053
4,35,055
2,35,057
1,35,059
