Site_Count,state,county
17,16,001
1,16,003
20,16,005
3,16,007
13,16,009
9,16,011
1,16,013
14,16,017
1,16,019
5,16,021
1,16,023
1,16,025
19,16,027
4,16,031
2,16,035
2,16,037
9,16,039
1,16,041
12,16,043
2,16,045
1,16,047
2,16,049
2,16,051
5,16,053
46,16,055
6,16,057
1,16,059
1,16,061
2,16,063
3,16,065
2,16,067
3,16,069
1,16,071
4,16,073
6,16,075
2,16,077
3,16,079
2,16,081
21,16,083
1,16,085
3,16,087
