Site_Count,state,county
13,04,001
42,04,003
22,04,005
9,04,007
7,04,009
3,04,011
6,04,012
91,04,013
12,04,015
22,04,017
60,04,019
32,04,021
13,04,023
7,04,025
12,04,027
