Site_Count,state,county
2,41,001
8,41,003
24,41,005
6,41,007
3,41,009
11,41,011
5,41,013
5,41,015
16,41,017
24,41,019
1,41,021
1,41,023
4,41,025
4,41,027
48,41,029
5,41,031
9,41,033
10,41,035
1,41,037
23,41,039
12,41,041
2,41,043
14,41,045
14,41,047
4,41,049
73,41,051
6,41,053
1,41,055
9,41,057
5,41,059
5,41,061
6,41,063
6,41,065
25,41,067
3,41,069
7,41,071
