Site_Count,state,county
22,34,001
3,34,003
6,34,005
15,34,007
2,34,009
22,34,011
25,34,013
4,34,015
11,34,017
2,34,019
13,34,021
6,34,023
10,34,025
7,34,027
13,34,029
3,34,031
1,34,033
3,34,035
1,34,037
5,34,039
1,34,041
