,Percentage Suffix Label %-value,Percentage Suffix Label %-alias,Race Chart-value,Race Chart-alias,State-value,State-alias,SUM(Positive Suicide)-alias,SUM(Total Suicide Responses)-alias,ATTR(Percentage Suffix Label %)-alias,ATTR(Total Population)-alias,AGG(Show # or Percent)-value,AGG(Show # or Percent)-alias,AGG(Sort Race)-value,AGG(Sort Race)-alias,AGG(Formatted Show # or Percent Positive Age)-alias
0,%,%,True,True,District of Columbia,District of Columbia,123,489,%,249751,25.153374233128833,25.15,25.153374233128833,25.153374233128833,25.15
1,%,%,True,True,New Jersey,New Jersey,1459,5255,%,4960795,27.764034253092294,27.76,27.764034253092294,27.764034253092294,27.76
2,%,%,True,True,Nebraska,Nebraska,678,2319,%,1519341,29.23673997412678,29.24,29.23673997412678,29.23673997412678,29.24
3,%,%,True,True,Connecticut,Connecticut,894,3056,%,2330326,29.25392670157068,29.25,29.25392670157068,29.25392670157068,29.25
4,%,%,True,True,Wisconsin,Wisconsin,1925,6574,%,4727246,29.282020079099485,29.28,29.282020079099485,29.282020079099485,29.28
5,%,%,True,True,Rhode Island,Rhode Island,252,852,%,771405,29.577464788732392,29.58,29.577464788732392,29.577464788732392,29.58
6,%,%,True,True,North Carolina,North Carolina,2590,8628,%,6528578,30.018544274455262,30.02,30.018544274455262,30.018544274455262,30.02
7,%,%,True,True,Delaware,Delaware,297,988,%,608053,30.06072874493927,30.06,30.06072874493927,30.06072874493927,30.06
8,%,%,True,True,Illinois,Illinois,2937,9706,%,7597266,30.25963321656707,30.26,30.25963321656707,30.25963321656707,30.26
9,%,%,True,True,Minnesota,Minnesota,1961,6458,%,4458035,30.365438216165998,30.37,30.365438216165998,30.365438216165998,30.37
10,%,%,True,True,Massachusetts,Massachusetts,1711,5621,%,4894728,30.43942359010852,30.44,30.43942359010852,30.43942359010852,30.44
11,%,%,True,True,North Dakota,North Dakota,258,847,%,644623,30.460448642266826,30.46,30.460448642266826,30.460448642266826,30.46
12,%,%,True,True,New York,New York,3677,11976,%,10858889,30.70307281229125,30.70,30.70307281229125,30.70307281229125,30.70
13,%,%,True,True,New Hampshire,New Hampshire,477,1553,%,1238184,30.71474565357373,30.71,30.71474565357373,30.71474565357373,30.71
14,%,%,True,True,Louisiana,Louisiana,841,2736,%,2676273,30.738304093567255,30.74,30.738304093567255,30.738304093567255,30.74
15,%,%,True,True,Iowa,Iowa,1240,4028,%,2685614,30.784508440913605,30.78,30.784508440913605,30.784508440913605,30.78
16,%,%,True,True,Maryland,Maryland,1173,3807,%,3020582,30.811662726556342,30.81,30.811662726556342,30.811662726556342,30.81
17,%,%,True,True,California,California,5074,16447,%,13815325,30.850611053687604,30.85,30.850611053687604,30.850611053687604,30.85
18,%,%,True,True,Indiana,Indiana,2632,8433,%,5276416,31.2107197912961,31.21,31.2107197912961,31.2107197912961,31.21
19,%,%,True,True,Hawaii,Hawaii,174,557,%,308195,31.23877917414722,31.24,31.23877917414722,31.23877917414722,31.24
20,%,%,True,True,Mississippi,Mississippi,881,2811,%,1652517,31.34115972963358,31.34,31.34115972963358,31.34115972963358,31.34
21,%,%,True,True,Missouri,Missouri,2024,6386,%,4854359,31.69433134982775,31.69,31.69433134982775,31.69433134982775,31.69
