,Percentage Suffix Label %-value,Percentage Suffix Label %-alias,Race Chart-value,Race Chart-alias,State-value,State-alias,SUM(Positive Suicide)-alias,SUM(Total Suicide Responses)-alias,ATTR(Percentage Suffix Label %)-alias,ATTR(Total Population)-alias,AGG(Show # or Percent)-value,AGG(Show # or Percent)-alias,AGG(Sort Race)-value,AGG(Sort Race)-alias,AGG(Formatted Show # or Percent Positive Age)-alias
0,%,%,True,True,District of Columbia,District of Columbia,365,1198,%,670050,30.467445742904843,30.467,30.467445742904843,30.467445742904843,30.47
1,%,%,True,True,Rhode Island,Rhode Island,370,1184,%,1095610,31.25,31.250,31.25,31.25,31.25
2,%,%,True,True,Nebraska,Nebraska,903,2844,%,1963692,31.751054852320674,31.751,31.751054852320674,31.751054852320674,31.75
3,%,%,True,True,Massachusetts,Massachusetts,2678,8426,%,6984723,31.782577735580347,31.783,31.782577735580347,31.782577735580347,31.78
4,%,%,True,True,Wisconsin,Wisconsin,2683,8285,%,5895908,32.383826191913094,32.384,32.383826191913094,32.383826191913094,32.38
5,%,%,True,True,Oregon,Oregon,1943,5965,%,4246155,32.57334450963956,32.573,32.57334450963956,32.57334450963956,32.57
6,%,%,True,True,Minnesota,Minnesota,2550,7817,%,5707390,32.62121018293463,32.621,32.62121018293463,32.62121018293463,32.62
7,%,%,True,True,Connecticut,Connecticut,1548,4728,%,3605597,32.74111675126903,32.741,32.74111675126903,32.74111675126903,32.74
8,%,%,True,True,Maryland,Maryland,2486,7576,%,6165129,32.814149947201685,32.814,32.814149947201685,32.814149947201685,32.81
9,%,%,True,True,New Jersey,New Jersey,3563,10830,%,9267130,32.89935364727609,32.899,32.89935364727609,32.89935364727609,32.90
10,%,%,True,True,Illinois,Illinois,5448,16499,%,12671469,33.02018304139645,33.020,33.02018304139645,33.02018304139645,33.02
11,%,%,True,True,Virginia,Virginia,3991,12060,%,8642274,33.09286898839138,33.093,33.09286898839138,33.09286898839138,33.09
12,%,%,True,True,New York,New York,8277,24927,%,19835913,33.20495847875797,33.205,33.20495847875797,33.20495847875797,33.20
13,%,%,True,True,Pennsylvania,Pennsylvania,5380,16155,%,12964056,33.30238316310739,33.302,33.30238316310739,33.30238316310739,33.30
14,%,%,True,True,North Carolina,North Carolina,4146,12432,%,10551162,33.34942084942085,33.349,33.34942084942085,33.34942084942085,33.35
15,%,%,True,True,California,California,17513,51902,%,39237836,33.74243767099534,33.742,33.74243767099534,33.74243767099534,33.74
16,%,%,True,True,Vermont,Vermont,305,901,%,645570,33.85127635960045,33.851,33.85127635960045,33.85127635960045,33.85
17,%,%,True,True,Maine,Maine,700,2065,%,1372247,33.89830508474576,33.898,33.89830508474576,33.89830508474576,33.90
18,%,%,True,True,New Hampshire,New Hampshire,611,1797,%,1388992,34.001112966054535,34.001,34.001112966054535,34.001112966054535,34.00
19,%,%,True,True,Michigan,Michigan,4497,13166,%,10050811,34.156159805559774,34.156,34.156159805559774,34.156159805559774,34.16
20,%,%,True,True,Washington,Washington,3736,10902,%,7738692,34.268941478627774,34.269,34.268941478627774,34.268941478627774,34.27
21,%,%,True,True,Kentucky,Kentucky,2115,6169,%,4509394,34.284324850056734,34.284,34.284324850056734,34.284324850056734,34.28
22,%,%,True,True,Colorado,Colorado,3185,9276,%,5812069,34.335920655454935,34.336,34.335920655454935,34.335920655454935,34.34
23,%,%,True,True,Utah,Utah,1971,5724,%,3337975,34.43396226415094,34.434,34.43396226415094,34.43396226415094,34.43
24,%,%,True,True,Missouri,Missouri,2734,7929,%,6168187,34.48101904401564,34.481,34.48101904401564,34.48101904401564,34.48
25,%,%,True,True,Tennessee,Tennessee,3294,9544,%,6975218,34.5138306789606,34.514,34.5138306789606,34.5138306789606,34.51
26,%,%,True,True,Florida,Florida,8775,25405,%,21781128,34.540444794331826,34.540,34.540444794331826,34.540444794331826,34.54
27,%,%,True,True,Kansas,Kansas,1497,4329,%,2934582,34.58073458073458,34.581,34.58073458073458,34.58073458073458,34.58
28,%,%,True,True,Iowa,Iowa,1572,4524,%,3193079,34.748010610079575,34.748,34.748010610079575,34.748010610079575,34.75
29,%,%,True,True,Mississippi,Mississippi,1306,3735,%,2949965,34.96653279785809,34.967,34.96653279785809,34.96653279785809,34.97
30,%,%,True,True,Oklahoma,Oklahoma,1981,5661,%,3986639,34.99381734675852,34.994,34.99381734675852,34.99381734675852,34.99
31,%,%,True,True,North Dakota,North Dakota,367,1046,%,774948,35.08604206500956,35.086,35.08604206500956,35.08604206500956,35.09
32,%,%,True,True,Indiana,Indiana,4313,12269,%,6805985,35.153639253402886,35.154,35.153639253402886,35.153639253402886,35.15
33,%,%,True,True,Hawaii,Hawaii,927,2630,%,1441553,35.247148288973385,35.247,35.247148288973385,35.247148288973385,35.25
34,%,%,True,True,Idaho,Idaho,1028,2915,%,1900923,35.265866209262434,35.266,35.265866209262434,35.265866209262434,35.27
35,%,%,True,True,Ohio,Ohio,5616,15854,%,11780017,35.42323703797149,35.423,35.42323703797149,35.42323703797149,35.42
36,%,%,True,True,Texas,Texas,13685,38536,%,29527941,35.51224828731576,35.512,35.51224828731576,35.51224828731576,35.51
37,%,%,True,True,Delaware,Delaware,620,1744,%,1003384,35.55045871559633,35.550,35.55045871559633,35.55045871559633,35.55
38,%,%,True,True,Wyoming,Wyoming,375,1051,%,578803,35.68030447193149,35.680,35.68030447193149,35.68030447193149,35.68
39,%,%,True,True,South Carolina,South Carolina,2258,6312,%,5190705,35.77313054499366,35.773,35.77313054499366,35.77313054499366,35.77
40,%,%,True,True,South Dakota,South Dakota,447,1244,%,895376,35.932475884244376,35.932,35.932475884244376,35.932475884244376,35.93
41,%,%,True,True,Georgia,Georgia,5134,14265,%,10799566,35.99018576936558,35.990,35.99018576936558,35.99018576936558,35.99
42,%,%,True,True,Arizona,Arizona,4172,11554,%,7276316,36.10870694131903,36.109,36.10870694131903,36.10870694131903,36.11
43,%,%,True,True,Arkansas,Arkansas,1624,4479,%,3025891,36.258093324402765,36.258,36.258093324402765,36.258093324402765,36.26
44,%,%,True,True,Montana,Montana,544,1491,%,1104271,36.48558014755198,36.486,36.48558014755198,36.48558014755198,36.49
45,%,%,True,True,Louisiana,Louisiana,1663,4554,%,4624047,36.517347386912604,36.517,36.517347386912604,36.517347386912604,36.52
46,%,%,True,True,Alabama,Alabama,2922,7909,%,5039877,36.94525224427867,36.945,36.94525224427867,36.94525224427867,36.95
47,%,%,True,True,Alaska,Alaska,839,2249,%,732673,37.305469097376616,37.305,37.305469097376616,37.305469097376616,37.31
48,%,%,True,True,Nevada,Nevada,1641,4348,%,3143991,37.741490340386385,37.741,37.741490340386385,37.741490340386385,37.74
49,%,%,True,True,West Virginia,West Virginia,973,2491,%,1782959,39.0606182256122,39.061,39.0606182256122,39.0606182256122,39.06
50,%,%,True,True,New Mexico,New Mexico,959,2454,%,2115877,39.07905460472698,39.079,39.07905460472698,39.07905460472698,39.08
