,Percentage Suffix Label %-value,Percentage Suffix Label %-alias,Race Chart-value,Race Chart-alias,State-value,State-alias,SUM(Positive Suicide)-alias,SUM(Total Suicide Responses)-alias,ATTR(Percentage Suffix Label %)-alias,ATTR(Total Population)-alias,AGG(Show # or Percent)-value,AGG(Show # or Percent)-alias,AGG(Sort Race)-value,AGG(Sort Race)-alias,AGG(Formatted Show # or Percent Positive Age)-alias
0,%,%,True,True,North Dakota,North Dakota,16,48,%,40207,33.33333333333333,33.33,33.33333333333333,33.33333333333333,33.33
1,%,%,True,True,Oklahoma,Oklahoma,169,453,%,339826,37.30684326710817,37.31,37.30684326710817,37.30684326710817,37.31
2,%,%,True,True,Montana,Montana,40,103,%,66192,38.83495145631068,38.83,38.83495145631068,38.83495145631068,38.83
3,%,%,True,True,Nevada,Nevada,17,43,%,26502,39.53488372093023,39.53,39.53488372093023,39.53488372093023,39.53
4,%,%,True,True,New Mexico,New Mexico,57,144,%,186151,39.58333333333333,39.58,39.58333333333333,39.58333333333333,39.58
5,%,%,True,True,Kansas,Kansas,36,86,%,23301,41.86046511627907,41.86,41.86046511627907,41.86046511627907,41.86
6,%,%,True,True,Hawaii,Hawaii,11,26,%,3099,42.30769230769231,42.31,42.30769230769231,42.30769230769231,42.31
7,%,%,True,True,North Carolina,North Carolina,66,156,%,115825,42.30769230769231,42.31,42.30769230769231,42.30769230769231,42.31
8,%,%,True,True,Georgia,Georgia,38,89,%,24975,42.69662921348314,42.70,42.69662921348314,42.69662921348314,42.70
9,%,%,True,True,California,California,211,494,%,160861,42.71255060728745,42.71,42.71255060728745,42.71255060728745,42.71
10,%,%,True,True,Alaska,Alaska,55,128,%,109039,42.96875,42.97,42.96875,42.96875,42.97
11,%,%,True,True,Utah,Utah,36,82,%,31014,43.90243902439025,43.90,43.90243902439025,43.90243902439025,43.90
12,%,%,True,True,Michigan,Michigan,93,206,%,57651,45.14563106796117,45.15,45.14563106796117,45.14563106796117,45.15
13,%,%,True,True,Virginia,Virginia,38,84,%,23140,45.23809523809524,45.24,45.23809523809524,45.23809523809524,45.24
14,%,%,True,True,Pennsylvania,Pennsylvania,65,143,%,19021,45.45454545454545,45.45,45.45454545454545,45.45454545454545,45.45
15,%,%,True,True,Wyoming,Wyoming,11,24,%,12146,45.83333333333333,45.83,45.83333333333333,45.83333333333333,45.83
16,%,%,True,True,Arizona,Arizona,155,334,%,279130,46.40718562874252,46.41,46.40718562874252,46.40718562874252,46.41
17,%,%,True,True,New York,New York,91,196,%,60197,46.42857142857143,46.43,46.42857142857143,46.42857142857143,46.43
