,Percentage Suffix Label %-value,Percentage Suffix Label %-alias,Race Chart-value,Race Chart-alias,State-value,State-alias,SUM(Positive Suicide)-alias,SUM(Total Suicide Responses)-alias,ATTR(Percentage Suffix Label %)-alias,ATTR(Total Population)-alias,AGG(Show # or Percent)-value,AGG(Show # or Percent)-alias,AGG(Sort Race)-value,AGG(Sort Race)-alias,AGG(Formatted Show # or Percent Positive Age)-alias
0,%,%,True,True,Idaho,Idaho,11,42,%,20059,26.190476190476193,26.19,26.190476190476193,26.190476190476193,26.19
1,%,%,True,True,Wyoming,Wyoming,7,24,%,12146,29.166666666666668,29.17,29.166666666666668,29.166666666666668,29.17
2,%,%,True,True,Connecticut,Connecticut,8,26,%,8111,30.76923076923077,30.77,30.76923076923077,30.76923076923077,30.77
3,%,%,True,True,New Hampshire,New Hampshire,5,14,%,2960,35.714285714285715,35.71,35.714285714285715,35.714285714285715,35.71
4,%,%,True,True,Massachusetts,Massachusetts,14,37,%,12835,37.83783783783784,37.84,37.83783783783784,37.83783783783784,37.84
5,%,%,True,True,Utah,Utah,25,66,%,31014,37.878787878787875,37.88,37.878787878787875,37.878787878787875,37.88
6,%,%,True,True,Colorado,Colorado,38,100,%,37197,38,38.00,38,38,38.00
7,%,%,True,True,Alaska,Alaska,43,110,%,109039,39.09090909090909,39.09,39.09090909090909,39.09090909090909,39.09
8,%,%,True,True,Maryland,Maryland,20,49,%,14865,40.816326530612244,40.82,40.816326530612244,40.816326530612244,40.82
9,%,%,True,True,Oklahoma,Oklahoma,189,463,%,339826,40.8207343412527,40.82,40.8207343412527,40.8207343412527,40.82
10,%,%,True,True,Arizona,Arizona,155,379,%,279130,40.89709762532981,40.90,40.89709762532981,40.89709762532981,40.90
11,%,%,True,True,California,California,188,458,%,160861,41.04803493449782,41.05,41.04803493449782,41.04803493449782,41.05
12,%,%,True,True,Kentucky,Kentucky,17,41,%,9313,41.46341463414634,41.46,41.46341463414634,41.46341463414634,41.46
13,%,%,True,True,Kansas,Kansas,22,53,%,23301,41.509433962264154,41.51,41.509433962264154,41.509433962264154,41.51
14,%,%,True,True,New York,New York,68,162,%,60197,41.9753086419753,41.98,41.9753086419753,41.9753086419753,41.98
15,%,%,True,True,Illinois,Illinois,35,83,%,19819,42.168674698795186,42.17,42.168674698795186,42.168674698795186,42.17
16,%,%,True,True,South Dakota,South Dakota,41,97,%,73258,42.2680412371134,42.27,42.2680412371134,42.2680412371134,42.27
17,%,%,True,True,Indiana,Indiana,46,108,%,15815,42.592592592592595,42.59,42.592592592592595,42.592592592592595,42.59
18,%,%,True,True,Florida,Florida,65,152,%,55453,42.76315789473684,42.76,42.76315789473684,42.76315789473684,42.76
19,%,%,True,True,Texas,Texas,122,283,%,96976,43.109540636042404,43.11,43.109540636042404,43.109540636042404,43.11
20,%,%,True,True,Georgia,Georgia,30,69,%,24975,43.47826086956522,43.48,43.47826086956522,43.47826086956522,43.48
21,%,%,True,True,Maine,Maine,14,32,%,8892,43.75,43.75,43.75,43.75,43.75
22,%,%,True,True,Washington,Washington,84,190,%,95740,44.21052631578947,44.21,44.21052631578947,44.21052631578947,44.21
23,%,%,True,True,Louisiana,Louisiana,24,54,%,30358,44.44444444444444,44.44,44.44444444444444,44.44444444444444,44.44
24,%,%,True,True,Mississippi,Mississippi,13,29,%,14992,44.827586206896555,44.83,44.827586206896555,44.827586206896555,44.83
25,%,%,True,True,New Mexico,New Mexico,75,164,%,186151,45.73170731707317,45.73,45.73170731707317,45.73170731707317,45.73
26,%,%,True,True,Tennessee,Tennessee,27,59,%,19841,45.76271186440678,45.76,45.76271186440678,45.76271186440678,45.76
27,%,%,True,True,North Carolina,North Carolina,60,129,%,115825,46.51162790697674,46.51,46.51162790697674,46.51162790697674,46.51
28,%,%,True,True,Iowa,Iowa,14,30,%,9836,46.666666666666664,46.67,46.666666666666664,46.666666666666664,46.67
29,%,%,True,True,Oregon,Oregon,42,89,%,46873,47.19101123595505,47.19,47.19101123595505,47.19101123595505,47.19
30,%,%,True,True,Alabama,Alabama,38,80,%,28165,47.5,47.50,47.5,47.5,47.50
31,%,%,True,True,North Dakota,North Dakota,30,63,%,40207,47.61904761904761,47.62,47.61904761904761,47.61904761904761,47.62
32,%,%,True,True,Nevada,Nevada,24,50,%,26502,48,48.00,48,48,48.00
33,%,%,True,True,Wisconsin,Wisconsin,63,130,%,52520,48.46153846153846,48.46,48.46153846153846,48.46153846153846,48.46
34,%,%,True,True,Virginia,Virginia,34,67,%,23140,50.74626865671642,50.75,50.74626865671642,50.74626865671642,50.75
35,%,%,True,True,Minnesota,Minnesota,76,149,%,60687,51.006711409395976,51.01,51.006711409395976,51.006711409395976,51.01
36,%,%,True,True,Ohio,Ohio,65,126,%,22944,51.587301587301596,51.59,51.587301587301596,51.587301587301596,51.59
37,%,%,True,True,New Jersey,New Jersey,21,40,%,14320,52.5,52.50,52.5,52.5,52.50
