,Percentage Suffix Label %-value,Percentage Suffix Label %-alias,Race Chart-value,Race Chart-alias,State-value,State-alias,SUM(Positive Suicide)-alias,SUM(Total Suicide Responses)-alias,ATTR(Percentage Suffix Label %)-alias,ATTR(Total Population)-alias,AGG(Show # or Percent)-value,AGG(Show # or Percent)-alias,AGG(Sort Race)-value,AGG(Sort Race)-alias,AGG(Formatted Show # or Percent Positive Age)-alias
0,%,%,True,True,West Virginia,West Virginia,22,79,%,64063,27.848101265822784,27.85,27.848101265822784,27.848101265822784,27.85
1,%,%,True,True,Vermont,Vermont,7,24,%,8685,29.166666666666668,29.17,29.166666666666668,29.166666666666668,29.17
2,%,%,True,True,New Hampshire,New Hampshire,12,41,%,21519,29.268292682926827,29.27,29.268292682926827,29.268292682926827,29.27
3,%,%,True,True,District of Columbia,District of Columbia,114,377,%,295889,30.238726790450926,30.24,30.238726790450926,30.238726790450926,30.24
4,%,%,True,True,Utah,Utah,26,83,%,39687,31.32530120481928,31.33,31.32530120481928,31.32530120481928,31.33
5,%,%,True,True,Mississippi,Mississippi,509,1613,%,1107951,31.55610663360198,31.56,31.55610663360198,31.55610663360198,31.56
6,%,%,True,True,Maine,Maine,16,50,%,23559,32,32.00,32,32,32.00
7,%,%,True,True,North Carolina,North Carolina,937,2834,%,2248971,33.06280875088214,33.06,33.06280875088214,33.06280875088214,33.06
8,%,%,True,True,Delaware,Delaware,116,341,%,223935,34.01759530791789,34.02,34.01759530791789,34.01759530791789,34.02
9,%,%,True,True,New York,New York,1210,3545,%,2857575,34.132581100141046,34.13,34.132581100141046,34.132581100141046,34.13
10,%,%,True,True,Texas,Texas,1657,4834,%,3630643,34.278030616466694,34.28,34.278030616466694,34.278030616466694,34.28
11,%,%,True,True,Connecticut,Connecticut,203,587,%,382977,34.582623509369675,34.58,34.582623509369675,34.582623509369675,34.58
12,%,%,True,True,Arkansas,Arkansas,193,550,%,466227,35.090909090909086,35.09,35.090909090909086,35.090909090909086,35.09
13,%,%,True,True,South Carolina,South Carolina,512,1456,%,1352562,35.16483516483517,35.16,35.16483516483517,35.16483516483517,35.16
14,%,%,True,True,Maryland,Maryland,856,2419,%,1862521,35.38652335675899,35.39,35.38652335675899,35.38652335675899,35.39
15,%,%,True,True,Pennsylvania,Pennsylvania,606,1701,%,1416684,35.626102292768955,35.63,35.626102292768955,35.626102292768955,35.63
16,%,%,True,True,South Dakota,South Dakota,15,42,%,20987,35.714285714285715,35.71,35.714285714285715,35.714285714285715,35.71
17,%,%,True,True,Georgia,Georgia,1563,4372,%,3451256,35.75022872827082,35.75,35.75022872827082,35.75022872827082,35.75
18,%,%,True,True,Missouri,Missouri,293,819,%,711459,35.775335775335776,35.78,35.775335775335776,35.775335775335776,35.78
19,%,%,True,True,Virginia,Virginia,774,2162,%,1657724,35.80018501387604,35.80,35.80018501387604,35.80018501387604,35.80
20,%,%,True,True,Tennessee,Tennessee,444,1236,%,1158262,35.92233009708738,35.92,35.92233009708738,35.92233009708738,35.92
