,Percentage Suffix Label %-value,Percentage Suffix Label %-alias,Race Chart-value,Race Chart-alias,State-value,State-alias,SUM(Positive Suicide)-alias,SUM(Total Suicide Responses)-alias,ATTR(Percentage Suffix Label %)-alias,ATTR(Total Population)-alias,AGG(Show # or Percent)-value,AGG(Show # or Percent)-alias,AGG(Sort Race)-value,AGG(Sort Race)-alias,AGG(Formatted Show # or Percent Positive Age)-alias
0,%,%,True,True,Vermont,Vermont,5,16,%,12316,31.25,31.25,31.25,31.25,31.25
1,%,%,True,True,Wyoming,Wyoming,13,38,%,11050,34.21052631578947,34.21,34.21052631578947,34.21052631578947,34.21
2,%,%,True,True,Montana,Montana,23,67,%,28810,34.32835820895522,34.33,34.32835820895522,34.32835820895522,34.33
3,%,%,True,True,District of Columbia,District of Columbia,20,58,%,16480,34.48275862068966,34.48,34.48275862068966,34.48275862068966,34.48
4,%,%,True,True,Hawaii,Hawaii,104,286,%,291001,36.36363636363637,36.36,36.36363636363637,36.36363636363637,36.36
5,%,%,True,True,Alaska,Alaska,42,115,%,52262,36.52173913043478,36.52,36.52173913043478,36.52173913043478,36.52
6,%,%,True,True,Nebraska,Nebraska,49,132,%,40407,37.121212121212125,37.12,37.121212121212125,37.121212121212125,37.12
7,%,%,True,True,Colorado,Colorado,189,504,%,144152,37.5,37.50,37.5,37.5,37.50
8,%,%,True,True,Connecticut,Connecticut,95,252,%,68017,37.698412698412696,37.70,37.698412698412696,37.698412698412696,37.70
9,%,%,True,True,California,California,1387,3582,%,1170491,38.7213847012842,38.72,38.7213847012842,38.7213847012842,38.72
10,%,%,True,True,Arkansas,Arkansas,62,159,%,63545,38.9937106918239,38.99,38.9937106918239,38.9937106918239,38.99
11,%,%,True,True,Delaware,Delaware,37,94,%,25193,39.361702127659576,39.36,39.361702127659576,39.361702127659576,39.36
12,%,%,True,True,North Carolina,North Carolina,250,632,%,225732,39.55696202531646,39.56,39.55696202531646,39.55696202531646,39.56
