,Percentage Suffix Label %-value,Percentage Suffix Label %-alias,Race Chart-value,Race Chart-alias,State-value,State-alias,SUM(Positive Suicide)-alias,SUM(Total Suicide Responses)-alias,ATTR(Percentage Suffix Label %)-alias,ATTR(Total Population)-alias,AGG(Show # or Percent)-value,AGG(Show # or Percent)-alias,AGG(Sort Race)-value,AGG(Sort Race)-alias,AGG(Formatted Show # or Percent Positive Age)-alias
0,%,%,True,True,District of Columbia,District of Columbia,68,385,%,249751,17.662337662337663,17.66,17.662337662337663,17.662337662337663,17.66
1,%,%,True,True,South Dakota,South Dakota,191,701,%,723678,27.246790299572037,27.25,27.246790299572037,27.246790299572037,27.25
2,%,%,True,True,Massachusetts,Massachusetts,1355,4784,%,4894728,28.323578595317727,28.32,28.323578595317727,28.323578595317727,28.32
3,%,%,True,True,Wyoming,Wyoming,195,669,%,482320,29.14798206278027,29.15,29.14798206278027,29.14798206278027,29.15
4,%,%,True,True,New Jersey,New Jersey,1283,4395,%,4960795,29.19226393629124,29.19,29.19226393629124,29.19226393629124,29.19
5,%,%,True,True,Utah,Utah,1083,3658,%,2577888,29.60634226353199,29.61,29.60634226353199,29.60634226353199,29.61
6,%,%,True,True,Delaware,Delaware,171,577,%,608053,29.636048526863085,29.64,29.636048526863085,29.636048526863085,29.64
7,%,%,True,True,Nebraska,Nebraska,470,1572,%,1519341,29.898218829516537,29.90,29.898218829516537,29.898218829516537,29.90
8,%,%,True,True,Tennessee,Tennessee,1779,5896,%,5097174,30.172998643147896,30.17,30.172998643147896,30.172998643147896,30.17
9,%,%,True,True,Minnesota,Minnesota,1418,4690,%,4458035,30.23454157782516,30.23,30.23454157782516,30.23454157782516,30.23
10,%,%,True,True,New York,New York,2904,9586,%,10858889,30.294179011057793,30.29,30.294179011057793,30.294179011057793,30.29
11,%,%,True,True,Maryland,Maryland,901,2972,%,3020582,30.31628532974428,30.32,30.31628532974428,30.31628532974428,30.32
12,%,%,True,True,California,California,4260,13991,%,13815325,30.448145236223283,30.45,30.448145236223283,30.448145236223283,30.45
13,%,%,True,True,Connecticut,Connecticut,693,2249,%,2330326,30.813694975544685,30.81,30.813694975544685,30.813694975544685,30.81
14,%,%,True,True,Pennsylvania,Pennsylvania,2954,9450,%,9701126,31.25925925925926,31.26,31.25925925925926,31.25925925925926,31.26
15,%,%,True,True,Illinois,Illinois,2386,7622,%,7597266,31.304119653634217,31.30,31.304119653634217,31.304119653634217,31.30
16,%,%,True,True,New Hampshire,New Hampshire,383,1213,%,1238184,31.574608408903543,31.57,31.574608408903543,31.574608408903543,31.57
17,%,%,True,True,Rhode Island,Rhode Island,210,662,%,771405,31.722054380664655,31.72,31.722054380664655,31.722054380664655,31.72
18,%,%,True,True,Louisiana,Louisiana,689,2153,%,2676273,32.00185787273572,32.00,32.00185787273572,32.00185787273572,32.00
19,%,%,True,True,Washington,Washington,1769,5527,%,5111255,32.00651347928351,32.01,32.00651347928351,32.00651347928351,32.01
20,%,%,True,True,Wisconsin,Wisconsin,1517,4708,%,4727246,32.221750212404416,32.22,32.221750212404416,32.221750212404416,32.22
21,%,%,True,True,Florida,Florida,3119,9655,%,11467951,32.3045054375971,32.30,32.3045054375971,32.3045054375971,32.30
22,%,%,True,True,Virginia,Virginia,1787,5519,%,5213717,32.37905417648125,32.38,32.37905417648125,32.37905417648125,32.38
23,%,%,True,True,Michigan,Michigan,2457,7505,%,7462582,32.738174550299796,32.74,32.738174550299796,32.738174550299796,32.74
24,%,%,True,True,Iowa,Iowa,883,2681,%,2685614,32.93547183886609,32.94,32.93547183886609,32.93547183886609,32.94
25,%,%,True,True,Maine,Maine,376,1141,%,1269535,32.95354951796669,32.95,32.95354951796669,32.95354951796669,32.95
26,%,%,True,True,Oklahoma,Oklahoma,815,2469,%,2544785,33.009315512353176,33.01,33.009315512353176,33.009315512353176,33.01
27,%,%,True,True,Missouri,Missouri,1581,4787,%,4854359,33.026947984123666,33.03,33.026947984123666,33.026947984123666,33.03
28,%,%,True,True,North Carolina,North Carolina,2023,6111,%,6528578,33.10423825887743,33.10,33.10423825887743,33.10423825887743,33.10
29,%,%,True,True,Arizona,Arizona,1442,4352,%,3872615,33.13419117647059,33.13,33.13419117647059,33.13419117647059,33.13
30,%,%,True,True,Oregon,Oregon,1059,3195,%,3148080,33.14553990610329,33.15,33.14553990610329,33.14553990610329,33.15
31,%,%,True,True,Texas,Texas,3966,11954,%,11885058,33.17717918688305,33.18,33.17717918688305,33.17717918688305,33.18
32,%,%,True,True,Kentucky,Kentucky,1340,3996,%,3765843,33.533533533533536,33.53,33.533533533533536,33.533533533533536,33.53
33,%,%,True,True,Colorado,Colorado,1483,4410,%,3893018,33.6281179138322,33.63,33.6281179138322,33.6281179138322,33.63
34,%,%,True,True,Indiana,Indiana,2152,6371,%,5276416,33.77805681996547,33.78,33.77805681996547,33.77805681996547,33.78
35,%,%,True,True,Kansas,Kansas,736,2168,%,2192217,33.94833948339483,33.95,33.94833948339483,33.94833948339483,33.95
36,%,%,True,True,Vermont,Vermont,197,580,%,595151,33.96551724137931,33.97,33.96551724137931,33.96551724137931,33.97
37,%,%,True,True,Alaska,Alaska,261,768,%,434746,33.984375,33.98,33.984375,33.984375,33.98
38,%,%,True,True,Georgia,Georgia,1927,5632,%,5510193,34.21519886363637,34.22,34.21519886363637,34.21519886363637,34.22
39,%,%,True,True,North Dakota,North Dakota,227,660,%,644623,34.39393939393939,34.39,34.39393939393939,34.39393939393939,34.39
40,%,%,True,True,Idaho,Idaho,500,1451,%,1541463,34.45899379738112,34.46,34.45899379738112,34.45899379738112,34.46
41,%,%,True,True,South Carolina,South Carolina,1038,2989,%,3290272,34.72733355637337,34.73,34.72733355637337,34.72733355637337,34.73
42,%,%,True,True,Mississippi,Mississippi,470,1351,%,1652517,34.78904515173945,34.79,34.78904515173945,34.78904515173945,34.79
43,%,%,True,True,Hawaii,Hawaii,121,347,%,308195,34.87031700288185,34.87,34.87031700288185,34.87031700288185,34.87
44,%,%,True,True,Nevada,Nevada,493,1407,%,1464563,35.03909026297086,35.04,35.03909026297086,35.03909026297086,35.04
45,%,%,True,True,Alabama,Alabama,1291,3668,%,3269726,35.19629225736096,35.20,35.19629225736096,35.19629225736096,35.20
46,%,%,True,True,Ohio,Ohio,3314,9374,%,9149813,35.353104331128655,35.35,35.353104331128655,35.353104331128655,35.35
47,%,%,True,True,New Mexico,New Mexico,241,681,%,759740,35.389133627019085,35.39,35.389133627019085,35.389133627019085,35.39
48,%,%,True,True,Montana,Montana,326,915,%,943656,35.62841530054644,35.63,35.62841530054644,35.62841530054644,35.63
49,%,%,True,True,Arkansas,Arkansas,762,2137,%,2156694,35.657463734206836,35.66,35.657463734206836,35.657463734206836,35.66
50,%,%,True,True,West Virginia,West Virginia,577,1528,%,1632071,37.76178010471204,37.76,37.76178010471204,37.76178010471204,37.76
