,Percentage Suffix Label %-value,Percentage Suffix Label %-alias,Race Chart-value,Race Chart-alias,State-value,State-alias,SUM(Positive Suicide)-alias,SUM(Total Suicide Responses)-alias,ATTR(Percentage Suffix Label %)-alias,ATTR(Total Population)-alias,AGG(Show # or Percent)-value,AGG(Show # or Percent)-alias,AGG(Sort Race)-value,AGG(Sort Race)-alias,AGG(Formatted Show # or Percent Positive Age)-alias
0,%,%,True,True,District of Columbia,District of Columbia,11,56,%,29628,19.642857142857142,19.64,19.642857142857142,19.642857142857142,19.64
1,%,%,True,True,Connecticut,Connecticut,72,246,%,179054,29.268292682926827,29.27,29.268292682926827,29.268292682926827,29.27
2,%,%,True,True,North Dakota,North Dakota,6,20,%,13076,30,30.00,30,30,30.00
3,%,%,True,True,Mississippi,Mississippi,22,72,%,33735,30.555555555555557,30.56,30.555555555555557,30.555555555555557,30.56
4,%,%,True,True,South Dakota,South Dakota,9,29,%,15358,31.03448275862069,31.03,31.03448275862069,31.03448275862069,31.03
5,%,%,True,True,Massachusetts,Massachusetts,218,692,%,520119,31.502890173410403,31.50,31.502890173410403,31.502890173410403,31.50
6,%,%,True,True,Kansas,Kansas,48,149,%,94576,32.21476510067114,32.21,32.21476510067114,32.21476510067114,32.21
7,%,%,True,True,New Jersey,New Jersey,379,1170,%,942292,32.39316239316239,32.39,32.39316239316239,32.39316239316239,32.39
8,%,%,True,True,Pennsylvania,Pennsylvania,235,724,%,503783,32.4585635359116,32.46,32.4585635359116,32.4585635359116,32.46
9,%,%,True,True,Illinois,Illinois,339,1044,%,756590,32.4712643678161,32.47,32.4712643678161,32.4712643678161,32.47
10,%,%,True,True,Arizona,Arizona,189,582,%,270631,32.47422680412371,32.47,32.47422680412371,32.47422680412371,32.47
11,%,%,True,True,Tennessee,Tennessee,61,184,%,139839,33.15217391304348,33.15,33.15217391304348,33.15217391304348,33.15
12,%,%,True,True,Michigan,Michigan,171,510,%,341843,33.52941176470588,33.53,33.52941176470588,33.52941176470588,33.53
13,%,%,True,True,Oregon,Oregon,110,325,%,221414,33.84615384615385,33.85,33.84615384615385,33.84615384615385,33.85
14,%,%,True,True,Ohio,Ohio,134,394,%,313413,34.01015228426396,34.01,34.01015228426396,34.01015228426396,34.01
15,%,%,True,True,Utah,Utah,82,240,%,119717,34.166666666666664,34.17,34.166666666666664,34.166666666666664,34.17
16,%,%,True,True,California,California,2878,8384,%,6136428,34.32729007633588,34.33,34.32729007633588,34.32729007633588,34.33
17,%,%,True,True,Virginia,Virginia,320,929,%,614516,34.445640473627556,34.45,34.445640473627556,34.445640473627556,34.45
18,%,%,True,True,Washington,Washington,397,1142,%,813284,34.76357267950963,34.76,34.76357267950963,34.76357267950963,34.76
19,%,%,True,True,Texas,Texas,736,2104,%,1584396,34.98098859315589,34.98,34.98098859315589,34.98098859315589,34.98
20,%,%,True,True,Oklahoma,Oklahoma,47,134,%,102892,35.07462686567165,35.07,35.07462686567165,35.07462686567165,35.07
21,%,%,True,True,Maryland,Maryland,203,578,%,421227,35.121107266435985,35.12,35.121107266435985,35.121107266435985,35.12
22,%,%,True,True,Missouri,Missouri,74,210,%,144420,35.23809523809524,35.24,35.23809523809524,35.23809523809524,35.24
23,%,%,True,True,Alabama,Alabama,159,451,%,78576,35.254988913525494,35.25,35.254988913525494,35.254988913525494,35.25
24,%,%,True,True,Montana,Montana,6,17,%,11461,35.294117647058826,35.29,35.294117647058826,35.294117647058826,35.29
25,%,%,True,True,New Mexico,New Mexico,27,76,%,35760,35.526315789473685,35.53,35.526315789473685,35.526315789473685,35.53
26,%,%,True,True,New York,New York,786,2210,%,1812286,35.56561085972851,35.57,35.56561085972851,35.56561085972851,35.57
27,%,%,True,True,Idaho,Idaho,24,67,%,31829,35.82089552238806,35.82,35.82089552238806,35.82089552238806,35.82
28,%,%,True,True,Vermont,Vermont,9,25,%,12952,36,36.00,36,36,36.00
29,%,%,True,True,Delaware,Delaware,20,55,%,41957,36.36363636363637,36.36,36.36363636363637,36.36363636363637,36.36
30,%,%,True,True,North Carolina,North Carolina,171,468,%,353832,36.53846153846153,36.54,36.53846153846153,36.53846153846153,36.54
31,%,%,True,True,Indiana,Indiana,243,655,%,183573,37.099236641221374,37.10,37.099236641221374,37.099236641221374,37.10
32,%,%,True,True,Louisiana,Louisiana,36,97,%,85860,37.11340206185567,37.11,37.11340206185567,37.11340206185567,37.11
33,%,%,True,True,Wyoming,Wyoming,13,35,%,6184,37.142857142857146,37.14,37.142857142857146,37.142857142857146,37.14
34,%,%,True,True,Georgia,Georgia,255,685,%,490433,37.22627737226277,37.23,37.22627737226277,37.22627737226277,37.23
35,%,%,True,True,Arkansas,Arkansas,38,102,%,64245,37.254901960784316,37.25,37.254901960784316,37.254901960784316,37.25
36,%,%,True,True,Florida,Florida,343,910,%,650132,37.69230769230769,37.69,37.69230769230769,37.69230769230769,37.69
37,%,%,True,True,Colorado,Colorado,140,368,%,206559,38.04347826086957,38.04,38.04347826086957,38.04347826086957,38.04
38,%,%,True,True,Hawaii,Hawaii,342,886,%,651433,38.60045146726862,38.60,38.60045146726862,38.60045146726862,38.60
39,%,%,True,True,Kentucky,Kentucky,42,108,%,78406,38.88888888888889,38.89,38.88888888888889,38.88888888888889,38.89
40,%,%,True,True,Minnesota,Minnesota,175,447,%,305845,39.14988814317674,39.15,39.14988814317674,39.14988814317674,39.15
41,%,%,True,True,Nevada,Nevada,177,443,%,292101,39.954853273137694,39.95,39.954853273137694,39.954853273137694,39.95
42,%,%,True,True,South Carolina,South Carolina,56,139,%,100149,40.28776978417266,40.29,40.28776978417266,40.28776978417266,40.29
43,%,%,True,True,Iowa,Iowa,49,121,%,91780,40.49586776859504,40.50,40.49586776859504,40.49586776859504,40.50
44,%,%,True,True,Alaska,Alaska,105,255,%,58213,41.17647058823529,41.18,41.17647058823529,41.17647058823529,41.18
45,%,%,True,True,Wisconsin,Wisconsin,125,299,%,185474,41.80602006688963,41.81,41.80602006688963,41.80602006688963,41.81
46,%,%,True,True,Nebraska,Nebraska,39,93,%,54128,41.935483870967744,41.94,41.935483870967744,41.935483870967744,41.94
47,%,%,True,True,West Virginia,West Virginia,32,76,%,15762,42.10526315789473,42.11,42.10526315789473,42.10526315789473,42.11
48,%,%,True,True,Rhode Island,Rhode Island,25,59,%,39360,42.3728813559322,42.37,42.3728813559322,42.3728813559322,42.37
49,%,%,True,True,Maine,Maine,23,50,%,18886,46,46.00,46,46,46.00
50,%,%,True,True,New Hampshire,New Hampshire,23,49,%,42740,46.93877551020408,46.94,46.93877551020408,46.93877551020408,46.94
