,Percentage Suffix Label %-value,Percentage Suffix Label %-alias,Race Chart-value,Race Chart-alias,State-value,State-alias,SUM(Positive Suicide)-alias,SUM(Total Suicide Responses)-alias,ATTR(Percentage Suffix Label %)-alias,ATTR(Total Population)-alias,AGG(Show # or Percent)-value,AGG(Show # or Percent)-alias,AGG(Sort Race)-value,AGG(Sort Race)-alias,AGG(Formatted Show # or Percent Positive Age)-alias
0,%,%,True,True,District of Columbia,District of Columbia,36,115,%,29628,31.30434782608696,31.30,31.30434782608696,31.30434782608696,31.30
1,%,%,True,True,Massachusetts,Massachusetts,313,998,%,520119,31.362725450901802,31.36,31.362725450901802,31.362725450901802,31.36
2,%,%,True,True,Nebraska,Nebraska,45,142,%,54128,31.690140845070424,31.69,31.690140845070424,31.690140845070424,31.69
3,%,%,True,True,Louisiana,Louisiana,59,186,%,85860,31.72043010752688,31.72,31.72043010752688,31.72043010752688,31.72
4,%,%,True,True,Maryland,Maryland,259,810,%,421227,31.97530864197531,31.98,31.97530864197531,31.97530864197531,31.98
5,%,%,True,True,Virginia,Virginia,382,1186,%,614516,32.209106239460375,32.21,32.209106239460375,32.209106239460375,32.21
6,%,%,True,True,Wyoming,Wyoming,11,34,%,6184,32.35294117647059,32.35,32.35294117647059,32.35294117647059,32.35
7,%,%,True,True,Illinois,Illinois,468,1440,%,756590,32.5,32.50,32.5,32.5,32.50
8,%,%,True,True,Ohio,Ohio,205,619,%,313413,33.117932148626814,33.12,33.117932148626814,33.117932148626814,33.12
9,%,%,True,True,Michigan,Michigan,246,740,%,341843,33.24324324324324,33.24,33.24324324324324,33.24324324324324,33.24
10,%,%,True,True,Oregon,Oregon,160,480,%,221414,33.33333333333333,33.33,33.33333333333333,33.33333333333333,33.33
11,%,%,True,True,New Hampshire,New Hampshire,34,102,%,42740,33.33333333333333,33.33,33.33333333333333,33.33333333333333,33.33
12,%,%,True,True,Minnesota,Minnesota,229,686,%,305845,33.38192419825073,33.38,33.38192419825073,33.38192419825073,33.38
13,%,%,True,True,Washington,Washington,558,1668,%,813284,33.45323741007194,33.45,33.45323741007194,33.45323741007194,33.45
14,%,%,True,True,New Mexico,New Mexico,29,86,%,35760,33.72093023255814,33.72,33.72093023255814,33.72093023255814,33.72
15,%,%,True,True,New Jersey,New Jersey,525,1550,%,942292,33.87096774193548,33.87,33.87096774193548,33.87096774193548,33.87
16,%,%,True,True,Texas,Texas,994,2918,%,1584396,34.06442769019877,34.06,34.06442769019877,34.06442769019877,34.06
17,%,%,True,True,California,California,3600,10426,%,6136428,34.52906196048341,34.53,34.52906196048341,34.52906196048341,34.53
18,%,%,True,True,Pennsylvania,Pennsylvania,326,944,%,503783,34.53389830508475,34.53,34.53389830508475,34.53389830508475,34.53
19,%,%,True,True,North Carolina,North Carolina,214,616,%,353832,34.74025974025974,34.74,34.74025974025974,34.74025974025974,34.74
20,%,%,True,True,Maine,Maine,31,89,%,18886,34.831460674157306,34.83,34.831460674157306,34.831460674157306,34.83
21,%,%,True,True,South Carolina,South Carolina,67,190,%,100149,35.26315789473684,35.26,35.26315789473684,35.26315789473684,35.26
22,%,%,True,True,Kansas,Kansas,71,201,%,94576,35.32338308457712,35.32,35.32338308457712,35.32338308457712,35.32
23,%,%,True,True,Hawaii,Hawaii,465,1316,%,651433,35.33434650455927,35.33,35.33434650455927,35.33434650455927,35.33
24,%,%,True,True,Florida,Florida,483,1363,%,650132,35.43653705062362,35.44,35.43653705062362,35.43653705062362,35.44
25,%,%,True,True,Kentucky,Kentucky,73,203,%,78406,35.960591133004925,35.96,35.960591133004925,35.960591133004925,35.96
26,%,%,True,True,Connecticut,Connecticut,139,386,%,179054,36.01036269430052,36.01,36.01036269430052,36.01036269430052,36.01
27,%,%,True,True,Arizona,Arizona,254,701,%,270631,36.233951497860204,36.23,36.233951497860204,36.233951497860204,36.23
28,%,%,True,True,New York,New York,1179,3248,%,1812286,36.29926108374384,36.30,36.29926108374384,36.29926108374384,36.30
29,%,%,True,True,Delaware,Delaware,57,157,%,41957,36.30573248407643,36.31,36.30573248407643,36.30573248407643,36.31
30,%,%,True,True,Tennessee,Tennessee,113,311,%,139839,36.33440514469453,36.33,36.33440514469453,36.33440514469453,36.33
