,Percentage Suffix Label %-value,Percentage Suffix Label %-alias,Race Chart-value,Race Chart-alias,State-value,State-alias,SUM(Positive Suicide)-alias,SUM(Total Suicide Responses)-alias,ATTR(Percentage Suffix Label %)-alias,ATTR(Total Population)-alias,AGG(Show # or Percent)-value,AGG(Show # or Percent)-alias,AGG(Sort Race)-value,AGG(Sort Race)-alias,AGG(Formatted Show # or Percent Positive Age)-alias
0,%,%,True,True,District of Columbia,District of Columbia,6,32,%,16480,18.75,18.75,18.75,18.75,18.75
1,%,%,True,True,Maine,Maine,14,45,%,24338,31.11111111111111,31.11,31.11111111111111,31.11111111111111,31.11
2,%,%,True,True,Alaska,Alaska,30,85,%,52262,35.294117647058826,35.29,35.294117647058826,35.294117647058826,35.29
3,%,%,True,True,Connecticut,Connecticut,69,191,%,68017,36.12565445026178,36.13,36.12565445026178,36.12565445026178,36.13
4,%,%,True,True,Rhode Island,Rhode Island,22,59,%,24311,37.28813559322034,37.29,37.28813559322034,37.28813559322034,37.29
5,%,%,True,True,Delaware,Delaware,22,58,%,25193,37.93103448275862,37.93,37.93103448275862,37.93103448275862,37.93
6,%,%,True,True,Utah,Utah,69,179,%,76033,38.547486033519554,38.55,38.547486033519554,38.547486033519554,38.55
7,%,%,True,True,Georgia,Georgia,246,638,%,217873,38.557993730407524,38.56,38.557993730407524,38.557993730407524,38.56
8,%,%,True,True,California,California,1358,3503,%,1170491,38.766771338852415,38.77,38.766771338852415,38.766771338852415,38.77
9,%,%,True,True,Louisiana,Louisiana,56,141,%,74216,39.71631205673759,39.72,39.71631205673759,39.71631205673759,39.72
10,%,%,True,True,New York,New York,427,1071,%,378698,39.869281045751634,39.87,39.869281045751634,39.869281045751634,39.87
11,%,%,True,True,New Mexico,New Mexico,52,128,%,33832,40.625,40.63,40.625,40.625,40.63
12,%,%,True,True,Oregon,Oregon,123,302,%,148706,40.728476821192054,40.73,40.728476821192054,40.728476821192054,40.73
13,%,%,True,True,Washington,Washington,293,719,%,342530,40.75104311543811,40.75,40.75104311543811,40.75104311543811,40.75
14,%,%,True,True,Virginia,Virginia,270,662,%,250775,40.78549848942598,40.79,40.78549848942598,40.78549848942598,40.79
15,%,%,True,True,Pennsylvania,Pennsylvania,235,575,%,238808,40.869565217391305,40.87,40.869565217391305,40.869565217391305,40.87
16,%,%,True,True,Maryland,Maryland,168,411,%,161497,40.87591240875913,40.88,40.87591240875913,40.87591240875913,40.88
17,%,%,True,True,North Carolina,North Carolina,221,535,%,225732,41.308411214953274,41.31,41.308411214953274,41.308411214953274,41.31
18,%,%,True,True,Illinois,Illinois,293,705,%,224432,41.56028368794326,41.56,41.56028368794326,41.56028368794326,41.56
19,%,%,True,True,Minnesota,Minnesota,116,279,%,139747,41.57706093189964,41.58,41.57706093189964,41.57706093189964,41.58
20,%,%,True,True,North Dakota,North Dakota,10,24,%,16837,41.66666666666667,41.67,41.66666666666667,41.66666666666667,41.67
21,%,%,True,True,Massachusetts,Massachusetts,164,393,%,137083,41.73027989821883,41.73,41.73027989821883,41.73027989821883,41.73
22,%,%,True,True,Texas,Texas,750,1777,%,473467,42.20596510973551,42.21,42.20596510973551,42.20596510973551,42.21
23,%,%,True,True,Wyoming,Wyoming,14,33,%,11050,42.42424242424242,42.42,42.42424242424242,42.42424242424242,42.42
24,%,%,True,True,Alabama,Alabama,93,218,%,86070,42.6605504587156,42.66,42.6605504587156,42.6605504587156,42.66
25,%,%,True,True,Missouri,Missouri,131,307,%,143689,42.671009771986974,42.67,42.671009771986974,42.671009771986974,42.67
26,%,%,True,True,Nevada,Nevada,156,365,%,118795,42.73972602739726,42.74,42.73972602739726,42.73972602739726,42.74
27,%,%,True,True,Hawaii,Hawaii,98,227,%,291001,43.17180616740088,43.17,43.17180616740088,43.17180616740088,43.17
28,%,%,True,True,Florida,Florida,519,1198,%,390375,43.32220367278798,43.32,43.32220367278798,43.32220367278798,43.32
29,%,%,True,True,New Jersey,New Jersey,242,557,%,152237,43.447037701974864,43.45,43.447037701974864,43.447037701974864,43.45
30,%,%,True,True,Arizona,Arizona,235,540,%,163394,43.51851851851852,43.52,43.51851851851852,43.51851851851852,43.52
31,%,%,True,True,Idaho,Idaho,39,89,%,41056,43.82022471910113,43.82,43.82022471910113,43.82022471910113,43.82
32,%,%,True,True,Michigan,Michigan,221,498,%,243379,44.377510040160644,44.38,44.377510040160644,44.377510040160644,44.38
33,%,%,True,True,Tennessee,Tennessee,127,285,%,134263,44.56140350877193,44.56,44.56140350877193,44.56140350877193,44.56
34,%,%,True,True,Kansas,Kansas,63,141,%,81605,44.680851063829785,44.68,44.680851063829785,44.680851063829785,44.68
35,%,%,True,True,Colorado,Colorado,202,449,%,144152,44.98886414253897,44.99,44.98886414253897,44.98886414253897,44.99
36,%,%,True,True,Oklahoma,Oklahoma,123,272,%,235733,45.220588235294116,45.22,45.220588235294116,45.220588235294116,45.22
37,%,%,True,True,Indiana,Indiana,166,356,%,139946,46.62921348314607,46.63,46.62921348314607,46.62921348314607,46.63
38,%,%,True,True,Arkansas,Arkansas,63,134,%,63545,47.01492537313433,47.01,47.01492537313433,47.01492537313433,47.01
39,%,%,True,True,Kentucky,Kentucky,88,185,%,90573,47.56756756756757,47.57,47.56756756756757,47.56756756756757,47.57
40,%,%,True,True,Ohio,Ohio,264,551,%,274463,47.91288566243194,47.91,47.91288566243194,47.91288566243194,47.91
41,%,%,True,True,Nebraska,Nebraska,50,104,%,40407,48.07692307692308,48.08,48.07692307692308,48.07692307692308,48.08
42,%,%,True,True,Wisconsin,Wisconsin,136,282,%,109888,48.226950354609926,48.23,48.226950354609926,48.226950354609926,48.23
43,%,%,True,True,Iowa,Iowa,66,133,%,59427,49.62406015037594,49.62,49.62406015037594,49.62406015037594,49.62
44,%,%,True,True,Vermont,Vermont,10,20,%,12316,50,50.00,50,50,50.00
45,%,%,True,True,New Hampshire,New Hampshire,27,54,%,22716,50,50.00,50,50,50.00
46,%,%,True,True,South Carolina,South Carolina,119,225,%,98263,52.888888888888886,52.89,52.888888888888886,52.888888888888886,52.89
47,%,%,True,True,Montana,Montana,21,38,%,28810,55.26315789473685,55.26,55.26315789473685,55.26315789473685,55.26
48,%,%,True,True,South Dakota,South Dakota,17,30,%,20807,56.666666666666664,56.67,56.666666666666664,56.666666666666664,56.67
49,%,%,True,True,West Virginia,West Virginia,32,55,%,33519,58.18181818181818,58.18,58.18181818181818,58.18181818181818,58.18
50,%,%,True,True,Mississippi,Mississippi,49,82,%,37834,59.756097560975604,59.76,59.756097560975604,59.756097560975604,59.76
