,Percentage Suffix Label %-value,Percentage Suffix Label %-alias,Race Chart-value,Race Chart-alias,State-value,State-alias,SUM(Positive Suicide)-alias,SUM(Total Suicide Responses)-alias,ATTR(Percentage Suffix Label %)-alias,ATTR(Total Population)-alias,AGG(Show # or Percent)-value,AGG(Show # or Percent)-alias,AGG(Sort Race)-value,AGG(Sort Race)-alias,AGG(Formatted Show # or Percent Positive Age)-alias
0,%,%,True,True,District of Columbia,District of Columbia,17,89,%,76919,19.101123595505616,19.10,19.101123595505616,19.101123595505616,19.10
1,%,%,True,True,North Dakota,North Dakota,8,32,%,34335,25,25.00,25,25,25.00
2,%,%,True,True,New Hampshire,New Hampshire,23,87,%,60873,26.436781609195403,26.44,26.436781609195403,26.436781609195403,26.44
3,%,%,True,True,South Dakota,South Dakota,15,49,%,41288,30.612244897959183,30.61,30.612244897959183,30.612244897959183,30.61
4,%,%,True,True,Hawaii,Hawaii,41,127,%,160134,32.28346456692913,32.28,32.28346456692913,32.28346456692913,32.28
5,%,%,True,True,Rhode Island,Rhode Island,41,127,%,187776,32.28346456692913,32.28,32.28346456692913,32.28346456692913,32.28
6,%,%,True,True,Oregon,Oregon,220,663,%,596517,33.18250377073906,33.18,33.18250377073906,33.18250377073906,33.18
7,%,%,True,True,Idaho,Idaho,93,280,%,251919,33.214285714285715,33.21,33.214285714285715,33.214285714285715,33.21
8,%,%,True,True,Virginia,Virginia,345,1035,%,882402,33.33333333333333,33.33,33.33333333333333,33.33333333333333,33.33
9,%,%,True,True,Illinois,Illinois,927,2744,%,2282133,33.78279883381924,33.78,33.78279883381924,33.78279883381924,33.78
10,%,%,True,True,Florida,Florida,1939,5697,%,5830908,34.03545725820607,34.04,34.03545725820607,34.03545725820607,34.04
11,%,%,True,True,New York,New York,1310,3817,%,3868268,34.320146712077545,34.32,34.320146712077545,34.320146712077545,34.32
12,%,%,True,True,California,California,5652,16429,%,15754605,34.40258080223994,34.40,34.40258080223994,34.40258080223994,34.40
13,%,%,True,True,Washington,Washington,363,1051,%,1059156,34.53853472882968,34.54,34.53853472882968,34.53853472882968,34.54
14,%,%,True,True,Massachusetts,Massachusetts,333,945,%,897349,35.23809523809524,35.24,35.23809523809524,35.23809523809524,35.24
15,%,%,True,True,Pennsylvania,Pennsylvania,392,1106,%,1084634,35.44303797468354,35.44,35.44303797468354,35.44303797468354,35.44
16,%,%,True,True,Alaska,Alaska,44,123,%,54732,35.77235772357724,35.77,35.77235772357724,35.77235772357724,35.77
17,%,%,True,True,New Jersey,New Jersey,719,2001,%,1991638,35.932033983008495,35.93,35.932033983008495,35.932033983008495,35.93
18,%,%,True,True,Texas,Texas,4736,12994,%,11857401,36.44759119593658,36.45,36.44759119593658,36.44759119593658,36.45
19,%,%,True,True,Missouri,Missouri,135,370,%,287125,36.486486486486484,36.49,36.486486486486484,36.486486486486484,36.49
20,%,%,True,True,Michigan,Michigan,256,695,%,561587,36.83453237410072,36.83,36.83453237410072,36.83453237410072,36.83
21,%,%,True,True,Indiana,Indiana,255,692,%,522944,36.84971098265896,36.85,36.84971098265896,36.84971098265896,36.85
22,%,%,True,True,South Carolina,South Carolina,141,382,%,330096,36.910994764397905,36.91,36.910994764397905,36.910994764397905,36.91
23,%,%,True,True,Minnesota,Minnesota,151,409,%,333474,36.91931540342298,36.92,36.91931540342298,36.91931540342298,36.92
24,%,%,True,True,Wisconsin,Wisconsin,210,567,%,442517,37.03703703703704,37.04,37.03703703703704,37.03703703703704,37.04
25,%,%,True,True,Maryland,Maryland,241,647,%,684437,37.24884080370943,37.25,37.24884080370943,37.24884080370943,37.25
26,%,%,True,True,Colorado,Colorado,555,1483,%,1293214,37.42414025623736,37.42,37.42414025623736,37.42414025623736,37.42
27,%,%,True,True,Vermont,Vermont,12,32,%,14384,37.5,37.50,37.5,37.5,37.50
28,%,%,True,True,Iowa,Iowa,97,257,%,215119,37.7431906614786,37.74,37.7431906614786,37.7431906614786,37.74
29,%,%,True,True,Oklahoma,Oklahoma,162,428,%,467249,37.850467289719624,37.85,37.850467289719624,37.850467289719624,37.85
30,%,%,True,True,North Carolina,North Carolina,431,1128,%,1078224,38.20921985815603,38.21,38.20921985815603,38.20921985815603,38.21
31,%,%,True,True,Georgia,Georgia,504,1316,%,1104836,38.297872340425535,38.30,38.297872340425535,38.297872340425535,38.30
32,%,%,True,True,Connecticut,Connecticut,226,590,%,637112,38.30508474576271,38.31,38.30508474576271,38.30508474576271,38.31
33,%,%,True,True,Arizona,Arizona,1095,2857,%,2351122,38.32691634581729,38.33,38.32691634581729,38.32691634581729,38.33
34,%,%,True,True,Ohio,Ohio,224,578,%,508643,38.75432525951557,38.75,38.75432525951557,38.75432525951557,38.75
35,%,%,True,True,Alabama,Alabama,147,379,%,241168,38.78627968337731,38.79,38.78627968337731,38.78627968337731,38.79
36,%,%,True,True,Nebraska,Nebraska,114,293,%,235669,38.907849829351534,38.91,38.907849829351534,38.907849829351534,38.91
37,%,%,True,True,Nevada,Nevada,371,951,%,940757,39.01156677181914,39.01,39.01156677181914,39.01156677181914,39.01
38,%,%,True,True,Utah,Utah,259,650,%,493636,39.84615384615385,39.85,39.84615384615385,39.84615384615385,39.85
39,%,%,True,True,Louisiana,Louisiana,87,218,%,258338,39.908256880733944,39.91,39.908256880733944,39.908256880733944,39.91
40,%,%,True,True,Kansas,Kansas,154,383,%,374093,40.2088772845953,40.21,40.2088772845953,40.2088772845953,40.21
41,%,%,True,True,Wyoming,Wyoming,31,76,%,61087,40.78947368421053,40.79,40.78947368421053,40.78947368421053,40.79
42,%,%,True,True,New Mexico,New Mexico,377,906,%,1059242,41.61147902869757,41.61,41.61147902869757,41.61147902869757,41.61
43,%,%,True,True,Tennessee,Tennessee,185,438,%,425839,42.23744292237443,42.24,42.23744292237443,42.23744292237443,42.24
44,%,%,True,True,West Virginia,West Virginia,11,26,%,33684,42.30769230769231,42.31,42.30769230769231,42.30769230769231,42.31
45,%,%,True,True,Arkansas,Arkansas,159,374,%,251277,42.513368983957214,42.51,42.513368983957214,42.513368983957214,42.51
46,%,%,True,True,Montana,Montana,20,47,%,48014,42.5531914893617,42.55,42.5531914893617,42.5531914893617,42.55
47,%,%,True,True,Delaware,Delaware,67,155,%,101213,43.225806451612904,43.23,43.225806451612904,43.225806451612904,43.23
48,%,%,True,True,Kentucky,Kentucky,101,233,%,187984,43.34763948497854,43.35,43.34763948497854,43.34763948497854,43.35
49,%,%,True,True,Maine,Maine,18,37,%,27037,48.64864864864865,48.65,48.64864864864865,48.64864864864865,48.65
50,%,%,True,True,Mississippi,Mississippi,50,98,%,102936,51.02040816326531,51.02,51.02040816326531,51.02040816326531,51.02
