,Percentage Suffix Label %-value,Percentage Suffix Label %-alias,Race Chart-value,Race Chart-alias,State-value,State-alias,SUM(Positive Suicide)-alias,SUM(Total Suicide Responses)-alias,ATTR(Percentage Suffix Label %)-alias,ATTR(Total Population)-alias,AGG(Show # or Percent)-value,AGG(Show # or Percent)-alias,AGG(Sort Race)-value,AGG(Sort Race)-alias,AGG(Formatted Show # or Percent Positive Age)-alias
0,%,%,True,True,District of Columbia,District of Columbia,223,834,%,670050,26.73860911270983,26.74,26.73860911270983,26.73860911270983,26.74
1,%,%,True,True,Vermont,Vermont,209,720,%,645570,29.02777777777778,29.03,29.02777777777778,29.02777777777778,29.03
2,%,%,True,True,Utah,Utah,1411,4490,%,3337975,31.425389755011135,31.43,31.425389755011135,31.425389755011135,31.43
3,%,%,True,True,New Hampshire,New Hampshire,405,1278,%,1388992,31.690140845070424,31.69,31.690140845070424,31.690140845070424,31.69
4,%,%,True,True,North Carolina,North Carolina,3039,9114,%,10551162,33.344305464121135,33.34,33.344305464121135,33.344305464121135,33.34
5,%,%,True,True,Mississippi,Mississippi,842,2520,%,2949965,33.41269841269841,33.41,33.41269841269841,33.41269841269841,33.41
6,%,%,True,True,Nebraska,Nebraska,699,2086,%,1963692,33.509108341323106,33.51,33.509108341323106,33.509108341323106,33.51
7,%,%,True,True,Indiana,Indiana,2482,7391,%,6805985,33.58138276281964,33.58,33.58138276281964,33.58138276281964,33.58
8,%,%,True,True,Minnesota,Minnesota,1968,5855,%,5707390,33.61229718189582,33.61,33.61229718189582,33.61229718189582,33.61
9,%,%,True,True,Massachusetts,Massachusetts,2038,6063,%,6984723,33.613722579581065,33.61,33.613722579581065,33.613722579581065,33.61
10,%,%,True,True,Pennsylvania,Pennsylvania,3721,10994,%,12964056,33.84573403674732,33.85,33.84573403674732,33.84573403674732,33.85
11,%,%,True,True,New Jersey,New Jersey,2518,7413,%,9267130,33.96735464724133,33.97,33.96735464724133,33.96735464724133,33.97
12,%,%,True,True,Illinois,Illinois,3746,11023,%,12671469,33.98348906831171,33.98,33.98348906831171,33.98348906831171,33.98
13,%,%,True,True,Tennessee,Tennessee,2228,6536,%,6975218,34.08812729498164,34.09,34.08812729498164,34.08812729498164,34.09
14,%,%,True,True,Wyoming,Wyoming,184,538,%,578803,34.20074349442379,34.20,34.20074349442379,34.20074349442379,34.20
15,%,%,True,True,Michigan,Michigan,3179,9288,%,10050811,34.22695951765719,34.23,34.22695951765719,34.22695951765719,34.23
16,%,%,True,True,California,California,12496,36435,%,39237836,34.29669274049677,34.30,34.29669274049677,34.29669274049677,34.30
17,%,%,True,True,New York,New York,5641,16340,%,19835913,34.522643818849446,34.52,34.522643818849446,34.522643818849446,34.52
18,%,%,True,True,Virginia,Virginia,2832,8190,%,8642274,34.57875457875458,34.58,34.57875457875458,34.57875457875458,34.58
19,%,%,True,True,Delaware,Delaware,404,1165,%,1003384,34.67811158798283,34.68,34.67811158798283,34.67811158798283,34.68
20,%,%,True,True,Maryland,Maryland,1846,5308,%,6165129,34.77769404672193,34.78,34.77769404672193,34.77769404672193,34.78
21,%,%,True,True,Connecticut,Connecticut,1152,3309,%,3605597,34.814143245693565,34.81,34.814143245693565,34.814143245693565,34.81
22,%,%,True,True,North Dakota,North Dakota,251,718,%,774948,34.958217270194986,34.96,34.958217270194986,34.958217270194986,34.96
23,%,%,True,True,Missouri,Missouri,1963,5614,%,6168187,34.96615603847524,34.97,34.96615603847524,34.96615603847524,34.97
24,%,%,True,True,South Carolina,South Carolina,1562,4461,%,5190705,35.0145707240529,35.01,35.0145707240529,35.0145707240529,35.01
25,%,%,True,True,Washington,Washington,2724,7762,%,7738692,35.094047925792324,35.09,35.094047925792324,35.094047925792324,35.09
26,%,%,True,True,Oklahoma,Oklahoma,1347,3831,%,3986639,35.160532498042286,35.16,35.160532498042286,35.160532498042286,35.16
27,%,%,True,True,Wisconsin,Wisconsin,1882,5340,%,5895908,35.243445692883896,35.24,35.243445692883896,35.243445692883896,35.24
28,%,%,True,True,Iowa,Iowa,1138,3223,%,3193079,35.308718585169096,35.31,35.308718585169096,35.308718585169096,35.31
29,%,%,True,True,Kansas,Kansas,1008,2852,%,2934582,35.34361851332398,35.34,35.34361851332398,35.34361851332398,35.34
30,%,%,True,True,Louisiana,Louisiana,1086,3067,%,4624047,35.40919465275513,35.41,35.40919465275513,35.40919465275513,35.41
31,%,%,True,True,Maine,Maine,484,1364,%,1372247,35.483870967741936,35.48,35.483870967741936,35.483870967741936,35.48
32,%,%,True,True,Montana,Montana,380,1065,%,1104271,35.68075117370892,35.68,35.68075117370892,35.68075117370892,35.68
33,%,%,True,True,Texas,Texas,9373,26206,%,29527941,35.766618331679766,35.77,35.766618331679766,35.766618331679766,35.77
34,%,%,True,True,Florida,Florida,6047,16904,%,21781128,35.772598201609085,35.77,35.772598201609085,35.772598201609085,35.77
35,%,%,True,True,Georgia,Georgia,3492,9737,%,10799566,35.86320221834241,35.86,35.86320221834241,35.86320221834241,35.86
36,%,%,True,True,Colorado,Colorado,2396,6661,%,5812069,35.97057498874043,35.97,35.97057498874043,35.97057498874043,35.97
37,%,%,True,True,West Virginia,West Virginia,576,1587,%,1782959,36.29489603024575,36.29,36.29489603024575,36.29489603024575,36.29
38,%,%,True,True,Hawaii,Hawaii,596,1641,%,1441553,36.31931748933577,36.32,36.31931748933577,36.31931748933577,36.32
39,%,%,True,True,Kentucky,Kentucky,1563,4282,%,4509394,36.50163475011677,36.50,36.50163475011677,36.50163475011677,36.50
40,%,%,True,True,Rhode Island,Rhode Island,293,800,%,1095610,36.625,36.63,36.625,36.625,36.63
41,%,%,True,True,South Dakota,South Dakota,335,913,%,895376,36.69222343921139,36.69,36.69222343921139,36.69222343921139,36.69
42,%,%,True,True,Alabama,Alabama,1637,4440,%,5039877,36.86936936936937,36.87,36.86936936936937,36.86936936936937,36.87
43,%,%,True,True,Ohio,Ohio,4083,11063,%,11780017,36.90680647202386,36.91,36.90680647202386,36.90680647202386,36.91
44,%,%,True,True,Oregon,Oregon,1599,4332,%,4246155,36.911357340720215,36.91,36.911357340720215,36.911357340720215,36.91
45,%,%,True,True,Arkansas,Arkansas,1037,2809,%,3025891,36.91705233179067,36.92,36.91705233179067,36.91705233179067,36.92
46,%,%,True,True,Arizona,Arizona,2704,7203,%,7276316,37.53991392475358,37.54,37.53991392475358,37.53991392475358,37.54
