,Percentage Suffix Label %-value,Percentage Suffix Label %-alias,Race Chart-value,Race Chart-alias,State-value,State-alias,SUM(Positive Suicide)-alias,SUM(Total Suicide Responses)-alias,ATTR(Percentage Suffix Label %)-alias,ATTR(Total Population)-alias,AGG(Show # or Percent)-value,AGG(Show # or Percent)-alias,AGG(Sort Race)-value,AGG(Sort Race)-alias,AGG(Formatted Show # or Percent Positive Age)-alias
0,%,%,True,True,West Virginia,West Virginia,11,39,%,33684,28.205128205128204,28.21,28.205128205128204,28.205128205128204,28.21
1,%,%,True,True,Hawaii,Hawaii,45,157,%,160134,28.662420382165603,28.66,28.662420382165603,28.662420382165603,28.66
2,%,%,True,True,Nebraska,Nebraska,89,309,%,235669,28.802588996763756,28.80,28.802588996763756,28.802588996763756,28.80
3,%,%,True,True,District of Columbia,District of Columbia,35,121,%,76919,28.92561983471074,28.93,28.92561983471074,28.92561983471074,28.93
4,%,%,True,True,North Dakota,North Dakota,18,61,%,34335,29.508196721311474,29.51,29.508196721311474,29.508196721311474,29.51
5,%,%,True,True,Michigan,Michigan,242,773,%,561587,31.306597671410092,31.31,31.306597671410092,31.306597671410092,31.31
6,%,%,True,True,Florida,Florida,2178,6375,%,5830908,34.16470588235294,34.16,34.16470588235294,34.16470588235294,34.16
7,%,%,True,True,Virginia,Virginia,415,1214,%,882402,34.18451400329489,34.18,34.18451400329489,34.18451400329489,34.18
8,%,%,True,True,Massachusetts,Massachusetts,348,1002,%,897349,34.73053892215569,34.73,34.73053892215569,34.73053892215569,34.73
9,%,%,True,True,New Jersey,New Jersey,778,2234,%,1991638,34.82542524619517,34.83,34.82542524619517,34.82542524619517,34.83
10,%,%,True,True,Louisiana,Louisiana,92,264,%,258338,34.84848484848485,34.85,34.84848484848485,34.84848484848485,34.85
11,%,%,True,True,California,California,6426,18413,%,15754605,34.89925596046272,34.90,34.89925596046272,34.89925596046272,34.90
12,%,%,True,True,Illinois,Illinois,1081,3083,%,2282133,35.06325008108985,35.06,35.06325008108985,35.06325008108985,35.06
13,%,%,True,True,Oklahoma,Oklahoma,190,538,%,467249,35.31598513011153,35.32,35.31598513011153,35.31598513011153,35.32
14,%,%,True,True,Wyoming,Wyoming,35,99,%,61087,35.35353535353536,35.35,35.35353535353536,35.35353535353536,35.35
15,%,%,True,True,New York,New York,1416,3969,%,3868268,35.67649281934997,35.68,35.67649281934997,35.67649281934997,35.68
16,%,%,True,True,Connecticut,Connecticut,294,824,%,637112,35.67961165048544,35.68,35.67961165048544,35.67961165048544,35.68
17,%,%,True,True,Maryland,Maryland,284,793,%,684437,35.81336696090794,35.81,35.81336696090794,35.81336696090794,35.81
18,%,%,True,True,Texas,Texas,5142,14335,%,11857401,35.8702476456226,35.87,35.8702476456226,35.8702476456226,35.87
19,%,%,True,True,Minnesota,Minnesota,170,473,%,333474,35.94080338266385,35.94,35.94080338266385,35.94080338266385,35.94
20,%,%,True,True,Ohio,Ohio,256,706,%,508643,36.26062322946176,36.26,36.26062322946176,36.26062322946176,36.26
21,%,%,True,True,Vermont,Vermont,8,22,%,14384,36.36363636363637,36.36,36.36363636363637,36.36363636363637,36.36
22,%,%,True,True,South Carolina,South Carolina,153,419,%,330096,36.51551312649165,36.52,36.51551312649165,36.51551312649165,36.52
23,%,%,True,True,Kansas,Kansas,179,487,%,374093,36.75564681724846,36.76,36.75564681724846,36.75564681724846,36.76
24,%,%,True,True,Wisconsin,Wisconsin,230,624,%,442517,36.858974358974365,36.86,36.858974358974365,36.858974358974365,36.86
25,%,%,True,True,Pennsylvania,Pennsylvania,461,1249,%,1084634,36.90952762209768,36.91,36.90952762209768,36.90952762209768,36.91
26,%,%,True,True,North Carolina,North Carolina,510,1381,%,1078224,36.92976104272267,36.93,36.92976104272267,36.92976104272267,36.93
27,%,%,True,True,Alabama,Alabama,141,380,%,241168,37.10526315789473,37.11,37.10526315789473,37.10526315789473,37.11
28,%,%,True,True,Colorado,Colorado,657,1767,%,1293214,37.18166383701188,37.18,37.18166383701188,37.18166383701188,37.18
29,%,%,True,True,New Hampshire,New Hampshire,30,80,%,60873,37.5,37.50,37.5,37.5,37.50
30,%,%,True,True,Utah,Utah,264,703,%,493636,37.55334281650071,37.55,37.55334281650071,37.55334281650071,37.55
31,%,%,True,True,Mississippi,Mississippi,52,138,%,102936,37.68115942028986,37.68,37.68115942028986,37.68115942028986,37.68
32,%,%,True,True,Iowa,Iowa,106,280,%,215119,37.857142857142854,37.86,37.857142857142854,37.857142857142854,37.86
33,%,%,True,True,Washington,Washington,456,1203,%,1059156,37.905236907730675,37.91,37.905236907730675,37.905236907730675,37.91
34,%,%,True,True,Idaho,Idaho,130,338,%,251919,38.46153846153847,38.46,38.46153846153847,38.46153846153847,38.46
35,%,%,True,True,New Mexico,New Mexico,384,985,%,1059242,38.98477157360406,38.98,38.98477157360406,38.98477157360406,38.98
36,%,%,True,True,Indiana,Indiana,312,800,%,522944,39,39.00,39,39,39.00
37,%,%,True,True,Alaska,Alaska,48,123,%,54732,39.02439024390244,39.02,39.02439024390244,39.02439024390244,39.02
38,%,%,True,True,Rhode Island,Rhode Island,71,181,%,187776,39.226519337016576,39.23,39.226519337016576,39.226519337016576,39.23
39,%,%,True,True,Oregon,Oregon,283,721,%,596517,39.25104022191401,39.25,39.25104022191401,39.25104022191401,39.25
40,%,%,True,True,Nevada,Nevada,426,1080,%,940757,39.44444444444444,39.44,39.44444444444444,39.44444444444444,39.44
41,%,%,True,True,Georgia,Georgia,578,1458,%,1104836,39.64334705075446,39.64,39.64334705075446,39.64334705075446,39.64
42,%,%,True,True,Arkansas,Arkansas,146,365,%,251277,40,40.00,40,40,40.00
43,%,%,True,True,Tennessee,Tennessee,207,517,%,425839,40.03868471953578,40.04,40.03868471953578,40.03868471953578,40.04
44,%,%,True,True,Arizona,Arizona,1135,2819,%,2351122,40.26250443419652,40.26,40.26250443419652,40.26250443419652,40.26
45,%,%,True,True,Missouri,Missouri,136,334,%,287125,40.7185628742515,40.72,40.7185628742515,40.7185628742515,40.72
46,%,%,True,True,Kentucky,Kentucky,101,248,%,187984,40.725806451612904,40.73,40.725806451612904,40.725806451612904,40.73
47,%,%,True,True,Delaware,Delaware,65,156,%,101213,41.66666666666667,41.67,41.66666666666667,41.66666666666667,41.67
48,%,%,True,True,Maine,Maine,22,52,%,27037,42.30769230769231,42.31,42.30769230769231,42.30769230769231,42.31
49,%,%,True,True,South Dakota,South Dakota,23,54,%,41288,42.592592592592595,42.59,42.592592592592595,42.592592592592595,42.59
50,%,%,True,True,Montana,Montana,27,58,%,48014,46.55172413793103,46.55,46.55172413793103,46.55172413793103,46.55
