id,state,county,population
31015,Nebraska,Boyd County,1882.0
31017,Nebraska,Brown County,2887.0
31019,Nebraska,Buffalo County,49594.0
31021,Nebraska,Burt County,6503.0
31023,Nebraska,Butler County,7997.0
31025,Nebraska,Cass County,26022.0
31027,Nebraska,Cedar County,8483.0
31029,Nebraska,Chase County,3707.0
31031,Nebraska,Cherry County,5801.0
31033,Nebraska,Cheyenne County,9428.0
31035,Nebraska,Clay County,6193.0
31037,Nebraska,Colfax County,10681.0
31039,Nebraska,Cuming County,8882.0
31041,Nebraska,Custer County,10788.0
31043,Nebraska,Dakota County,20124.0
31045,Nebraska,Dawes County,8685.0
31047,Nebraska,Dawson County,23638.0
31049,Nebraska,Deuel County,1770.0
31051,Nebraska,Dixon County,5682.0
31053,Nebraska,Dodge County,36565.0
31055,Nebraska,Douglas County,565739.0
31057,Nebraska,Dundy County,1928.0
31059,Nebraska,Fillmore County,5542.0
31061,Nebraska,Franklin County,2970.0
31063,Nebraska,Frontier County,2636.0
31065,Nebraska,Furnas County,4712.0
31067,Nebraska,Gage County,21548.0
31069,Nebraska,Garden County,1916.0
31071,Nebraska,Garfield County,2081.0
31073,Nebraska,Gosper County,2001.0
31075,Nebraska,Grant County,691.0
31077,Nebraska,Greeley County,2361.0
31079,Nebraska,Hall County,61338.0
31081,Nebraska,Hamilton County,9219.0
31083,Nebraska,Harlan County,3380.0
31085,Nebraska,Hayes County,889.0
31087,Nebraska,Hitchcock County,2788.0
31089,Nebraska,Holt County,10123.0
31091,Nebraska,Hooker County,741.0
31093,Nebraska,Howard County,6428.0
31095,Nebraska,Jefferson County,7102.0
31097,Nebraska,Johnson County,5118.0
31099,Nebraska,Kearney County,6588.0
31101,Nebraska,Keith County,8048.0
31103,Nebraska,Keya Paha County,875.0
31105,Nebraska,Kimball County,3576.0
31107,Nebraska,Knox County,8400.0
31109,Nebraska,Lancaster County,315976.0
31111,Nebraska,Lincoln County,35042.0
31113,Nebraska,Logan County,896.0
31115,Nebraska,Loup County,690.0
31117,Nebraska,McPherson County,420.0
31119,Nebraska,Madison County,35023.0
31121,Nebraska,Merrick County,7826.0
31123,Nebraska,Morrill County,4711.0
31125,Nebraska,Nance County,3525.0
31127,Nebraska,Nemaha County,6978.0
31129,Nebraska,Nuckolls County,4204.0
31131,Nebraska,Otoe County,15965.0
31133,Nebraska,Pawnee County,2640.0
31135,Nebraska,Perkins County,2889.0
31137,Nebraska,Phelps County,9050.0
31139,Nebraska,Pierce County,7132.0
31141,Nebraska,Platte County,33250.0
31143,Nebraska,Polk County,5208.0
31145,Nebraska,Red Willow County,10725.0
31147,Nebraska,Richardson County,7913.0
31149,Nebraska,Rock County,1430.0
31151,Nebraska,Saline County,14221.0
31153,Nebraska,Sarpy County,183956.0
31155,Nebraska,Saunders County,21356.0
31157,Nebraska,Scotts Bluff County,35884.0
31159,Nebraska,Seward County,17217.0
31161,Nebraska,Sheridan County,5215.0
31163,Nebraska,Sherman County,3015.0
31165,Nebraska,Sioux County,1298.0
31167,Nebraska,Stanton County,5946.0
31169,Nebraska,Thayer County,5000.0
31171,Nebraska,Thomas County,586.0
31173,Nebraska,Thurston County,7218.0
31175,Nebraska,Valley County,4100.0
31177,Nebraska,Washington County,20546.0
31179,Nebraska,Wayne County,9388.0
31181,Nebraska,Webster County,3497.0
31183,Nebraska,Wheeler County,689.0
31185,Nebraska,York County,13671.0
32001,Nevada,Churchill County,24606.0
32003,Nevada,Clark County,2228866.0
32005,Nevada,Douglas County,48486.0
32007,Nevada,Elko County,52537.0
32009,Nevada,Esmeralda County,1030.0
32011,Nevada,Eureka County,1839.0
32013,Nevada,Humboldt County,16834.0
32015,Nevada,Lander County,5565.0
32017,Nevada,Lincoln County,5177.0
32019,Nevada,Lyon County,55667.0
32021,Nevada,Mineral County,4487.0
32023,Nevada,Nye County,45514.0
32027,Nevada,Pershing County,6591.0
32029,Nevada,Storey County,4086.0
32031,Nevada,Washoe County,464182.0
32033,Nevada,White Pine County,9570.0
32510,Nevada,Carson City,55244.0
33001,New Hampshire,Belknap County,61174.0
33003,New Hampshire,Carroll County,48461.0
33005,New Hampshire,Cheshire County,76040.0
33007,New Hampshire,Coos County,31486.0
33009,New Hampshire,Grafton County,90331.0
33011,New Hampshire,Hillsborough County,415305.0
33013,New Hampshire,Merrimack County,150902.0
33015,New Hampshire,Rockingham County,308211.0
33017,New Hampshire,Strafford County,130161.0
33019,New Hampshire,Sullivan County,43173.0
34001,New Jersey,Atlantic County,264650.0
34003,New Jersey,Bergen County,931275.0
34005,New Jersey,Burlington County,446301.0
34007,New Jersey,Camden County,506721.0
34009,New Jersey,Cape May County,92701.0
34011,New Jersey,Cumberland County,150085.0
34013,New Jersey,Essex County,798698.0
34015,New Jersey,Gloucester County,291745.0
34017,New Jersey,Hudson County,671923.0
34019,New Jersey,Hunterdon County,125063.0
34021,New Jersey,Mercer County,368085.0
34023,New Jersey,Middlesex County,825015.0
34025,New Jersey,Monmouth County,620821.0
34027,New Jersey,Morris County,492715.0
34029,New Jersey,Ocean County,602018.0
34031,New Jersey,Passaic County,502763.0
34033,New Jersey,Salem County,62754.0
34035,New Jersey,Somerset County,330151.0
34037,New Jersey,Sussex County,140996.0
34039,New Jersey,Union County,555208.0
34041,New Jersey,Warren County,105730.0
35001,New Mexico,Bernalillo County,679037.0
35003,New Mexico,Catron County,3547.0
35005,New Mexico,Chaves County,64912.0
35006,New Mexico,Cibola County,26763.0
35007,New Mexico,Colfax County,12106.0
35009,New Mexico,Curry County,49502.0
35011,New Mexico,De Baca County,1995.0
35013,New Mexico,Doña Ana County,217696.0
35015,New Mexico,Eddy County,57865.0
35017,New Mexico,Grant County,27391.0
35019,New Mexico,Guadalupe County,4336.0
35021,New Mexico,Harding County,432.0
35023,New Mexico,Hidalgo County,4234.0
35025,New Mexico,Lea County,70359.0
35027,New Mexico,Lincoln County,19640.0
35028,New Mexico,Los Alamos County,18976.0
35029,New Mexico,Luna County,24022.0
35031,New Mexico,McKinley County,71956.0
35033,New Mexico,Mora County,4500.0
35035,New Mexico,Otero County,66804.0
35037,New Mexico,Quay County,8265.0
35039,New Mexico,Rio Arriba County,38962.0
35041,New Mexico,Roosevelt County,18723.0
35043,New Mexico,Sandoval County,144954.0
35045,New Mexico,San Juan County,125608.0
35047,New Mexico,San Miguel County,27546.0
35049,New Mexico,Santa Fe County,150319.0
35051,New Mexico,Sierra County,10988.0
35053,New Mexico,Socorro County,16723.0
35055,New Mexico,Taos County,32759.0
35057,New Mexico,Torrance County,15477.0
35059,New Mexico,Union County,4106.0
35061,New Mexico,Valencia County,76518.0
36001,New York,Albany County,306165.0
36003,New York,Allegany County,46304.0
36005,New York,Bronx County,1427056.0
36007,New York,Broome County,192042.0
36009,New York,Cattaraugus County,76750.0
36011,New York,Cayuga County,76958.0
36013,New York,Chautauqua County,127584.0
36015,New York,Chemung County,84115.0
36017,New York,Chenango County,47527.0
36019,New York,Clinton County,80320.0
36021,New York,Columbia County,60016.0
36023,New York,Cortland County,47618.0
36025,New York,Delaware County,44676.0
36027,New York,Dutchess County,293524.0
36029,New York,Erie County,918873.0
36031,New York,Essex County,37281.0
36033,New York,Franklin County,50389.0
36035,New York,Fulton County,53452.0
36037,New York,Genesee County,57554.0
36039,New York,Greene County,47335.0
36041,New York,Hamilton County,4454.0
36043,New York,Herkimer County,61738.0
36045,New York,Jefferson County,111454.0
36047,New York,Kings County,2576771.0
36049,New York,Lewis County,26456.0
36051,New York,Livingston County,63218.0
36053,New York,Madison County,70990.0
36055,New York,Monroe County,743084.0
36057,New York,Montgomery County,49294.0
36059,New York,Nassau County,1355683.0
36061,New York,New York County,1629153.0
36063,New York,Niagara County,210145.0
36065,New York,Oneida County,229074.0
36067,New York,Onondaga County,461591.0
36069,New York,Ontario County,109774.0
36071,New York,Orange County,382077.0
36073,New York,Orleans County,40624.0
36075,New York,Oswego County,117630.0
36077,New York,Otsego County,59593.0
36079,New York,Putnam County,98714.0
36081,New York,Queens County,2270976.0
36083,New York,Rensselaer County,159013.0
36085,New York,Richmond County,475596.0
36087,New York,Rockland County,325213.0
36089,New York,St. Lawrence County,108352.0
36091,New York,Saratoga County,229313.0
36093,New York,Schenectady County,155086.0
36095,New York,Schoharie County,31189.0
36097,New York,Schuyler County,17845.0
36099,New York,Seneca County,34295.0
36101,New York,Steuben County,95843.0
36103,New York,Suffolk County,1481364.0
36105,New York,Sullivan County,75329.0
36107,New York,Tioga County,48431.0
36109,New York,Tompkins County,102237.0
36111,New York,Ulster County,178371.0
36113,New York,Warren County,64187.0
36115,New York,Washington County,61304.0
36117,New York,Wayne County,90103.0
36119,New York,Westchester County,968738.0
36121,New York,Wyoming County,40027.0
36123,New York,Yates County,24981.0
37001,North Carolina,Alamance County,166144.0
37003,North Carolina,Alexander County,37271.0
37005,North Carolina,Alleghany County,11085.0
37007,North Carolina,Anson County,24430.0
37009,North Carolina,Ashe County,27009.0
37011,North Carolina,Avery County,17510.0
37013,North Carolina,Beaufort County,47160.0
37015,North Carolina,Bertie County,19081.0
37017,North Carolina,Bladen County,33209.0
37019,North Carolina,Brunswick County,137303.0
37021,North Carolina,Buncombe County,259576.0
37023,North Carolina,Burke County,90148.0
37025,North Carolina,Cabarrus County,211605.0
37027,North Carolina,Caldwell County,82056.0
37029,North Carolina,Camden County,10654.0
37031,North Carolina,Carteret County,69301.0
37033,North Carolina,Caswell County,22619.0
37035,North Carolina,Catawba County,158507.0
37037,North Carolina,Chatham County,72853.0
37039,North Carolina,Cherokee County,28413.0
37041,North Carolina,Chowan County,13995.0
37043,North Carolina,Clay County,11150.0
37045,North Carolina,Cleveland County,97765.0
37047,North Carolina,Columbus County,55659.0
37049,North Carolina,Craven County,102290.0
37051,North Carolina,Cumberland County,334562.0
37053,North Carolina,Currituck County,27210.0
37055,North Carolina,Dare County,36698.0
37057,North Carolina,Davidson County,166837.0
37059,North Carolina,Davie County,42543.0
37061,North Carolina,Duplin County,58965.0
37063,North Carolina,Durham County,317665.0
37065,North Carolina,Edgecombe County,52069.0
37067,North Carolina,Forsyth County,378499.0
37069,North Carolina,Franklin County,68027.0
37071,North Carolina,Gaston County,222119.0
37073,North Carolina,Gates County,11519.0
37075,North Carolina,Graham County,8501.0
37077,North Carolina,Granville County,59823.0
37079,North Carolina,Greene County,20987.0
37081,North Carolina,Guilford County,532956.0
37083,North Carolina,Halifax County,50678.0
37085,North Carolina,Harnett County,134328.0
37087,North Carolina,Haywood County,61862.0
37089,North Carolina,Henderson County,116298.0
37091,North Carolina,Hertford County,23752.0
37093,North Carolina,Hoke County,54590.0
37095,North Carolina,Hyde County,5089.0
37097,North Carolina,Iredell County,178853.0
37099,North Carolina,Jackson County,43435.0
37101,North Carolina,Johnston County,203308.0
37103,North Carolina,Jones County,9453.0
37105,North Carolina,Lee County,61083.0
37107,North Carolina,Lenoir County,56350.0
37109,North Carolina,Lincoln County,84580.0
37111,North Carolina,McDowell County,45402.0
37113,North Carolina,Macon County,35172.0
37115,North Carolina,Madison County,21608.0
37117,North Carolina,Martin County,22644.0
37119,North Carolina,Mecklenburg County,1095170.0
37121,North Carolina,Mitchell County,14959.0
37123,North Carolina,Montgomery County,27223.0
37125,North Carolina,Moore County,99263.0
37127,North Carolina,Nash County,94287.0
37129,North Carolina,New Hanover County,231448.0
37131,North Carolina,Northampton County,19672.0
37133,North Carolina,Onslow County,198377.0
37135,North Carolina,Orange County,146354.0
37137,North Carolina,Pamlico County,12673.0
37139,North Carolina,Pasquotank County,39775.0
37141,North Carolina,Pender County,61891.0
37143,North Carolina,Perquimans County,13513.0
37145,North Carolina,Person County,39561.0
37147,North Carolina,Pitt County,179961.0
37149,North Carolina,Polk County,20682.0
37151,North Carolina,Randolph County,143460.0
37153,North Carolina,Richmond County,44759.0
37155,North Carolina,Robeson County,131656.0
37157,North Carolina,Rockingham County,91051.0
37159,North Carolina,Rowan County,140978.0
37161,North Carolina,Rutherford County,66741.0
37163,North Carolina,Sampson County,63284.0
37165,North Carolina,Scotland County,34921.0
37167,North Carolina,Stanly County,62050.0
37169,North Carolina,Stokes County,45688.0
37171,North Carolina,Surry County,71904.0
37173,North Carolina,Swain County,14241.0
37175,North Carolina,Transylvania County,34039.0
37177,North Carolina,Tyrrell County,3978.0
37179,North Carolina,Union County,235767.0
37181,North Carolina,Vance County,44614.0
37183,North Carolina,Wake County,1091662.0
37185,North Carolina,Warren County,19746.0
37187,North Carolina,Washington County,11788.0
37189,North Carolina,Watauga County,55669.0
37191,North Carolina,Wayne County,123785.0
37193,North Carolina,Wilkes County,68341.0
37195,North Carolina,Wilson County,81579.0
37197,North Carolina,Yadkin County,37589.0
37199,North Carolina,Yancey County,17870.0
38001,North Dakota,Adams County,2271.0
38003,North Dakota,Barnes County,10592.0
38005,North Dakota,Benson County,6860.0
38007,North Dakota,Billings County,886.0
38009,North Dakota,Bottineau County,6418.0
38011,North Dakota,Bowman County,3091.0
38013,North Dakota,Burke County,2142.0
38015,North Dakota,Burleigh County,95509.0
38017,North Dakota,Cass County,179937.0
38019,North Dakota,Cavalier County,3769.0
38021,North Dakota,Dickey County,4857.0
38023,North Dakota,Divide County,2289.0
38025,North Dakota,Dunn County,4362.0
38027,North Dakota,Eddy County,2262.0
38029,North Dakota,Emmons County,3262.0
38031,North Dakota,Foster County,3231.0
38033,North Dakota,Golden Valley County,1796.0
38035,North Dakota,Grand Forks County,70243.0
38037,North Dakota,Grant County,2318.0
38039,North Dakota,Griggs County,2314.0
38041,North Dakota,Hettinger County,2510.0
38043,North Dakota,Kidder County,2468.0
38045,North Dakota,LaMoure County,4225.0
38047,North Dakota,Logan County,1743.0
38049,North Dakota,McHenry County,5825.0
38051,North Dakota,McIntosh County,2535.0
38053,North Dakota,McKenzie County,13836.0
38055,North Dakota,McLean County,9531.0
38057,North Dakota,Mercer County,8359.0
38059,North Dakota,Morton County,31118.0
38061,North Dakota,Mountrail County,10348.0
38063,North Dakota,Nelson County,2864.0
38065,North Dakota,Oliver County,1962.0
38067,North Dakota,Pembina County,6850.0
38069,North Dakota,Pierce County,4061.0
38071,North Dakota,Ramsey County,11521.0
38073,North Dakota,Ransom County,5258.0
38075,North Dakota,Renville County,2387.0
38077,North Dakota,Richland County,16245.0
38079,North Dakota,Rolette County,14437.0
38081,North Dakota,Sargent County,3899.0
38083,North Dakota,Sheridan County,1289.0
38085,North Dakota,Sioux County,4339.0
38087,North Dakota,Slope County,788.0
38089,North Dakota,Stark County,31164.0
38091,North Dakota,Steele County,1817.0
38093,North Dakota,Stutsman County,20879.0
38095,North Dakota,Towner County,2191.0
38097,North Dakota,Traill County,7999.0
38099,North Dakota,Walsh County,10642.0
38101,North Dakota,Ward County,68962.0
38103,North Dakota,Wells County,3889.0
38105,North Dakota,Williams County,36044.0
39001,Ohio,Adams County,27685.0
39003,Ohio,Allen County,102808.0
39005,Ohio,Ashland County,53533.0
39007,Ohio,Ashtabula County,97416.0
39009,Ohio,Athens County,65945.0
39011,Ohio,Auglaize County,45709.0
39013,Ohio,Belmont County,67424.0
39015,Ohio,Brown County,43508.0
39017,Ohio,Butler County,382129.0
39019,Ohio,Carroll County,27195.0
39021,Ohio,Champaign County,38861.0
39023,Ohio,Clark County,134409.0
39025,Ohio,Clermont County,205616.0
39027,Ohio,Clinton County,42000.0
39029,Ohio,Columbiana County,102514.0
39031,Ohio,Coshocton County,36558.0
39033,Ohio,Crawford County,41603.0
39035,Ohio,Cuyahoga County,1241475.0
39037,Ohio,Darke County,51387.0
39039,Ohio,Defiance County,38024.0
39041,Ohio,Delaware County,205454.0
39043,Ohio,Erie County,74419.0
39045,Ohio,Fairfield County,156204.0
39047,Ohio,Fayette County,28609.0
39049,Ohio,Franklin County,1304715.0
39051,Ohio,Fulton County,42186.0
39053,Ohio,Gallia County,29995.0
39055,Ohio,Geauga County,93657.0
39057,Ohio,Greene County,167867.0
39059,Ohio,Guernsey County,38996.0
39061,Ohio,Hamilton County,815790.0
39063,Ohio,Hancock County,75765.0
39065,Ohio,Hardin County,31393.0
39067,Ohio,Harrison County,15132.0
39069,Ohio,Henry County,27068.0
39071,Ohio,Highland County,43080.0
39073,Ohio,Hocking County,28306.0
39075,Ohio,Holmes County,43954.0
39077,Ohio,Huron County,58271.0
39079,Ohio,Jackson County,32440.0
39081,Ohio,Jefferson County,65943.0
39083,Ohio,Knox County,61776.0
39085,Ohio,Lake County,229755.0
39087,Ohio,Lawrence County,59901.0
39089,Ohio,Licking County,175409.0
39091,Ohio,Logan County,45315.0
39093,Ohio,Lorain County,309134.0
39095,Ohio,Lucas County,430319.0
39097,Ohio,Madison County,44248.0
39099,Ohio,Mahoning County,228452.0
39101,Ohio,Marion County,65179.0
39103,Ohio,Medina County,179116.0
39105,Ohio,Meigs County,22974.0
39107,Ohio,Mercer County,41034.0
39109,Ohio,Miami County,106074.0
39111,Ohio,Monroe County,13827.0
39113,Ohio,Montgomery County,531988.0
39115,Ohio,Morgan County,14557.0
39117,Ohio,Morrow County,35148.0
39119,Ohio,Muskingum County,86033.0
39121,Ohio,Noble County,14410.0
39123,Ohio,Ottawa County,40557.0
39125,Ohio,Paulding County,18742.0
39127,Ohio,Perry County,36076.0
39129,Ohio,Pickaway County,58112.0
39131,Ohio,Pike County,27914.0
39133,Ohio,Portage County,162476.0
39135,Ohio,Preble County,40995.0
39137,Ohio,Putnam County,33836.0
39139,Ohio,Richland County,121043.0
39141,Ohio,Ross County,76816.0
39143,Ohio,Sandusky County,58801.0
39145,Ohio,Scioto County,75441.0
39147,Ohio,Seneca County,55251.0
39149,Ohio,Shelby County,48610.0
39151,Ohio,Stark County,371516.0
39153,Ohio,Summit County,540810.0
39155,Ohio,Trumbull County,199144.0
39157,Ohio,Tuscarawas County,92165.0
39159,Ohio,Union County,57871.0
39161,Ohio,Van Wert County,28213.0
39163,Ohio,Vinton County,13045.0
39165,Ohio,Warren County,232540.0
39167,Ohio,Washington County,60217.0
39169,Ohio,Wayne County,116063.0
39171,Ohio,Williams County,36760.0
39173,Ohio,Wood County,130662.0
39175,Ohio,Wyandot County,21907.0
40001,Oklahoma,Adair County,22171.0
40003,Oklahoma,Alfalfa County,5791.0
40005,Oklahoma,Atoka County,13815.0
40007,Oklahoma,Beaver County,5326.0
40009,Oklahoma,Beckham County,21860.0
40011,Oklahoma,Blaine County,9521.0
40013,Oklahoma,Bryan County,47325.0
40015,Oklahoma,Caddo County,29179.0
40017,Oklahoma,Canadian County,144610.0
40019,Oklahoma,Carter County,48380.0
40021,Oklahoma,Cherokee County,48871.0
40023,Oklahoma,Choctaw County,14727.0
40025,Oklahoma,Cimarron County,2159.0
40027,Oklahoma,Cleveland County,282189.0
40029,Oklahoma,Coal County,5577.0
40031,Oklahoma,Comanche County,121374.0
40033,Oklahoma,Cotton County,5783.0
40035,Oklahoma,Craig County,14274.0
40037,Oklahoma,Creek County,71505.0
40039,Oklahoma,Custer County,28929.0
40041,Oklahoma,Delaware County,42741.0
40043,Oklahoma,Dewey County,4885.0
40045,Oklahoma,Ellis County,3936.0
40047,Oklahoma,Garfield County,61555.0
40049,Oklahoma,Garvin County,27789.0
40051,Oklahoma,Grady County,55315.0
40053,Oklahoma,Grant County,4369.0
40055,Oklahoma,Greer County,5790.0
40057,Oklahoma,Harmon County,2663.0
40059,Oklahoma,Harper County,3730.0
40061,Oklahoma,Haskell County,12688.0
40063,Oklahoma,Hughes County,13265.0
40065,Oklahoma,Jackson County,24808.0
40067,Oklahoma,Jefferson County,6084.0
40069,Oklahoma,Johnston County,11028.0
40071,Oklahoma,Kay County,44074.0
40073,Oklahoma,Kingfisher County,15811.0
40075,Oklahoma,Kiowa County,8816.0
40077,Oklahoma,Latimer County,10239.0
40079,Oklahoma,Le Flore County,49999.0
40081,Oklahoma,Lincoln County,34936.0
40083,Oklahoma,Logan County,47401.0
40085,Oklahoma,Love County,10128.0
40087,Oklahoma,McClain County,39921.0
40089,Oklahoma,McCurtain County,32913.0
40091,Oklahoma,McIntosh County,19677.0
40093,Oklahoma,Major County,7654.0
40095,Oklahoma,Marshall County,16688.0
40097,Oklahoma,Mayes County,41098.0
40099,Oklahoma,Murray County,13972.0
40101,Oklahoma,Muskogee County,68451.0
40103,Oklahoma,Noble County,11263.0
40105,Oklahoma,Nowata County,10243.0
40107,Oklahoma,Okfuskee County,11987.0
40109,Oklahoma,Oklahoma County,792668.0
40111,Oklahoma,Okmulgee County,38553.0
40113,Oklahoma,Osage County,47074.0
40115,Oklahoma,Ottawa County,31283.0
40117,Oklahoma,Pawnee County,16402.0
40119,Oklahoma,Payne County,81912.0
40121,Oklahoma,Pittsburg County,43955.0
40123,Oklahoma,Pontotoc County,38385.0
40125,Oklahoma,Pottawatomie County,72511.0
40127,Oklahoma,Pushmataha County,11055.0
40129,Oklahoma,Roger Mills County,3635.0
40131,Oklahoma,Rogers County,92052.0
40133,Oklahoma,Seminole County,24624.0
40135,Oklahoma,Sequoyah County,41687.0
40137,Oklahoma,Stephens County,43401.0
40139,Oklahoma,Texas County,20633.0
40141,Oklahoma,Tillman County,7347.0
40143,Oklahoma,Tulsa County,650291.0
40145,Oklahoma,Wagoner County,80264.0
40147,Oklahoma,Washington County,51995.0
40149,Oklahoma,Washita County,11066.0
40151,Oklahoma,Woods County,8914.0
40153,Oklahoma,Woodward County,20352.0
41001,Oregon,Baker County,16090.0
41003,Oregon,Benton County,92168.0
41005,Oregon,Clackamas County,415084.0
41007,Oregon,Clatsop County,39656.0
41009,Oregon,Columbia County,52117.0
41011,Oregon,Coos County,64175.0
41013,Oregon,Crook County,23733.0
41015,Oregon,Curry County,22889.0
41017,Oregon,Deschutes County,191749.0
41019,Oregon,Douglas County,110015.0
41021,Oregon,Gilliam County,1896.0
41023,Oregon,Grant County,7174.0
41025,Oregon,Harney County,7310.0
41027,Oregon,Hood River County,23270.0
41029,Oregon,Jackson County,218781.0
41031,Oregon,Jefferson County,24048.0
41033,Oregon,Josephine County,87097.0
41035,Oregon,Klamath County,67606.0
41037,Oregon,Lake County,7896.0
41039,Oregon,Lane County,377749.0
41041,Oregon,Lincoln County,49336.0
41043,Oregon,Linn County,127216.0
41045,Oregon,Malheur County,30632.0
41047,Oregon,Marion County,343742.0
41049,Oregon,Morrow County,11425.0
41051,Oregon,Multnomah County,809869.0
41053,Oregon,Polk County,84730.0
41055,Oregon,Sherman County,1686.0
41057,Oregon,Tillamook County,26782.0
41059,Oregon,Umatilla County,77319.0
41061,Oregon,Union County,26502.0
41063,Oregon,Wallowa County,7065.0
41065,Oregon,Wasco County,26274.0
41067,Oregon,Washington County,595761.0
41069,Oregon,Wheeler County,1417.0
41071,Oregon,Yamhill County,106087.0
42001,Pennsylvania,Adams County,102627.0
42003,Pennsylvania,Allegheny County,1218380.0
42005,Pennsylvania,Armstrong County,65356.0
42007,Pennsylvania,Beaver County,164781.0
42009,Pennsylvania,Bedford County,48154.0
42011,Pennsylvania,Berks County,419062.0
42013,Pennsylvania,Blair County,122495.0
42015,Pennsylvania,Bradford County,60721.0
42017,Pennsylvania,Bucks County,627668.0
42019,Pennsylvania,Butler County,187798.0
42021,Pennsylvania,Cambria County,131611.0
42023,Pennsylvania,Cameron County,4512.0
42025,Pennsylvania,Carbon County,63964.0
42027,Pennsylvania,Centre County,162264.0
42029,Pennsylvania,Chester County,521980.0
42031,Pennsylvania,Clarion County,38633.0
42033,Pennsylvania,Clearfield County,79466.0
42035,Pennsylvania,Clinton County,38549.0
42037,Pennsylvania,Columbia County,65390.0
42039,Pennsylvania,Crawford County,85074.0
42041,Pennsylvania,Cumberland County,251487.0
42043,Pennsylvania,Dauphin County,277071.0
42045,Pennsylvania,Delaware County,565328.0
42047,Pennsylvania,Elk County,30077.0
42049,Pennsylvania,Erie County,272046.0
42051,Pennsylvania,Fayette County,130329.0
42053,Pennsylvania,Forest County,7190.0
42055,Pennsylvania,Franklin County,154954.0
42057,Pennsylvania,Fulton County,14492.0
42059,Pennsylvania,Greene County,36484.0
42061,Pennsylvania,Huntingdon County,45145.0
42063,Pennsylvania,Indiana County,84463.0
42065,Pennsylvania,Jefferson County,43570.0
42067,Pennsylvania,Juniata County,24657.0
42069,Pennsylvania,Lackawanna County,210162.0
42071,Pennsylvania,Lancaster County,543050.0
42073,Pennsylvania,Lawrence County,86148.0
42075,Pennsylvania,Lebanon County,140410.0
42077,Pennsylvania,Lehigh County,367338.0
42079,Pennsylvania,Luzerne County,317547.0
42081,Pennsylvania,Lycoming County,114014.0
42083,Pennsylvania,McKean County,41021.0
42085,Pennsylvania,Mercer County,110519.0
42087,Pennsylvania,Mifflin County,46179.0
42089,Pennsylvania,Monroe County,168824.0
42091,Pennsylvania,Montgomery County,827180.0
42093,Pennsylvania,Montour County,18178.0
42095,Pennsylvania,Northampton County,304233.0
42097,Pennsylvania,Northumberland County,91234.0
42099,Pennsylvania,Perry County,46133.0
42101,Pennsylvania,Philadelphia County,1581531.0
42103,Pennsylvania,Pike County,55660.0
42105,Pennsylvania,Potter County,16685.0
42107,Pennsylvania,Schuylkill County,141935.0
42109,Pennsylvania,Snyder County,40452.0
42111,Pennsylvania,Somerset County,73844.0
42113,Pennsylvania,Sullivan County,6038.0
42115,Pennsylvania,Susquehanna County,40604.0
42117,Pennsylvania,Tioga County,40759.0
42119,Pennsylvania,Union County,44831.0
42121,Pennsylvania,Venango County,51355.0
42123,Pennsylvania,Warren County,39466.0
42125,Pennsylvania,Washington County,207081.0
42127,Pennsylvania,Wayne County,51268.0
42129,Pennsylvania,Westmoreland County,350722.0
42131,Pennsylvania,Wyoming County,27078.0
42133,Pennsylvania,York County,447628.0
44001,Rhode Island,Bristol County,48645.0
44003,Rhode Island,Kent County,164122.0
44005,Rhode Island,Newport County,82731.0
44007,Rhode Island,Providence County,636161.0
44009,Rhode Island,Washington County,126139.0
45001,South Carolina,Abbeville County,24582.0
45003,South Carolina,Aiken County,169947.0
45005,South Carolina,Allendale County,8789.0
45007,South Carolina,Anderson County,200183.0
45009,South Carolina,Bamberg County,14236.0
45011,South Carolina,Barnwell County,21170.0
45013,South Carolina,Beaufort County,189732.0
45015,South Carolina,Berkeley County,222103.0
45017,South Carolina,Calhoun County,14608.0
45019,South Carolina,Charleston County,407543.0
45021,South Carolina,Cherokee County,57110.0
45023,South Carolina,Chester County,32260.0
45025,South Carolina,Chesterfield County,45833.0
45027,South Carolina,Clarendon County,33865.0
45029,South Carolina,Colleton County,37624.0
45031,South Carolina,Darlington County,66858.0
45033,South Carolina,Dillon County,30473.0
45035,South Carolina,Dorchester County,161309.0
45037,South Carolina,Edgefield County,27021.0
45039,South Carolina,Fairfield County,22406.0
45041,South Carolina,Florence County,138237.0
45043,South Carolina,Georgetown County,62150.0
45045,South Carolina,Greenville County,516126.0
45047,South Carolina,Greenwood County,70672.0
45049,South Carolina,Hampton County,19223.0
45051,South Carolina,Horry County,344186.0
45053,South Carolina,Jasper County,29558.0
45055,South Carolina,Kershaw County,65926.0
45057,South Carolina,Lancaster County,95378.0
45059,South Carolina,Laurens County,66990.0
45061,South Carolina,Lee County,17144.0
45063,South Carolina,Lexington County,295033.0
45065,South Carolina,McCormick County,9495.0
45067,South Carolina,Marion County,30954.0
45069,South Carolina,Marlboro County,26376.0
45071,South Carolina,Newberry County,38329.0
45073,South Carolina,Oconee County,78314.0
45075,South Carolina,Orangeburg County,86953.0
45077,South Carolina,Pickens County,125381.0
45079,South Carolina,Richland County,414660.0
45081,South Carolina,Saluda County,20292.0
45083,South Carolina,Spartanburg County,313791.0
45085,South Carolina,Sumter County,106675.0
45087,South Carolina,Union County,27325.0
45089,South Carolina,Williamsburg County,30810.0
45091,South Carolina,York County,273887.0
46003,South Dakota,Aurora County,2757.0
46005,South Dakota,Beadle County,18338.0
