,Percentage Suffix Label %-value,Percentage Suffix Label %-alias,Race Chart-value,Race Chart-alias,State-value,State-alias,SUM(Count of Trauma Survivor)-alias,SUM(Total Count of Reported Special Populations)-alias,SUM(Total Population)-alias,ATTR(Total Population)-alias,AGG(Show # or Percent)-value,AGG(Show # or Percent)-alias,AGG(Sort Race)-value,AGG(Sort Race)-alias,AGG(Formatted Show # or Percent Positive Age)-alias
0,%,%,True,True,South Dakota,South Dakota,7,50,20987,20987,14.000000000000002,14.00,14.000000000000002,14.000000000000002,14.00
1,%,%,True,True,Maine,Maine,14,83,23559,23559,16.867469879518072,16.87,16.867469879518072,16.867469879518072,16.87
2,%,%,True,True,Hawaii,Hawaii,26,138,27691,27691,18.84057971014493,18.84,18.84057971014493,18.84057971014493,18.84
3,%,%,True,True,New Jersey,New Jersey,419,2062,1205848,1205848,20.32007759456838,20.32,20.32007759456838,20.32007759456838,20.32
4,%,%,True,True,Nevada,Nevada,130,638,301273,301273,20.37617554858934,20.38,20.37617554858934,20.37617554858934,20.38
5,%,%,True,True,Connecticut,Connecticut,168,822,382977,382977,20.437956204379564,20.44,20.437956204379564,20.437956204379564,20.44
6,%,%,True,True,Massachusetts,Massachusetts,214,1034,522609,522609,20.6963249516441,20.70,20.6963249516441,20.6963249516441,20.70
7,%,%,True,True,Alabama,Alabama,353,1677,1336172,1336172,21.049493142516397,21.05,21.049493142516397,21.049493142516397,21.05
8,%,%,True,True,Arkansas,Arkansas,142,665,466227,466227,21.353383458646615,21.35,21.353383458646615,21.353383458646615,21.35
9,%,%,True,True,Rhode Island,Rhode Island,28,130,68125,68125,21.53846153846154,21.54,21.53846153846154,21.53846153846154,21.54
10,%,%,True,True,North Dakota,North Dakota,10,46,25870,25870,21.73913043478261,21.74,21.73913043478261,21.73913043478261,21.74
11,%,%,True,True,Florida,Florida,1040,4771,3386309,3386309,21.798365122615802,21.80,21.798365122615802,21.798365122615802,21.80
12,%,%,True,True,Virginia,Virginia,667,2993,1657724,1657724,22.28533244236552,22.29,22.28533244236552,22.28533244236552,22.29
13,%,%,True,True,Georgia,Georgia,1288,5764,3451256,3451256,22.345593337959752,22.35,22.345593337959752,22.345593337959752,22.35
14,%,%,True,True,Minnesota,Minnesota,225,989,409602,409602,22.75025278058645,22.75,22.75025278058645,22.75025278058645,22.75
15,%,%,True,True,Louisiana,Louisiana,391,1711,1499002,1499002,22.852133255406194,22.85,22.852133255406194,22.852133255406194,22.85
16,%,%,True,True,Maryland,Maryland,769,3365,1862521,1862521,22.85289747399703,22.85,22.85289747399703,22.85289747399703,22.85
17,%,%,True,True,Texas,Texas,1488,6498,3630643,3630643,22.899353647276087,22.90,22.899353647276087,22.899353647276087,22.90
18,%,%,True,True,North Carolina,North Carolina,804,3445,2248971,2248971,23.338171262699564,23.34,23.338171262699564,23.338171262699564,23.34
19,%,%,True,True,New York,New York,1087,4633,2857575,2857575,23.46211957694798,23.46,23.46211957694798,23.46211957694798,23.46
20,%,%,True,True,Utah,Utah,42,178,39687,39687,23.595505617977526,23.60,23.595505617977526,23.595505617977526,23.60
21,%,%,True,True,South Carolina,South Carolina,449,1896,1352562,1352562,23.681434599156116,23.68,23.681434599156116,23.681434599156116,23.68
22,%,%,True,True,New Mexico,New Mexico,24,101,41152,41152,23.762376237623762,23.76,23.762376237623762,23.762376237623762,23.76
23,%,%,True,True,Mississippi,Mississippi,323,1359,1107951,1107951,23.767476085356883,23.77,23.767476085356883,23.767476085356883,23.77
24,%,%,True,True,Wisconsin,Wisconsin,157,656,378263,378263,23.932926829268293,23.93,23.932926829268293,23.932926829268293,23.93
25,%,%,True,True,Delaware,Delaware,122,500,223935,223935,24.4,24.40,24.4,24.4,24.40
26,%,%,True,True,California,California,1156,4696,2200126,2200126,24.61669505962521,24.62,24.61669505962521,24.61669505962521,24.62
27,%,%,True,True,Indiana,Indiana,306,1241,667291,667291,24.65753424657534,24.66,24.65753424657534,24.65753424657534,24.66
28,%,%,True,True,Kansas,Kansas,94,380,168790,168790,24.736842105263158,24.74,24.736842105263158,24.736842105263158,24.74
29,%,%,True,True,District of Columbia,District of Columbia,131,528,295889,295889,24.810606060606062,24.81,24.810606060606062,24.810606060606062,24.81
30,%,%,True,True,Michigan,Michigan,570,2294,1383769,1383769,24.847428073234525,24.85,24.847428073234525,24.847428073234525,24.85
31,%,%,True,True,Washington,Washington,195,783,316727,316727,24.904214559386972,24.90,24.904214559386972,24.904214559386972,24.90
32,%,%,True,True,Illinois,Illinois,715,2865,1791229,1791229,24.956369982547994,24.96,24.956369982547994,24.956369982547994,24.96
33,%,%,True,True,Pennsylvania,Pennsylvania,598,2385,1416684,1416684,25.07337526205451,25.07,25.07337526205451,25.07337526205451,25.07
34,%,%,True,True,Missouri,Missouri,312,1243,711459,711459,25.1005631536605,25.10,25.1005631536605,25.1005631536605,25.10
35,%,%,True,True,Colorado,Colorado,198,768,237929,237929,25.78125,25.78,25.78125,25.78125,25.78
36,%,%,True,True,Kentucky,Kentucky,166,643,377275,377275,25.816485225505442,25.82,25.816485225505442,25.816485225505442,25.82
37,%,%,True,True,Idaho,Idaho,22,85,14597,14597,25.882352941176475,25.88,25.882352941176475,25.882352941176475,25.88
38,%,%,True,True,Iowa,Iowa,88,338,131303,131303,26.035502958579883,26.04,26.035502958579883,26.035502958579883,26.04
39,%,%,True,True,West Virginia,West Virginia,35,134,64063,64063,26.119402985074625,26.12,26.119402985074625,26.119402985074625,26.12
40,%,%,True,True,Arizona,Arizona,230,870,339424,339424,26.436781609195403,26.44,26.436781609195403,26.436781609195403,26.44
41,%,%,True,True,Ohio,Ohio,722,2715,1510741,1510741,26.593001841620627,26.59,26.593001841620627,26.593001841620627,26.59
42,%,%,True,True,Tennessee,Tennessee,422,1575,1158262,1158262,26.79365079365079,26.79,26.79365079365079,26.79365079365079,26.79
43,%,%,True,True,Vermont,Vermont,9,33,8685,8685,27.27272727272727,27.27,27.27272727272727,27.27272727272727,27.27
44,%,%,True,True,New Hampshire,New Hampshire,15,51,21519,21519,29.411764705882355,29.41,29.411764705882355,29.411764705882355,29.41
45,%,%,True,True,Oklahoma,Oklahoma,164,534,296154,296154,30.711610486891384,30.71,30.711610486891384,30.711610486891384,30.71
46,%,%,True,True,Montana,Montana,12,39,6138,6138,30.76923076923077,30.77,30.76923076923077,30.76923076923077,30.77
47,%,%,True,True,Nebraska,Nebraska,74,237,97729,97729,31.223628691983123,31.22,31.223628691983123,31.223628691983123,31.22
48,%,%,True,True,Alaska,Alaska,33,103,23681,23681,32.038834951456316,32.04,32.038834951456316,32.038834951456316,32.04
49,%,%,True,True,Oregon,Oregon,106,296,84565,84565,35.810810810810814,35.81,35.810810810810814,35.810810810810814,35.81
