,Percentage Suffix Label %-value,Percentage Suffix Label %-alias,Race Chart-value,Race Chart-alias,State-value,State-alias,SUM(Count of Trauma Survivor)-alias,SUM(Total Count of Reported Special Populations)-alias,SUM(Total Population)-alias,ATTR(Total Population)-alias,AGG(Show # or Percent)-value,AGG(Show # or Percent)-alias,AGG(Sort Race)-value,AGG(Sort Race)-alias,AGG(Formatted Show # or Percent Positive Age)-alias
0,%,%,True,True,New Jersey,New Jersey,9,70,14320,14320,12.857142857142856,12.86,12.857142857142856,12.857142857142856,12.86
1,%,%,True,True,Connecticut,Connecticut,5,37,8111,8111,13.513513513513514,13.51,13.513513513513514,13.513513513513514,13.51
2,%,%,True,True,Mississippi,Mississippi,9,53,14992,14992,16.9811320754717,16.98,16.9811320754717,16.9811320754717,16.98
3,%,%,True,True,Maryland,Maryland,20,97,14865,14865,20.618556701030926,20.62,20.618556701030926,20.618556701030926,20.62
4,%,%,True,True,Illinois,Illinois,32,144,19819,19819,22.22222222222222,22.22,22.22222222222222,22.22222222222222,22.22
5,%,%,True,True,Georgia,Georgia,37,154,24975,24975,24.025974025974026,24.03,24.025974025974026,24.025974025974026,24.03
6,%,%,True,True,Utah,Utah,32,132,31014,31014,24.242424242424242,24.24,24.242424242424242,24.242424242424242,24.24
7,%,%,True,True,District of Columbia,District of Columbia,5,20,1383,1383,25,25.00,25,25,25.00
8,%,%,True,True,Arizona,Arizona,151,593,279130,279130,25.463743676222595,25.46,25.463743676222595,25.463743676222595,25.46
9,%,%,True,True,New York,New York,79,301,60197,60197,26.245847176079735,26.25,26.245847176079735,26.245847176079735,26.25
10,%,%,True,True,Ohio,Ohio,63,237,22944,22944,26.582278481012654,26.58,26.582278481012654,26.582278481012654,26.58
11,%,%,True,True,Indiana,Indiana,50,184,15815,15815,27.173913043478258,27.17,27.173913043478258,27.173913043478258,27.17
12,%,%,True,True,Iowa,Iowa,18,66,9836,9836,27.27272727272727,27.27,27.27272727272727,27.27272727272727,27.27
13,%,%,True,True,South Carolina,South Carolina,22,79,19363,19363,27.848101265822784,27.85,27.848101265822784,27.848101265822784,27.85
14,%,%,True,True,New Mexico,New Mexico,71,248,186151,186151,28.62903225806452,28.63,28.62903225806452,28.62903225806452,28.63
15,%,%,True,True,Alabama,Alabama,48,167,28165,28165,28.74251497005988,28.74,28.74251497005988,28.74251497005988,28.74
16,%,%,True,True,North Carolina,North Carolina,73,249,115825,115825,29.31726907630522,29.32,29.31726907630522,29.31726907630522,29.32
17,%,%,True,True,Texas,Texas,163,543,96976,96976,30.018416206261513,30.02,30.018416206261513,30.018416206261513,30.02
18,%,%,True,True,Alaska,Alaska,67,220,109039,109039,30.454545454545457,30.45,30.454545454545457,30.454545454545457,30.45
19,%,%,True,True,Nevada,Nevada,32,102,26502,26502,31.372549019607842,31.37,31.372549019607842,31.372549019607842,31.37
20,%,%,True,True,Wisconsin,Wisconsin,73,231,52520,52520,31.601731601731604,31.60,31.601731601731604,31.601731601731604,31.60
21,%,%,True,True,Arkansas,Arkansas,37,116,23903,23903,31.896551724137932,31.90,31.896551724137932,31.896551724137932,31.90
22,%,%,True,True,Michigan,Michigan,95,290,57651,57651,32.758620689655174,32.76,32.758620689655174,32.758620689655174,32.76
23,%,%,True,True,North Dakota,North Dakota,44,134,40207,40207,32.83582089552239,32.84,32.83582089552239,32.83582089552239,32.84
24,%,%,True,True,California,California,293,889,160861,160861,32.95838020247469,32.96,32.95838020247469,32.95838020247469,32.96
25,%,%,True,True,West Virginia,West Virginia,9,27,3860,3860,33.33333333333333,33.33,33.33333333333333,33.33333333333333,33.33
26,%,%,True,True,Virginia,Virginia,45,135,23140,23140,33.33333333333333,33.33,33.33333333333333,33.33333333333333,33.33
27,%,%,True,True,Montana,Montana,48,144,66192,66192,33.33333333333333,33.33,33.33333333333333,33.33333333333333,33.33
28,%,%,True,True,Florida,Florida,102,300,55453,55453,34,34.00,34,34,34.00
29,%,%,True,True,Pennsylvania,Pennsylvania,57,164,19021,19021,34.756097560975604,34.76,34.756097560975604,34.756097560975604,34.76
30,%,%,True,True,Oklahoma,Oklahoma,305,874,339826,339826,34.89702517162471,34.90,34.89702517162471,34.89702517162471,34.90
31,%,%,True,True,Hawaii,Hawaii,9,25,3099,3099,36,36.00,36,36,36.00
32,%,%,True,True,Nebraska,Nebraska,24,66,16418,16418,36.36363636363637,36.36,36.36363636363637,36.36363636363637,36.36
33,%,%,True,True,Kentucky,Kentucky,31,85,9313,9313,36.470588235294116,36.47,36.470588235294116,36.470588235294116,36.47
34,%,%,True,True,Massachusetts,Massachusetts,30,82,12835,12835,36.58536585365854,36.59,36.58536585365854,36.58536585365854,36.59
35,%,%,True,True,Louisiana,Louisiana,41,110,30358,30358,37.27272727272727,37.27,37.27272727272727,37.27272727272727,37.27
36,%,%,True,True,Washington,Washington,138,369,95740,95740,37.39837398373984,37.40,37.39837398373984,37.39837398373984,37.40
37,%,%,True,True,Minnesota,Minnesota,108,282,60687,60687,38.297872340425535,38.30,38.297872340425535,38.297872340425535,38.30
38,%,%,True,True,Tennessee,Tennessee,43,112,19841,19841,38.392857142857146,38.39,38.392857142857146,38.392857142857146,38.39
39,%,%,True,True,Kansas,Kansas,40,101,23301,23301,39.603960396039604,39.60,39.603960396039604,39.603960396039604,39.60
40,%,%,True,True,Colorado,Colorado,72,181,37197,37197,39.77900552486188,39.78,39.77900552486188,39.77900552486188,39.78
41,%,%,True,True,Missouri,Missouri,62,151,27135,27135,41.05960264900662,41.06,41.05960264900662,41.05960264900662,41.06
42,%,%,True,True,Oregon,Oregon,91,218,46873,46873,41.74311926605505,41.74,41.74311926605505,41.74311926605505,41.74
43,%,%,True,True,South Dakota,South Dakota,78,183,73258,73258,42.62295081967213,42.62,42.62295081967213,42.62295081967213,42.62
44,%,%,True,True,Maine,Maine,26,59,8892,8892,44.06779661016949,44.07,44.06779661016949,44.06779661016949,44.07
45,%,%,True,True,Rhode Island,Rhode Island,10,22,4633,4633,45.45454545454545,45.45,45.45454545454545,45.45454545454545,45.45
46,%,%,True,True,Idaho,Idaho,38,83,20059,20059,45.78313253012048,45.78,45.78313253012048,45.78313253012048,45.78
47,%,%,True,True,Wyoming,Wyoming,17,36,12146,12146,47.22222222222222,47.22,47.22222222222222,47.22222222222222,47.22
48,%,%,True,True,Delaware,Delaware,9,16,3033,3033,56.25,56.25,56.25,56.25,56.25
