,Percentage Suffix Label %-value,Percentage Suffix Label %-alias,Race Chart-value,Race Chart-alias,State-value,State-alias,SUM(Count of Trauma Survivor)-alias,SUM(Total Count of Reported Special Populations)-alias,SUM(Total Population)-alias,ATTR(Total Population)-alias,AGG(Show # or Percent)-value,AGG(Show # or Percent)-alias,AGG(Sort Race)-value,AGG(Sort Race)-alias,AGG(Formatted Show # or Percent Positive Age)-alias
41,%,%,True,True,South Dakota,South Dakota,55,134,20807,20807,41.04477611940299,41.04,41.04477611940299,41.04477611940299,41.04
42,%,%,True,True,Kansas,Kansas,225,544,81605,81605,41.36029411764706,41.36,41.36029411764706,41.36029411764706,41.36
43,%,%,True,True,Utah,Utah,211,510,76033,76033,41.37254901960784,41.37,41.37254901960784,41.37254901960784,41.37
44,%,%,True,True,Maine,Maine,71,170,24338,24338,41.76470588235294,41.76,41.76470588235294,41.76470588235294,41.76
45,%,%,True,True,North Dakota,North Dakota,41,98,16837,16837,41.83673469387755,41.84,41.83673469387755,41.83673469387755,41.84
46,%,%,True,True,West Virginia,West Virginia,79,188,33519,33519,42.02127659574468,42.02,42.02127659574468,42.02127659574468,42.02
47,%,%,True,True,Missouri,Missouri,337,797,143689,143689,42.28356336260979,42.28,42.28356336260979,42.28356336260979,42.28
48,%,%,True,True,Oklahoma,Oklahoma,370,869,235733,235733,42.57767548906789,42.58,42.57767548906789,42.57767548906789,42.58
49,%,%,True,True,Oregon,Oregon,375,870,148706,148706,43.103448275862064,43.10,43.103448275862064,43.103448275862064,43.10
50,%,%,True,True,Montana,Montana,80,165,28810,28810,48.484848484848484,48.48,48.484848484848484,48.484848484848484,48.48
