,Percentage Suffix Label %-value,Percentage Suffix Label %-alias,Race Chart-value,Race Chart-alias,State-value,State-alias,SUM(Count of Trauma Survivor)-alias,SUM(Total Count of Reported Special Populations)-alias,SUM(Total Population)-alias,ATTR(Total Population)-alias,AGG(Show # or Percent)-value,AGG(Show # or Percent)-alias,AGG(Sort Race)-value,AGG(Sort Race)-alias,AGG(Formatted Show # or Percent Positive Age)-alias
0,%,%,True,True,Missouri,Missouri,28,315,144420,144420,8.88888888888889,8.89,8.88888888888889,8.88888888888889,8.89
1,%,%,True,True,Indiana,Indiana,94,1045,183573,183573,8.995215311004785,9.00,8.995215311004785,8.995215311004785,9.00
2,%,%,True,True,Mississippi,Mississippi,11,120,33735,33735,9.166666666666666,9.17,9.166666666666666,9.166666666666666,9.17
3,%,%,True,True,New Hampshire,New Hampshire,8,83,42740,42740,9.63855421686747,9.64,9.63855421686747,9.63855421686747,9.64
4,%,%,True,True,New Jersey,New Jersey,169,1668,942292,942292,10.13189448441247,10.13,10.13189448441247,10.13189448441247,10.13
5,%,%,True,True,Maine,Maine,8,77,18886,18886,10.38961038961039,10.39,10.38961038961039,10.38961038961039,10.39
6,%,%,True,True,Pennsylvania,Pennsylvania,111,1063,503783,503783,10.442144873000942,10.44,10.442144873000942,10.442144873000942,10.44
7,%,%,True,True,Florida,Florida,151,1405,650132,650132,10.747330960854093,10.75,10.747330960854093,10.747330960854093,10.75
8,%,%,True,True,Wisconsin,Wisconsin,49,454,185474,185474,10.79295154185022,10.79,10.79295154185022,10.79295154185022,10.79
9,%,%,True,True,Iowa,Iowa,21,192,91780,91780,10.9375,10.94,10.9375,10.9375,10.94
10,%,%,True,True,West Virginia,West Virginia,15,137,15762,15762,10.948905109489052,10.95,10.948905109489052,10.948905109489052,10.95
11,%,%,True,True,New York,New York,357,3231,1812286,1812286,11.049210770659238,11.05,11.049210770659238,11.049210770659238,11.05
12,%,%,True,True,Kansas,Kansas,23,207,94576,94576,11.11111111111111,11.11,11.11111111111111,11.11111111111111,11.11
13,%,%,True,True,Michigan,Michigan,88,788,341843,341843,11.16751269035533,11.17,11.16751269035533,11.16751269035533,11.17
14,%,%,True,True,Ohio,Ohio,66,591,313413,313413,11.16751269035533,11.17,11.16751269035533,11.16751269035533,11.17
15,%,%,True,True,Maryland,Maryland,95,841,421227,421227,11.296076099881095,11.30,11.296076099881095,11.296076099881095,11.30
16,%,%,True,True,Texas,Texas,342,3015,1584396,1584396,11.343283582089553,11.34,11.343283582089553,11.343283582089553,11.34
17,%,%,True,True,Massachusetts,Massachusetts,114,987,520119,520119,11.55015197568389,11.55,11.55015197568389,11.55015197568389,11.55
18,%,%,True,True,Alaska,Alaska,55,476,58213,58213,11.554621848739496,11.55,11.554621848739496,11.554621848739496,11.55
19,%,%,True,True,Illinois,Illinois,178,1528,756590,756590,11.649214659685864,11.65,11.649214659685864,11.649214659685864,11.65
20,%,%,True,True,California,California,1397,11921,6136428,6136428,11.718815535609428,11.72,11.718815535609428,11.718815535609428,11.72
21,%,%,True,True,Virginia,Virginia,155,1319,614516,614516,11.751326762699014,11.75,11.751326762699014,11.751326762699014,11.75
22,%,%,True,True,South Carolina,South Carolina,27,229,100149,100149,11.790393013100436,11.79,11.790393013100436,11.790393013100436,11.79
23,%,%,True,True,Georgia,Georgia,119,1006,490433,490433,11.829025844930417,11.83,11.829025844930417,11.829025844930417,11.83
24,%,%,True,True,Tennessee,Tennessee,36,304,139839,139839,11.842105263157894,11.84,11.842105263157894,11.842105263157894,11.84
25,%,%,True,True,North Carolina,North Carolina,86,709,353832,353832,12.129760225669958,12.13,12.129760225669958,12.129760225669958,12.13
26,%,%,True,True,Oklahoma,Oklahoma,23,188,102892,102892,12.23404255319149,12.23,12.23404255319149,12.23404255319149,12.23
27,%,%,True,True,South Dakota,South Dakota,6,49,15358,15358,12.244897959183673,12.24,12.244897959183673,12.244897959183673,12.24
28,%,%,True,True,Utah,Utah,43,351,119717,119717,12.250712250712251,12.25,12.250712250712251,12.250712250712251,12.25
29,%,%,True,True,Alabama,Alabama,95,756,78576,78576,12.566137566137566,12.57,12.566137566137566,12.566137566137566,12.57
30,%,%,True,True,Arkansas,Arkansas,22,174,64245,64245,12.643678160919542,12.64,12.643678160919542,12.643678160919542,12.64
31,%,%,True,True,New Mexico,New Mexico,15,118,35760,35760,12.711864406779661,12.71,12.711864406779661,12.711864406779661,12.71
32,%,%,True,True,Nevada,Nevada,80,621,292101,292101,12.88244766505636,12.88,12.88244766505636,12.88244766505636,12.88
33,%,%,True,True,Delaware,Delaware,11,85,41957,41957,12.941176470588237,12.94,12.941176470588237,12.941176470588237,12.94
34,%,%,True,True,Washington,Washington,223,1661,813284,813284,13.425647200481638,13.43,13.425647200481638,13.425647200481638,13.43
35,%,%,True,True,Louisiana,Louisiana,20,145,85860,85860,13.793103448275861,13.79,13.793103448275861,13.793103448275861,13.79
36,%,%,True,True,Connecticut,Connecticut,51,367,179054,179054,13.896457765667575,13.90,13.896457765667575,13.896457765667575,13.90
37,%,%,True,True,Vermont,Vermont,7,50,12952,12952,14.000000000000002,14.00,14.000000000000002,14.000000000000002,14.00
38,%,%,True,True,Arizona,Arizona,127,870,270631,270631,14.597701149425287,14.60,14.597701149425287,14.597701149425287,14.60
39,%,%,True,True,Minnesota,Minnesota,102,684,305845,305845,14.912280701754385,14.91,14.912280701754385,14.912280701754385,14.91
40,%,%,True,True,Hawaii,Hawaii,191,1248,651433,651433,15.30448717948718,15.30,15.30448717948718,15.30448717948718,15.30
41,%,%,True,True,Colorado,Colorado,92,587,206559,206559,15.67291311754685,15.67,15.67291311754685,15.67291311754685,15.67
42,%,%,True,True,Oregon,Oregon,75,476,221414,221414,15.756302521008402,15.76,15.756302521008402,15.756302521008402,15.76
43,%,%,True,True,Idaho,Idaho,16,101,31829,31829,15.841584158415841,15.84,15.841584158415841,15.841584158415841,15.84
44,%,%,True,True,Nebraska,Nebraska,23,142,54128,54128,16.19718309859155,16.20,16.19718309859155,16.19718309859155,16.20
