,Percentage Suffix Label %-value,Percentage Suffix Label %-alias,Race Chart-value,Race Chart-alias,State-value,State-alias,SUM(Count of Trauma Survivor)-alias,SUM(Total Count of Reported Special Populations)-alias,SUM(Total Population)-alias,ATTR(Total Population)-alias,AGG(Show # or Percent)-value,AGG(Show # or Percent)-alias,AGG(Sort Race)-value,AGG(Sort Race)-alias,AGG(Formatted Show # or Percent Positive Age)-alias
0,%,%,True,True,Hawaii,Hawaii,77,378,291001,291001,20.37037037037037,20.37,20.37037037037037,20.37037037037037,20.37
1,%,%,True,True,Massachusetts,Massachusetts,165,721,137083,137083,22.88488210818308,22.88,22.88488210818308,22.88488210818308,22.88
2,%,%,True,True,Georgia,Georgia,282,1222,217873,217873,23.076923076923077,23.08,23.076923076923077,23.076923076923077,23.08
3,%,%,True,True,New Jersey,New Jersey,241,1025,152237,152237,23.51219512195122,23.51,23.51219512195122,23.51219512195122,23.51
4,%,%,True,True,North Dakota,North Dakota,14,59,16837,16837,23.728813559322035,23.73,23.728813559322035,23.728813559322035,23.73
5,%,%,True,True,New York,New York,483,2034,378698,378698,23.74631268436578,23.75,23.74631268436578,23.74631268436578,23.75
6,%,%,True,True,Florida,Florida,563,2349,390375,390375,23.967645806726267,23.97,23.967645806726267,23.967645806726267,23.97
7,%,%,True,True,California,California,1630,6747,1170491,1170491,24.15888543056173,24.16,24.15888543056173,24.15888543056173,24.16
8,%,%,True,True,Delaware,Delaware,31,127,25193,25193,24.409448818897637,24.41,24.409448818897637,24.409448818897637,24.41
9,%,%,True,True,Illinois,Illinois,312,1275,224432,224432,24.47058823529412,24.47,24.47058823529412,24.47058823529412,24.47
10,%,%,True,True,South Carolina,South Carolina,118,473,98263,98263,24.947145877378436,24.95,24.947145877378436,24.947145877378436,24.95
11,%,%,True,True,Texas,Texas,868,3438,473467,473467,25.24723676556137,25.25,25.24723676556137,25.24723676556137,25.25
12,%,%,True,True,Wyoming,Wyoming,14,55,11050,11050,25.454545454545453,25.45,25.454545454545453,25.454545454545453,25.45
13,%,%,True,True,Connecticut,Connecticut,103,403,68017,68017,25.55831265508685,25.56,25.55831265508685,25.55831265508685,25.56
14,%,%,True,True,Virginia,Virginia,323,1257,250775,250775,25.69610182975338,25.70,25.69610182975338,25.69610182975338,25.70
15,%,%,True,True,North Carolina,North Carolina,294,1141,225732,225732,25.766871165644172,25.77,25.766871165644172,25.766871165644172,25.77
16,%,%,True,True,Rhode Island,Rhode Island,25,97,24311,24311,25.773195876288657,25.77,25.773195876288657,25.773195876288657,25.77
17,%,%,True,True,Maryland,Maryland,208,798,161497,161497,26.065162907268167,26.07,26.065162907268167,26.065162907268167,26.07
18,%,%,True,True,Nebraska,Nebraska,55,211,40407,40407,26.066350710900476,26.07,26.066350710900476,26.066350710900476,26.07
19,%,%,True,True,Pennsylvania,Pennsylvania,301,1154,238808,238808,26.083188908145583,26.08,26.083188908145583,26.083188908145583,26.08
20,%,%,True,True,Minnesota,Minnesota,161,611,139747,139747,26.350245499181668,26.35,26.350245499181668,26.350245499181668,26.35
21,%,%,True,True,Alabama,Alabama,127,469,86070,86070,27.078891257995735,27.08,27.078891257995735,27.078891257995735,27.08
22,%,%,True,True,Nevada,Nevada,183,675,118795,118795,27.111111111111114,27.11,27.111111111111114,27.111111111111114,27.11
23,%,%,True,True,Arizona,Arizona,283,1043,163394,163394,27.133269415148607,27.13,27.133269415148607,27.133269415148607,27.13
24,%,%,True,True,Michigan,Michigan,284,993,243379,243379,28.600201409869086,28.60,28.600201409869086,28.600201409869086,28.60
25,%,%,True,True,Missouri,Missouri,160,559,143689,143689,28.622540250447226,28.62,28.622540250447226,28.622540250447226,28.62
26,%,%,True,True,Wisconsin,Wisconsin,172,597,109888,109888,28.8107202680067,28.81,28.8107202680067,28.8107202680067,28.81
27,%,%,True,True,Utah,Utah,100,347,76033,76033,28.818443804034583,28.82,28.818443804034583,28.818443804034583,28.82
28,%,%,True,True,New Mexico,New Mexico,70,239,33832,33832,29.288702928870293,29.29,29.288702928870293,29.288702928870293,29.29
29,%,%,True,True,Washington,Washington,406,1384,342530,342530,29.335260115606935,29.34,29.335260115606935,29.335260115606935,29.34
30,%,%,True,True,Louisiana,Louisiana,88,299,74216,74216,29.431438127090303,29.43,29.431438127090303,29.431438127090303,29.43
31,%,%,True,True,Colorado,Colorado,272,923,144152,144152,29.469122426868903,29.47,29.469122426868903,29.469122426868903,29.47
32,%,%,True,True,Indiana,Indiana,224,756,139946,139946,29.629629629629626,29.63,29.629629629629626,29.629629629629626,29.63
33,%,%,True,True,Mississippi,Mississippi,50,165,37834,37834,30.303030303030305,30.30,30.303030303030305,30.303030303030305,30.30
34,%,%,True,True,West Virginia,West Virginia,45,146,33519,33519,30.82191780821918,30.82,30.82191780821918,30.82191780821918,30.82
35,%,%,True,True,Ohio,Ohio,364,1160,274463,274463,31.379310344827587,31.38,31.379310344827587,31.379310344827587,31.38
