,Percentage Suffix Label %-value,Percentage Suffix Label %-alias,Race Chart-value,Race Chart-alias,State-value,State-alias,SUM(Count of Trauma Survivor)-alias,SUM(Total Count of Reported Special Populations)-alias,SUM(Total Population)-alias,ATTR(Total Population)-alias,AGG(Show # or Percent)-value,AGG(Show # or Percent)-alias,AGG(Sort Race)-value,AGG(Sort Race)-alias,AGG(Formatted Show # or Percent Positive Age)-alias
0,%,%,True,True,Wyoming,Wyoming,7,41,6016,6016,17.073170731707318,17.07,17.073170731707318,17.073170731707318,17.07
1,%,%,True,True,Vermont,Vermont,12,60,8685,8685,20,20.00,20,20,20.00
2,%,%,True,True,New Hampshire,New Hampshire,17,83,21519,21519,20.481927710843372,20.48,20.481927710843372,20.481927710843372,20.48
3,%,%,True,True,Idaho,Idaho,25,120,14597,14597,20.833333333333336,20.83,20.833333333333336,20.833333333333336,20.83
4,%,%,True,True,Alaska,Alaska,40,187,23681,23681,21.390374331550802,21.39,21.390374331550802,21.390374331550802,21.39
5,%,%,True,True,Montana,Montana,11,51,6138,6138,21.568627450980394,21.57,21.568627450980394,21.568627450980394,21.57
6,%,%,True,True,South Dakota,South Dakota,19,88,20987,20987,21.59090909090909,21.59,21.59090909090909,21.59090909090909,21.59
7,%,%,True,True,Arkansas,Arkansas,230,1057,466227,466227,21.759697256385998,21.76,21.759697256385998,21.759697256385998,21.76
8,%,%,True,True,Georgia,Georgia,1832,8279,3451256,3451256,22.128276361879454,22.13,22.128276361879454,22.128276361879454,22.13
9,%,%,True,True,Connecticut,Connecticut,262,1154,382977,382977,22.703639514731368,22.70,22.703639514731368,22.703639514731368,22.70
10,%,%,True,True,West Virginia,West Virginia,40,176,64063,64063,22.727272727272727,22.73,22.727272727272727,22.727272727272727,22.73
11,%,%,True,True,Florida,Florida,1651,7253,3386309,3386309,22.762994622914658,22.76,22.762994622914658,22.762994622914658,22.76
12,%,%,True,True,New York,New York,1600,6925,2857575,2857575,23.104693140794225,23.10,23.104693140794225,23.104693140794225,23.10
13,%,%,True,True,South Carolina,South Carolina,582,2508,1352562,1352562,23.205741626794257,23.21,23.205741626794257,23.205741626794257,23.21
14,%,%,True,True,New Jersey,New Jersey,676,2912,1205848,1205848,23.214285714285715,23.21,23.214285714285715,23.214285714285715,23.21
15,%,%,True,True,Hawaii,Hawaii,42,176,27691,27691,23.863636363636363,23.86,23.863636363636363,23.863636363636363,23.86
16,%,%,True,True,Maryland,Maryland,1127,4709,1862521,1862521,23.93289445742196,23.93,23.93289445742196,23.93289445742196,23.93
