,Percentage Suffix Label %-value,Percentage Suffix Label %-alias,Race Chart-value,Race Chart-alias,State-value,State-alias,SUM(Count of Trauma Survivor)-alias,SUM(Total Count of Reported Special Populations)-alias,SUM(Total Population)-alias,ATTR(Total Population)-alias,AGG(Show # or Percent)-value,AGG(Show # or Percent)-alias,AGG(Sort Race)-value,AGG(Sort Race)-alias,AGG(Formatted Show # or Percent Positive Age)-alias
0,%,%,True,True,New Hampshire,New Hampshire,7,59,21519,21519,11.864406779661017,11.86,11.864406779661017,11.864406779661017,11.86
1,%,%,True,True,Hawaii,Hawaii,13,84,27691,27691,15.476190476190476,15.48,15.476190476190476,15.476190476190476,15.48
2,%,%,True,True,South Carolina,South Carolina,269,1629,1352562,1352562,16.513198281154082,16.51,16.513198281154082,16.513198281154082,16.51
3,%,%,True,True,Mississippi,Mississippi,174,1053,1107951,1107951,16.524216524216524,16.52,16.524216524216524,16.524216524216524,16.52
4,%,%,True,True,Alaska,Alaska,31,187,23681,23681,16.577540106951872,16.58,16.577540106951872,16.577540106951872,16.58
5,%,%,True,True,Idaho,Idaho,9,54,14597,14597,16.666666666666664,16.67,16.666666666666664,16.666666666666664,16.67
6,%,%,True,True,Alabama,Alabama,284,1655,1336172,1336172,17.16012084592145,17.16,17.16012084592145,17.16012084592145,17.16
7,%,%,True,True,Florida,Florida,794,4543,3386309,3386309,17.477437816420867,17.48,17.477437816420867,17.477437816420867,17.48
8,%,%,True,True,Maryland,Maryland,556,3136,1862521,1862521,17.72959183673469,17.73,17.72959183673469,17.72959183673469,17.73
9,%,%,True,True,Georgia,Georgia,916,5067,3451256,3451256,18.077758042234063,18.08,18.077758042234063,18.077758042234063,18.08
10,%,%,True,True,North Dakota,North Dakota,11,60,25870,25870,18.333333333333332,18.33,18.333333333333332,18.333333333333332,18.33
11,%,%,True,True,Louisiana,Louisiana,273,1480,1499002,1499002,18.445945945945947,18.45,18.445945945945947,18.445945945945947,18.45
12,%,%,True,True,North Carolina,North Carolina,544,2943,2248971,2248971,18.484539585457014,18.48,18.484539585457014,18.484539585457014,18.48
13,%,%,True,True,Arkansas,Arkansas,109,583,466227,466227,18.69639794168096,18.70,18.69639794168096,18.69639794168096,18.70
14,%,%,True,True,Delaware,Delaware,69,369,223935,223935,18.69918699186992,18.70,18.69918699186992,18.69918699186992,18.70
15,%,%,True,True,New York,New York,860,4537,2857575,2857575,18.955256777606348,18.96,18.955256777606348,18.955256777606348,18.96
16,%,%,True,True,West Virginia,West Virginia,25,131,64063,64063,19.083969465648856,19.08,19.083969465648856,19.083969465648856,19.08
17,%,%,True,True,Virginia,Virginia,506,2644,1657724,1657724,19.13767019667171,19.14,19.13767019667171,19.13767019667171,19.14
18,%,%,True,True,Wisconsin,Wisconsin,107,556,378263,378263,19.244604316546763,19.24,19.244604316546763,19.244604316546763,19.24
19,%,%,True,True,Minnesota,Minnesota,159,822,409602,409602,19.34306569343066,19.34,19.34306569343066,19.34306569343066,19.34
20,%,%,True,True,Texas,Texas,1152,5813,3630643,3630643,19.817650094615516,19.82,19.817650094615516,19.817650094615516,19.82
21,%,%,True,True,Tennessee,Tennessee,292,1428,1158262,1158262,20.448179271708682,20.45,20.448179271708682,20.448179271708682,20.45
22,%,%,True,True,New Jersey,New Jersey,404,1964,1205848,1205848,20.570264765784113,20.57,20.570264765784113,20.570264765784113,20.57
23,%,%,True,True,Rhode Island,Rhode Island,24,115,68125,68125,20.869565217391305,20.87,20.869565217391305,20.869565217391305,20.87
