,Percentage Suffix Label %-value,Percentage Suffix Label %-alias,Race Chart-value,Race Chart-alias,State-value,State-alias,SUM(Count of Trauma Survivor)-alias,SUM(Total Count of Reported Special Populations)-alias,SUM(Total Population)-alias,ATTR(Total Population)-alias,AGG(Show # or Percent)-value,AGG(Show # or Percent)-alias,AGG(Sort Race)-value,AGG(Sort Race)-alias,AGG(Formatted Show # or Percent Positive Age)-alias
0,%,%,True,True,Wyoming,Wyoming,6,66,6184,6184,9.090909090909092,9.09,9.090909090909092,9.090909090909092,9.09
1,%,%,True,True,South Dakota,South Dakota,9,88,15358,15358,10.227272727272728,10.23,10.227272727272728,10.227272727272728,10.23
2,%,%,True,True,Massachusetts,Massachusetts,193,1763,520119,520119,10.947249007373795,10.95,10.947249007373795,10.947249007373795,10.95
3,%,%,True,True,New Jersey,New Jersey,312,2706,942292,942292,11.529933481152993,11.53,11.529933481152993,11.529933481152993,11.53
4,%,%,True,True,Indiana,Indiana,182,1376,183573,183573,13.226744186046513,13.23,13.226744186046513,13.226744186046513,13.23
5,%,%,True,True,Rhode Island,Rhode Island,18,135,39360,39360,13.333333333333334,13.33,13.333333333333334,13.333333333333334,13.33
6,%,%,True,True,North Dakota,North Dakota,12,89,13076,13076,13.48314606741573,13.48,13.48314606741573,13.48314606741573,13.48
7,%,%,True,True,Texas,Texas,713,5257,1584396,1584396,13.562868556210766,13.56,13.562868556210766,13.562868556210766,13.56
8,%,%,True,True,Maryland,Maryland,207,1498,421227,421227,13.818424566088117,13.82,13.818424566088117,13.818424566088117,13.82
9,%,%,True,True,Georgia,Georgia,266,1919,490433,490433,13.861386138613863,13.86,13.861386138613863,13.861386138613863,13.86
10,%,%,True,True,New Hampshire,New Hampshire,26,185,42740,42740,14.054054054054054,14.05,14.054054054054054,14.054054054054054,14.05
11,%,%,True,True,California,California,2608,18381,6136428,6136428,14.188564278330883,14.19,14.188564278330883,14.188564278330883,14.19
12,%,%,True,True,Ohio,Ohio,161,1120,313413,313413,14.374999999999998,14.38,14.374999999999998,14.374999999999998,14.37
13,%,%,True,True,New York,New York,831,5753,1812286,1812286,14.444637580392838,14.44,14.444637580392838,14.444637580392838,14.44
14,%,%,True,True,West Virginia,West Virginia,20,137,15762,15762,14.5985401459854,14.60,14.5985401459854,14.5985401459854,14.60
15,%,%,True,True,Maine,Maine,27,184,18886,18886,14.673913043478262,14.67,14.673913043478262,14.673913043478262,14.67
16,%,%,True,True,Illinois,Illinois,386,2608,756590,756590,14.800613496932517,14.80,14.800613496932517,14.800613496932517,14.80
17,%,%,True,True,North Carolina,North Carolina,153,1029,353832,353832,14.868804664723031,14.87,14.868804664723031,14.868804664723031,14.87
18,%,%,True,True,Virginia,Virginia,316,2102,614516,614516,15.033301617507137,15.03,15.033301617507137,15.033301617507137,15.03
19,%,%,True,True,Mississippi,Mississippi,27,179,33735,33735,15.083798882681565,15.08,15.083798882681565,15.083798882681565,15.08
20,%,%,True,True,Delaware,Delaware,53,350,41957,41957,15.142857142857144,15.14,15.142857142857144,15.142857142857144,15.14
21,%,%,True,True,Pennsylvania,Pennsylvania,273,1767,503783,503783,15.449915110356535,15.45,15.449915110356535,15.449915110356535,15.45
22,%,%,True,True,Connecticut,Connecticut,130,818,179054,179054,15.892420537897312,15.89,15.892420537897312,15.892420537897312,15.89
23,%,%,True,True,Michigan,Michigan,228,1421,341843,341843,16.045038705137227,16.05,16.045038705137227,16.045038705137227,16.05
24,%,%,True,True,Tennessee,Tennessee,91,567,139839,139839,16.049382716049383,16.05,16.049382716049383,16.049382716049383,16.05
25,%,%,True,True,South Carolina,South Carolina,55,341,100149,100149,16.129032258064516,16.13,16.129032258064516,16.129032258064516,16.13
26,%,%,True,True,Alaska,Alaska,95,584,58213,58213,16.267123287671232,16.27,16.267123287671232,16.267123287671232,16.27
27,%,%,True,True,Kentucky,Kentucky,63,387,78406,78406,16.27906976744186,16.28,16.27906976744186,16.27906976744186,16.28
28,%,%,True,True,Arkansas,Arkansas,74,442,64245,64245,16.7420814479638,16.74,16.7420814479638,16.7420814479638,16.74
29,%,%,True,True,Vermont,Vermont,17,101,12952,12952,16.831683168316832,16.83,16.831683168316832,16.831683168316832,16.83
30,%,%,True,True,Kansas,Kansas,73,431,94576,94576,16.937354988399072,16.94,16.937354988399072,16.937354988399072,16.94
31,%,%,True,True,Florida,Florida,447,2636,650132,650132,16.95751138088012,16.96,16.95751138088012,16.95751138088012,16.96
32,%,%,True,True,Nevada,Nevada,170,969,292101,292101,17.543859649122805,17.54,17.543859649122805,17.543859649122805,17.54
33,%,%,True,True,District of Columbia,District of Columbia,34,192,29628,29628,17.708333333333336,17.71,17.708333333333336,17.708333333333336,17.71
