,Percentage Suffix Label %-value,Percentage Suffix Label %-alias,Race Chart-value,Race Chart-alias,State-value,State-alias,SUM(Count of Trauma Survivor)-alias,SUM(Total Count of Reported Special Populations)-alias,SUM(Total Population)-alias,ATTR(Total Population)-alias,AGG(Show # or Percent)-value,AGG(Show # or Percent)-alias,AGG(Sort Race)-value,AGG(Sort Race)-alias,AGG(Formatted Show # or Percent Positive Age)-alias
0,%,%,True,True,Hawaii,Hawaii,510,2739,1441553,1441553,18.619934282584886,18.62,18.619934282584886,18.619934282584886,18.62
1,%,%,True,True,New Jersey,New Jersey,3225,16329,9267130,9267130,19.75013779165901,19.75,19.75013779165901,19.75013779165901,19.75
2,%,%,True,True,California,California,16492,78396,39237836,39237836,21.03678759120363,21.04,21.03678759120363,21.03678759120363,21.04
3,%,%,True,True,Maryland,Maryland,2462,11551,6165129,6165129,21.31417193316596,21.31,21.31417193316596,21.31417193316596,21.31
4,%,%,True,True,New York,New York,7298,34192,19835913,19835913,21.344174075807206,21.34,21.344174075807206,21.344174075807206,21.34
5,%,%,True,True,Alaska,Alaska,719,3272,732673,732673,21.97432762836186,21.97,21.97432762836186,21.97432762836186,21.97
6,%,%,True,True,Illinois,Illinois,5476,24017,12671469,12671469,22.80051630095349,22.80,22.80051630095349,22.80051630095349,22.80
7,%,%,True,True,Virginia,Virginia,3959,17281,8642274,8642274,22.909553845263584,22.91,22.909553845263584,22.909553845263584,22.91
8,%,%,True,True,Florida,Florida,8060,35114,21781128,21781128,22.953807598109016,22.95,22.953807598109016,22.953807598109016,22.95
9,%,%,True,True,Georgia,Georgia,4573,19877,10799566,10799566,23.006489912964735,23.01,23.006489912964735,23.006489912964735,23.01
10,%,%,True,True,Texas,Texas,12330,52987,29527941,29527941,23.269858644573198,23.27,23.269858644573198,23.269858644573198,23.27
11,%,%,True,True,Massachusetts,Massachusetts,3040,13008,6984723,6984723,23.370233702337025,23.37,23.370233702337025,23.370233702337025,23.37
12,%,%,True,True,Utah,Utah,2014,8602,3337975,3337975,23.41315973029528,23.41,23.41315973029528,23.41315973029528,23.41
13,%,%,True,True,Connecticut,Connecticut,1595,6776,3605597,3605597,23.53896103896104,23.54,23.53896103896104,23.53896103896104,23.54
14,%,%,True,True,Alabama,Alabama,2683,11398,5039877,5039877,23.539217406562553,23.54,23.539217406562553,23.539217406562553,23.54
15,%,%,True,True,Minnesota,Minnesota,2701,11470,5707390,5707390,23.548387096774192,23.55,23.548387096774192,23.548387096774192,23.55
16,%,%,True,True,Delaware,Delaware,449,1898,1003384,1003384,23.656480505795574,23.66,23.656480505795574,23.656480505795574,23.66
17,%,%,True,True,Mississippi,Mississippi,1012,4164,2949965,2949965,24.30355427473583,24.30,24.30355427473583,24.30355427473583,24.30
18,%,%,True,True,Rhode Island,Rhode Island,439,1806,1095610,1095610,24.3078626799557,24.31,24.3078626799557,24.3078626799557,24.31
19,%,%,True,True,North Carolina,North Carolina,4409,18004,10551162,10551162,24.489002443901356,24.49,24.489002443901356,24.489002443901356,24.49
20,%,%,True,True,District of Columbia,District of Columbia,320,1294,670050,670050,24.72952086553323,24.73,24.72952086553323,24.72952086553323,24.73
21,%,%,True,True,Pennsylvania,Pennsylvania,5815,23312,12964056,12964056,24.94423472889499,24.94,24.94423472889499,24.94423472889499,24.94
22,%,%,True,True,South Carolina,South Carolina,2199,8798,5190705,5190705,24.99431689020232,24.99,24.99431689020232,24.99431689020232,24.99
23,%,%,True,True,Michigan,Michigan,4742,18955,10050811,10050811,25.017145871801638,25.02,25.017145871801638,25.017145871801638,25.02
24,%,%,True,True,Arizona,Arizona,3947,15642,7276316,7276316,25.233346119422066,25.23,25.233346119422066,25.233346119422066,25.23
25,%,%,True,True,Wyoming,Wyoming,320,1258,578803,578803,25.43720190779014,25.44,25.43720190779014,25.43720190779014,25.44
26,%,%,True,True,Wisconsin,Wisconsin,2873,11187,5895908,5895908,25.68159470814338,25.68,25.68159470814338,25.68159470814338,25.68
27,%,%,True,True,Nevada,Nevada,1543,5992,3143991,3143991,25.751001335113482,25.75,25.751001335113482,25.751001335113482,25.75
28,%,%,True,True,North Dakota,North Dakota,381,1449,774948,774948,26.293995859213247,26.29,26.293995859213247,26.293995859213247,26.29
29,%,%,True,True,Nebraska,Nebraska,980,3724,1963692,1963692,26.31578947368421,26.32,26.31578947368421,26.31578947368421,26.32
30,%,%,True,True,Indiana,Indiana,4118,15494,6805985,6805985,26.578030205240736,26.58,26.578030205240736,26.578030205240736,26.58
31,%,%,True,True,Vermont,Vermont,318,1183,645570,645570,26.88081149619611,26.88,26.88081149619611,26.88081149619611,26.88
32,%,%,True,True,Louisiana,Louisiana,1692,6246,4624047,4624047,27.089337175792505,27.09,27.089337175792505,27.089337175792505,27.09
33,%,%,True,True,Ohio,Ohio,6111,22435,11780017,11780017,27.238689547581902,27.24,27.238689547581902,27.238689547581902,27.24
34,%,%,True,True,Iowa,Iowa,1664,6034,3193079,3193079,27.57706330792178,27.58,27.57706330792178,27.57706330792178,27.58
35,%,%,True,True,West Virginia,West Virginia,985,3552,1782959,1782959,27.730855855855857,27.73,27.730855855855857,27.730855855855857,27.73
36,%,%,True,True,New Hampshire,New Hampshire,777,2778,1388992,1388992,27.96976241900648,27.97,27.96976241900648,27.96976241900648,27.97
37,%,%,True,True,Washington,Washington,4587,16226,7738692,7738692,28.26944410205843,28.27,28.26944410205843,28.26944410205843,28.27
38,%,%,True,True,Colorado,Colorado,3483,12315,5812069,5812069,28.28258221680877,28.28,28.28258221680877,28.28258221680877,28.28
39,%,%,True,True,Kansas,Kansas,1593,5623,2934582,2934582,28.33007291481416,28.33,28.33007291481416,28.33007291481416,28.33
40,%,%,True,True,New Mexico,New Mexico,967,3407,2115877,2115877,28.38274141473437,28.38,28.38274141473437,28.38274141473437,28.38
41,%,%,True,True,Idaho,Idaho,1012,3508,1900923,1900923,28.848346636259976,28.85,28.848346636259976,28.848346636259976,28.85
42,%,%,True,True,Kentucky,Kentucky,2572,8758,4509394,4509394,29.36743548755424,29.37,29.36743548755424,29.36743548755424,29.37
43,%,%,True,True,Tennessee,Tennessee,3652,12425,6975218,6975218,29.392354124748493,29.39,29.392354124748493,29.392354124748493,29.39
44,%,%,True,True,Missouri,Missouri,3300,11218,6168187,6168187,29.417008379390264,29.42,29.417008379390264,29.417008379390264,29.42
45,%,%,True,True,South Dakota,South Dakota,475,1605,895376,895376,29.595015576323984,29.60,29.595015576323984,29.595015576323984,29.60
46,%,%,True,True,Arkansas,Arkansas,1761,5889,3025891,3025891,29.903209373408046,29.90,29.903209373408046,29.903209373408046,29.90
47,%,%,True,True,Maine,Maine,817,2695,1372247,1372247,30.31539888682746,30.32,30.31539888682746,30.31539888682746,30.32
48,%,%,True,True,Montana,Montana,639,2018,1104271,1104271,31.66501486620416,31.67,31.66501486620416,31.66501486620416,31.67
49,%,%,True,True,Oregon,Oregon,2881,8891,4246155,4246155,32.403554155887974,32.40,32.403554155887974,32.403554155887974,32.40
50,%,%,True,True,Oklahoma,Oklahoma,2409,7404,3986639,3986639,32.536466774716374,32.54,32.536466774716374,32.536466774716374,32.54
