,Percentage Suffix Label %-value,Percentage Suffix Label %-alias,Race Chart-value,Race Chart-alias,State-value,State-alias,SUM(Count of Trauma Survivor)-alias,SUM(Total Count of Reported Special Populations)-alias,SUM(Total Population)-alias,ATTR(Total Population)-alias,AGG(Show # or Percent)-value,AGG(Show # or Percent)-alias,AGG(Sort Race)-value,AGG(Sort Race)-alias,AGG(Formatted Show # or Percent Positive Age)-alias
0,%,%,True,True,District of Columbia,District of Columbia,5,31,1383,1383,16.129032258064516,16.13,16.129032258064516,16.129032258064516,16.13
1,%,%,True,True,New Jersey,New Jersey,32,179,14320,14320,17.877094972067038,17.88,17.877094972067038,17.877094972067038,17.88
2,%,%,True,True,Alabama,Alabama,67,294,28165,28165,22.789115646258505,22.79,22.789115646258505,22.789115646258505,22.79
3,%,%,True,True,Florida,Florida,105,438,55453,55453,23.972602739726025,23.97,23.972602739726025,23.972602739726025,23.97
4,%,%,True,True,Illinois,Illinois,89,367,19819,19819,24.250681198910083,24.25,24.250681198910083,24.250681198910083,24.25
5,%,%,True,True,Pennsylvania,Pennsylvania,88,346,19021,19021,25.43352601156069,25.43,25.43352601156069,25.43352601156069,25.43
6,%,%,True,True,Georgia,Georgia,64,249,24975,24975,25.702811244979916,25.70,25.702811244979916,25.702811244979916,25.70
7,%,%,True,True,Utah,Utah,47,180,31014,31014,26.111111111111114,26.11,26.111111111111114,26.111111111111114,26.11
8,%,%,True,True,Indiana,Indiana,87,333,15815,15815,26.126126126126124,26.13,26.126126126126124,26.126126126126124,26.13
9,%,%,True,True,New York,New York,128,489,60197,60197,26.1758691206544,26.18,26.1758691206544,26.1758691206544,26.18
10,%,%,True,True,Texas,Texas,207,773,96976,96976,26.778783958602848,26.78,26.778783958602848,26.778783958602848,26.78
11,%,%,True,True,Massachusetts,Massachusetts,42,155,12835,12835,27.09677419354839,27.10,27.09677419354839,27.09677419354839,27.10
12,%,%,True,True,New Mexico,New Mexico,77,284,186151,186151,27.11267605633803,27.11,27.11267605633803,27.11267605633803,27.11
13,%,%,True,True,Arizona,Arizona,200,734,279130,279130,27.247956403269757,27.25,27.247956403269757,27.247956403269757,27.25
14,%,%,True,True,Connecticut,Connecticut,29,105,8111,8111,27.61904761904762,27.62,27.61904761904762,27.61904761904762,27.62
15,%,%,True,True,Maine,Maine,29,104,8892,8892,27.884615384615387,27.88,27.884615384615387,27.884615384615387,27.88
16,%,%,True,True,Rhode Island,Rhode Island,8,28,4633,4633,28.57142857142857,28.57,28.57142857142857,28.57142857142857,28.57
17,%,%,True,True,North Carolina,North Carolina,108,378,115825,115825,28.57142857142857,28.57,28.57142857142857,28.57142857142857,28.57
18,%,%,True,True,Louisiana,Louisiana,41,142,30358,30358,28.87323943661972,28.87,28.87323943661972,28.87323943661972,28.87
19,%,%,True,True,Maryland,Maryland,37,128,14865,14865,28.90625,28.91,28.90625,28.90625,28.91
20,%,%,True,True,Iowa,Iowa,61,207,9836,9836,29.468599033816425,29.47,29.468599033816425,29.468599033816425,29.47
21,%,%,True,True,Nebraska,Nebraska,36,121,16418,16418,29.75206611570248,29.75,29.75206611570248,29.75206611570248,29.75
22,%,%,True,True,Idaho,Idaho,62,208,20059,20059,29.807692307692307,29.81,29.807692307692307,29.807692307692307,29.81
