,Percentage Suffix Label %-value,Percentage Suffix Label %-alias,Race Chart-value,Race Chart-alias,State-value,State-alias,SUM(Count of Trauma Survivor)-alias,SUM(Total Count of Reported Special Populations)-alias,SUM(Total Population)-alias,ATTR(Total Population)-alias,AGG(Show # or Percent)-value,AGG(Show # or Percent)-alias,AGG(Sort Race)-value,AGG(Sort Race)-alias,AGG(Formatted Show # or Percent Positive Age)-alias
0,%,%,True,True,District of Columbia,District of Columbia,5,25,1383,1383,20,20.00,20,20,20.00
1,%,%,True,True,Hawaii,Hawaii,14,66,3099,3099,21.21212121212121,21.21,21.21212121212121,21.21212121212121,21.21
2,%,%,True,True,Delaware,Delaware,14,62,3033,3033,22.58064516129032,22.58,22.58064516129032,22.58064516129032,22.58
3,%,%,True,True,New Jersey,New Jersey,37,154,14320,14320,24.025974025974026,24.03,24.025974025974026,24.025974025974026,24.03
4,%,%,True,True,Arizona,Arizona,247,1026,279130,279130,24.074074074074073,24.07,24.074074074074073,24.074074074074073,24.07
5,%,%,True,True,New York,New York,112,464,60197,60197,24.137931034482758,24.14,24.137931034482758,24.137931034482758,24.14
6,%,%,True,True,New Mexico,New Mexico,86,341,186151,186151,25.219941348973606,25.22,25.219941348973606,25.219941348973606,25.22
7,%,%,True,True,Indiana,Indiana,122,483,15815,15815,25.25879917184265,25.26,25.25879917184265,25.25879917184265,25.26
8,%,%,True,True,Mississippi,Mississippi,26,101,14992,14992,25.742574257425744,25.74,25.742574257425744,25.742574257425744,25.74
9,%,%,True,True,Iowa,Iowa,39,149,9836,9836,26.174496644295303,26.17,26.174496644295303,26.174496644295303,26.17
10,%,%,True,True,Virginia,Virginia,48,180,23140,23140,26.666666666666668,26.67,26.666666666666668,26.666666666666668,26.67
11,%,%,True,True,Alabama,Alabama,89,332,28165,28165,26.80722891566265,26.81,26.80722891566265,26.80722891566265,26.81
12,%,%,True,True,Georgia,Georgia,64,226,24975,24975,28.31858407079646,28.32,28.31858407079646,28.31858407079646,28.32
13,%,%,True,True,Maryland,Maryland,32,111,14865,14865,28.82882882882883,28.83,28.82882882882883,28.82882882882883,28.83
14,%,%,True,True,North Carolina,North Carolina,114,393,115825,115825,29.00763358778626,29.01,29.00763358778626,29.00763358778626,29.01
15,%,%,True,True,Louisiana,Louisiana,42,141,30358,30358,29.78723404255319,29.79,29.78723404255319,29.78723404255319,29.79
16,%,%,True,True,Colorado,Colorado,106,355,37197,37197,29.859154929577464,29.86,29.859154929577464,29.859154929577464,29.86
17,%,%,True,True,Missouri,Missouri,92,308,27135,27135,29.87012987012987,29.87,29.87012987012987,29.87012987012987,29.87
18,%,%,True,True,Vermont,Vermont,7,23,2082,2082,30.434782608695656,30.43,30.434782608695656,30.434782608695656,30.43
19,%,%,True,True,Connecticut,Connecticut,32,105,8111,8111,30.476190476190478,30.48,30.476190476190478,30.476190476190478,30.48
20,%,%,True,True,California,California,416,1360,160861,160861,30.58823529411765,30.59,30.58823529411765,30.58823529411765,30.59
21,%,%,True,True,Nebraska,Nebraska,30,98,16418,16418,30.612244897959183,30.61,30.612244897959183,30.612244897959183,30.61
22,%,%,True,True,Ohio,Ohio,129,417,22944,22944,30.935251798561154,30.94,30.935251798561154,30.935251798561154,30.94
23,%,%,True,True,Utah,Utah,64,201,31014,31014,31.8407960199005,31.84,31.8407960199005,31.8407960199005,31.84
24,%,%,True,True,Wyoming,Wyoming,24,75,12146,12146,32,32.00,32,32,32.00
25,%,%,True,True,Massachusetts,Massachusetts,39,121,12835,12835,32.231404958677686,32.23,32.231404958677686,32.231404958677686,32.23
26,%,%,True,True,Alaska,Alaska,135,415,109039,109039,32.53012048192771,32.53,32.53012048192771,32.53012048192771,32.53
27,%,%,True,True,Illinois,Illinois,117,359,19819,19819,32.590529247910865,32.59,32.590529247910865,32.590529247910865,32.59
