,Percentage Suffix Label %-value,Percentage Suffix Label %-alias,Race Chart-value,Race Chart-alias,State-value,State-alias,SUM(Count of Trauma Survivor)-alias,SUM(Total Count of Reported Special Populations)-alias,SUM(Total Population)-alias,ATTR(Total Population)-alias,AGG(Show # or Percent)-value,AGG(Show # or Percent)-alias,AGG(Sort Race)-value,AGG(Sort Race)-alias,AGG(Formatted Show # or Percent Positive Age)-alias
0,%,%,True,True,Hawaii,Hawaii,164,620,291001,291001,26.451612903225808,26.45,26.451612903225808,26.451612903225808,26.45
1,%,%,True,True,New Jersey,New Jersey,428,1490,152237,152237,28.7248322147651,28.72,28.7248322147651,28.7248322147651,28.72
2,%,%,True,True,Maryland,Maryland,382,1256,161497,161497,30.4140127388535,30.41,30.4140127388535,30.4140127388535,30.41
3,%,%,True,True,Connecticut,Connecticut,257,814,68017,68017,31.57248157248157,31.57,31.57248157248157,31.57248157248157,31.57
4,%,%,True,True,Delaware,Delaware,78,247,25193,25193,31.57894736842105,31.58,31.57894736842105,31.57894736842105,31.58
5,%,%,True,True,California,California,3052,9560,1170491,1170491,31.92468619246862,31.92,31.92468619246862,31.92468619246862,31.92
6,%,%,True,True,District of Columbia,District of Columbia,48,147,16480,16480,32.6530612244898,32.65,32.6530612244898,32.6530612244898,32.65
7,%,%,True,True,Virginia,Virginia,641,1948,250775,250775,32.90554414784394,32.91,32.90554414784394,32.90554414784394,32.91
8,%,%,True,True,New York,New York,1055,3190,378698,378698,33.07210031347962,33.07,33.07210031347962,33.07210031347962,33.07
9,%,%,True,True,Georgia,Georgia,664,1984,217873,217873,33.46774193548387,33.47,33.46774193548387,33.46774193548387,33.47
10,%,%,True,True,Utah,Utah,216,644,76033,76033,33.54037267080746,33.54,33.54037267080746,33.54037267080746,33.54
11,%,%,True,True,Texas,Texas,1789,5324,473467,473467,33.602554470323064,33.60,33.602554470323064,33.602554470323064,33.60
12,%,%,True,True,Massachusetts,Massachusetts,404,1174,137083,137083,34.41226575809199,34.41,34.41226575809199,34.41226575809199,34.41
13,%,%,True,True,Illinois,Illinois,693,2008,224432,224432,34.51195219123506,34.51,34.51195219123506,34.51195219123506,34.51
14,%,%,True,True,Florida,Florida,1288,3707,390375,390375,34.7450768815754,34.75,34.7450768815754,34.7450768815754,34.75
15,%,%,True,True,Rhode Island,Rhode Island,64,183,24311,24311,34.97267759562842,34.97,34.97267759562842,34.97267759562842,34.97
16,%,%,True,True,Nevada,Nevada,347,964,118795,118795,35.995850622406635,36.00,35.995850622406635,35.995850622406635,36.00
17,%,%,True,True,West Virginia,West Virginia,89,247,33519,33519,36.032388663967616,36.03,36.032388663967616,36.032388663967616,36.03
18,%,%,True,True,Alabama,Alabama,258,705,86070,86070,36.59574468085106,36.60,36.59574468085106,36.59574468085106,36.60
19,%,%,True,True,Pennsylvania,Pennsylvania,694,1890,238808,238808,36.71957671957672,36.72,36.71957671957672,36.71957671957672,36.72
20,%,%,True,True,New Mexico,New Mexico,137,370,33832,33832,37.027027027027025,37.03,37.027027027027025,37.027027027027025,37.03
21,%,%,True,True,North Carolina,North Carolina,651,1746,225732,225732,37.2852233676976,37.29,37.2852233676976,37.2852233676976,37.29
22,%,%,True,True,Arizona,Arizona,598,1598,163394,163394,37.42177722152691,37.42,37.42177722152691,37.42177722152691,37.42
23,%,%,True,True,South Carolina,South Carolina,315,826,98263,98263,38.13559322033898,38.14,38.13559322033898,38.13559322033898,38.14
24,%,%,True,True,Michigan,Michigan,613,1598,243379,243379,38.360450563204004,38.36,38.360450563204004,38.360450563204004,38.36
25,%,%,True,True,Ohio,Ohio,766,1995,274463,274463,38.39598997493734,38.40,38.39598997493734,38.39598997493734,38.40
26,%,%,True,True,Minnesota,Minnesota,402,1045,139747,139747,38.4688995215311,38.47,38.4688995215311,38.4688995215311,38.47
27,%,%,True,True,Mississippi,Mississippi,118,306,37834,37834,38.56209150326798,38.56,38.56209150326798,38.56209150326798,38.56
28,%,%,True,True,Washington,Washington,823,2115,342530,342530,38.91252955082742,38.91,38.91252955082742,38.91252955082742,38.91
29,%,%,True,True,Arkansas,Arkansas,193,493,63545,63545,39.148073022312374,39.15,39.148073022312374,39.148073022312374,39.15
30,%,%,True,True,Kansas,Kansas,251,636,81605,81605,39.46540880503145,39.47,39.46540880503145,39.46540880503145,39.47
31,%,%,True,True,Indiana,Indiana,497,1257,139946,139946,39.53858392999204,39.54,39.53858392999204,39.53858392999204,39.54
32,%,%,True,True,Nebraska,Nebraska,143,356,40407,40407,40.168539325842694,40.17,40.168539325842694,40.168539325842694,40.17
33,%,%,True,True,Missouri,Missouri,402,996,143689,143689,40.36144578313253,40.36,40.36144578313253,40.36144578313253,40.36
34,%,%,True,True,Kentucky,Kentucky,286,708,90573,90573,40.3954802259887,40.40,40.3954802259887,40.3954802259887,40.40
35,%,%,True,True,Idaho,Idaho,162,401,41056,41056,40.399002493765586,40.40,40.399002493765586,40.399002493765586,40.40
36,%,%,True,True,Alaska,Alaska,102,252,52262,52262,40.476190476190474,40.48,40.476190476190474,40.476190476190474,40.48
37,%,%,True,True,Colorado,Colorado,668,1644,144152,144152,40.632603406326034,40.63,40.632603406326034,40.632603406326034,40.63
38,%,%,True,True,Tennessee,Tennessee,395,967,134263,134263,40.847983453981385,40.85,40.847983453981385,40.847983453981385,40.85
39,%,%,True,True,North Dakota,North Dakota,46,112,16837,16837,41.07142857142857,41.07,41.07142857142857,41.07142857142857,41.07
40,%,%,True,True,Wyoming,Wyoming,47,114,11050,11050,41.228070175438596,41.23,41.228070175438596,41.228070175438596,41.23
41,%,%,True,True,Vermont,Vermont,38,92,12316,12316,41.30434782608695,41.30,41.30434782608695,41.30434782608695,41.30
42,%,%,True,True,Wisconsin,Wisconsin,404,956,109888,109888,42.25941422594142,42.26,42.25941422594142,42.25941422594142,42.26
43,%,%,True,True,Louisiana,Louisiana,224,526,74216,74216,42.585551330798474,42.59,42.585551330798474,42.585551330798474,42.59
44,%,%,True,True,South Dakota,South Dakota,56,131,20807,20807,42.74809160305343,42.75,42.74809160305343,42.74809160305343,42.75
45,%,%,True,True,Oregon,Oregon,430,993,148706,148706,43.3031218529708,43.30,43.3031218529708,43.3031218529708,43.30
46,%,%,True,True,Iowa,Iowa,227,519,59427,59427,43.73795761078998,43.74,43.73795761078998,43.73795761078998,43.74
47,%,%,True,True,Oklahoma,Oklahoma,469,1009,235733,235733,46.4816650148662,46.48,46.4816650148662,46.4816650148662,46.48
48,%,%,True,True,New Hampshire,New Hampshire,93,193,22716,22716,48.18652849740933,48.19,48.18652849740933,48.18652849740933,48.19
49,%,%,True,True,Montana,Montana,77,157,28810,28810,49.044585987261144,49.04,49.044585987261144,49.044585987261144,49.04
50,%,%,True,True,Maine,Maine,99,199,24338,24338,49.74874371859296,49.75,49.74874371859296,49.74874371859296,49.75
