,Percentage Suffix Label %-value,Percentage Suffix Label %-alias,Race Chart-value,Race Chart-alias,State-value,State-alias,SUM(Count of Trauma Survivor)-alias,SUM(Total Count of Reported Special Populations)-alias,SUM(Total Population)-alias,ATTR(Total Population)-alias,AGG(Show # or Percent)-value,AGG(Show # or Percent)-alias,AGG(Sort Race)-value,AGG(Sort Race)-alias,AGG(Formatted Show # or Percent Positive Age)-alias
0,%,%,True,True,New Jersey,New Jersey,2985,10910,4960795,4960795,27.360219981668195,27.36,27.360219981668195,27.360219981668195,27.36
1,%,%,True,True,Hawaii,Hawaii,352,1251,308195,308195,28.137490007993605,28.14,28.137490007993605,28.137490007993605,28.14
2,%,%,True,True,District of Columbia,District of Columbia,277,952,249751,249751,29.096638655462186,29.10,29.096638655462186,29.096638655462186,29.10
3,%,%,True,True,Connecticut,Connecticut,1932,6625,2330326,2330326,29.162264150943397,29.16,29.162264150943397,29.162264150943397,29.16
4,%,%,True,True,New York,New York,7766,25343,10858889,10858889,30.643570216627865,30.64,30.643570216627865,30.643570216627865,30.64
5,%,%,True,True,Massachusetts,Massachusetts,3863,12539,4894728,4894728,30.80787941622139,30.81,30.80787941622139,30.80787941622139,30.81
6,%,%,True,True,Illinois,Illinois,6356,20567,7597266,7597266,30.903875139787036,30.90,30.903875139787036,30.903875139787036,30.90
7,%,%,True,True,Alaska,Alaska,634,2030,434746,434746,31.231527093596057,31.23,31.231527093596057,31.231527093596057,31.23
8,%,%,True,True,South Dakota,South Dakota,663,2116,723678,723678,31.332703213610586,31.33,31.332703213610586,31.332703213610586,31.33
9,%,%,True,True,Delaware,Delaware,669,2116,608053,608053,31.616257088846883,31.62,31.616257088846883,31.616257088846883,31.62
10,%,%,True,True,Maryland,Maryland,2523,7980,3020582,3020582,31.61654135338346,31.62,31.61654135338346,31.61654135338346,31.62
11,%,%,True,True,Rhode Island,Rhode Island,573,1806,771405,771405,31.727574750830566,31.73,31.727574750830566,31.727574750830566,31.73
12,%,%,True,True,Utah,Utah,3269,10205,2577888,2577888,32.03331700146987,32.03,32.03331700146987,32.03331700146987,32.03
13,%,%,True,True,Wisconsin,Wisconsin,4499,14041,4727246,4727246,32.04187735916245,32.04,32.04187735916245,32.04187735916245,32.04
14,%,%,True,True,North Dakota,North Dakota,575,1793,644623,644623,32.069157836029,32.07,32.069157836029,32.069157836029,32.07
15,%,%,True,True,Minnesota,Minnesota,4388,13596,4458035,4458035,32.27419829361577,32.27,32.27419829361577,32.27419829361577,32.27
16,%,%,True,True,California,California,11225,34725,13815325,13815325,32.32541396688265,32.33,32.32541396688265,32.32541396688265,32.33
17,%,%,True,True,Nebraska,Nebraska,1507,4657,1519341,1519341,32.35988834013313,32.36,32.35988834013313,32.35988834013313,32.36
18,%,%,True,True,Virginia,Virginia,5000,15360,5213717,5213717,32.55208333333333,32.55,32.55208333333333,32.55208333333333,32.55
19,%,%,True,True,Pennsylvania,Pennsylvania,8615,26169,9701126,9701126,32.92063128128702,32.92,32.92063128128702,32.92063128128702,32.92
20,%,%,True,True,Georgia,Georgia,5403,16290,5510193,5510193,33.16758747697974,33.17,33.16758747697974,33.16758747697974,33.17
21,%,%,True,True,Idaho,Idaho,1648,4964,1541463,1541463,33.19903303787268,33.20,33.19903303787268,33.19903303787268,33.20
22,%,%,True,True,Michigan,Michigan,7282,21542,7462582,7462582,33.803732243988485,33.80,33.803732243988485,33.803732243988485,33.80
23,%,%,True,True,Iowa,Iowa,2890,8515,2685614,2685614,33.94010569583089,33.94,33.94010569583089,33.94010569583089,33.94
24,%,%,True,True,Florida,Florida,9202,26939,11467951,11467951,34.15865473848324,34.16,34.15865473848324,34.15865473848324,34.16
25,%,%,True,True,Ohio,Ohio,9386,27430,9149813,9149813,34.21800947867298,34.22,34.21800947867298,34.21800947867298,34.22
26,%,%,True,True,Alabama,Alabama,3519,10216,3269726,3269726,34.44596711041504,34.45,34.44596711041504,34.44596711041504,34.45
27,%,%,True,True,Texas,Texas,11736,33579,11885058,11885058,34.95041543822032,34.95,34.95041543822032,34.95041543822032,34.95
28,%,%,True,True,Arizona,Arizona,3758,10660,3872615,3872615,35.25328330206379,35.25,35.25328330206379,35.25328330206379,35.25
29,%,%,True,True,Vermont,Vermont,624,1740,595151,595151,35.86206896551724,35.86,35.86206896551724,35.86206896551724,35.86
30,%,%,True,True,North Carolina,North Carolina,6118,17019,6528578,6528578,35.94805805276456,35.95,35.94805805276456,35.94805805276456,35.95
31,%,%,True,True,Kansas,Kansas,2399,6635,2192217,2192217,36.15674453654861,36.16,36.15674453654861,36.15674453654861,36.16
32,%,%,True,True,New Hampshire,New Hampshire,1227,3387,1238184,1238184,36.22674933569531,36.23,36.22674933569531,36.22674933569531,36.23
33,%,%,True,True,Colorado,Colorado,4971,13647,3893018,3893018,36.425588041327764,36.43,36.425588041327764,36.425588041327764,36.43
34,%,%,True,True,Nevada,Nevada,1327,3638,1464563,1464563,36.47608576140737,36.48,36.47608576140737,36.47608576140737,36.48
35,%,%,True,True,Wyoming,Wyoming,558,1517,482320,482320,36.783124588002636,36.78,36.783124588002636,36.783124588002636,36.78
36,%,%,True,True,South Carolina,South Carolina,3258,8823,3290272,3290272,36.926215572934375,36.93,36.926215572934375,36.926215572934375,36.93
37,%,%,True,True,Missouri,Missouri,5248,14163,4854359,4854359,37.05429640612864,37.05,37.05429640612864,37.05429640612864,37.05
38,%,%,True,True,Louisiana,Louisiana,2144,5768,2676273,2676273,37.17059639389736,37.17,37.17059639389736,37.17059639389736,37.17
39,%,%,True,True,New Mexico,New Mexico,730,1961,759740,759740,37.225905150433455,37.23,37.225905150433455,37.225905150433455,37.23
40,%,%,True,True,Kentucky,Kentucky,4327,11600,3765843,3765843,37.30172413793104,37.30,37.30172413793104,37.30172413793104,37.30
41,%,%,True,True,Mississippi,Mississippi,2017,5366,1652517,1652517,37.58852031308237,37.59,37.58852031308237,37.58852031308237,37.59
42,%,%,True,True,Indiana,Indiana,6331,16840,5276416,5276416,37.59501187648456,37.60,37.59501187648456,37.59501187648456,37.60
43,%,%,True,True,West Virginia,West Virginia,1844,4856,1632071,1632071,37.973640856672155,37.97,37.973640856672155,37.973640856672155,37.97
44,%,%,True,True,Arkansas,Arkansas,2756,7197,2156694,2156694,38.29373350006947,38.29,38.29373350006947,38.29373350006947,38.29
45,%,%,True,True,Washington,Washington,5900,15339,5111255,5111255,38.464045896081885,38.46,38.464045896081885,38.464045896081885,38.46
46,%,%,True,True,Maine,Maine,1565,4043,1269535,1269535,38.708879544892405,38.71,38.708879544892405,38.708879544892405,38.71
47,%,%,True,True,Tennessee,Tennessee,6106,15727,5097174,5097174,38.824950721688815,38.82,38.824950721688815,38.824950721688815,38.82
48,%,%,True,True,Montana,Montana,976,2471,943656,943656,39.49817887494941,39.50,39.49817887494941,39.49817887494941,39.50
49,%,%,True,True,Oklahoma,Oklahoma,3298,8020,2544785,2544785,41.12219451371571,41.12,41.12219451371571,41.12219451371571,41.12
50,%,%,True,True,Oregon,Oregon,4101,9842,3148080,3148080,41.66836008941272,41.67,41.66836008941272,41.66836008941272,41.67
