,Percentage Suffix Label %-value,Percentage Suffix Label %-alias,Race Chart-value,Race Chart-alias,State-value,State-alias,SUM(Count of Trauma Survivor)-alias,SUM(Total Count of Reported Special Populations)-alias,SUM(Total Population)-alias,ATTR(Total Population)-alias,AGG(Show # or Percent)-value,AGG(Show # or Percent)-alias,AGG(Sort Race)-value,AGG(Sort Race)-alias,AGG(Formatted Show # or Percent Positive Age)-alias
0,%,%,True,True,New Jersey,New Jersey,5795,24145,9267130,9267130,24.000828328846552,24.00,24.000828328846552,24.000828328846552,24.00
1,%,%,True,True,Hawaii,Hawaii,1206,4960,1441553,1441553,24.314516129032256,24.31,24.314516129032256,24.314516129032256,24.31
2,%,%,True,True,California,California,29475,115306,39237836,39237836,25.56241652646003,25.56,25.56241652646003,25.56241652646003,25.56
3,%,%,True,True,New York,New York,14193,53408,19835913,19835913,26.574670461354106,26.57,26.574670461354106,26.574670461354106,26.57
4,%,%,True,True,District of Columbia,District of Columbia,646,2412,670050,670050,26.782752902155888,26.78,26.782752902155888,26.782752902155888,26.78
5,%,%,True,True,Maryland,Maryland,4861,18127,6165129,6165129,26.81635129916699,26.82,26.81635129916699,26.81635129916699,26.82
6,%,%,True,True,Connecticut,Connecticut,3258,11912,3605597,3605597,27.350570852921425,27.35,27.350570852921425,27.350570852921425,27.35
7,%,%,True,True,Delaware,Delaware,1144,4120,1003384,1003384,27.766990291262132,27.77,27.766990291262132,27.766990291262132,27.77
8,%,%,True,True,Illinois,Illinois,10487,37657,12671469,12671469,27.848739942109034,27.85,27.848739942109034,27.848739942109034,27.85
9,%,%,True,True,Georgia,Georgia,9225,33068,10799566,10799566,27.89706060239506,27.90,27.89706060239506,27.89706060239506,27.90
10,%,%,True,True,Massachusetts,Massachusetts,5746,20289,6984723,6984723,28.320764946522747,28.32,28.320764946522747,28.320764946522747,28.32
11,%,%,True,True,Texas,Texas,24520,85295,29527941,29527941,28.747288821150125,28.75,28.747288821150125,28.747288821150125,28.75
12,%,%,True,True,Virginia,Virginia,7993,27616,8642274,8642274,28.943366164542294,28.94,28.943366164542294,28.943366164542294,28.94
13,%,%,True,True,Florida,Florida,16431,56751,21781128,21781128,28.952793783369458,28.95,28.952793783369458,28.952793783369458,28.95
14,%,%,True,True,Alaska,Alaska,1229,4204,732673,732673,29.23406279733587,29.23,29.23406279733587,29.23406279733587,29.23
15,%,%,True,True,Rhode Island,Rhode Island,862,2893,1095610,1095610,29.796059453854127,29.80,29.796059453854127,29.796059453854127,29.80
16,%,%,True,True,Arizona,Arizona,7046,23426,7276316,7276316,30.077691453940066,30.08,30.077691453940066,30.077691453940066,30.08
17,%,%,True,True,North Carolina,North Carolina,9237,30496,10551162,10551162,30.289218258132216,30.29,30.289218258132216,30.289218258132216,30.29
18,%,%,True,True,Nevada,Nevada,2797,9174,3143991,3143991,30.488336603444516,30.49,30.488336603444516,30.488336603444516,30.49
19,%,%,True,True,Utah,Utah,4309,13890,3337975,3337975,31.02231821454284,31.02,31.02231821454284,31.02231821454284,31.02
20,%,%,True,True,Alabama,Alabama,5037,16137,5039877,5039877,31.213980293734895,31.21,31.213980293734895,31.213980293734895,31.21
21,%,%,True,True,Pennsylvania,Pennsylvania,11836,37677,12964056,12964056,31.414390742362713,31.41,31.414390742362713,31.414390742362713,31.41
22,%,%,True,True,South Carolina,South Carolina,4631,14713,5190705,5190705,31.47556582614015,31.48,31.47556582614015,31.47556582614015,31.48
23,%,%,True,True,Nebraska,Nebraska,2069,6561,1963692,1963692,31.534827008078036,31.53,31.534827008078036,31.534827008078036,31.53
24,%,%,True,True,Minnesota,Minnesota,6111,19370,5707390,5707390,31.54878678368611,31.55,31.54878678368611,31.54878678368611,31.55
25,%,%,True,True,Wisconsin,Wisconsin,6041,19097,5895908,5895908,31.63324082316594,31.63,31.63324082316594,31.63324082316594,31.63
26,%,%,True,True,Louisiana,Louisiana,3364,10562,4624047,4624047,31.850028403711416,31.85,31.850028403711416,31.850028403711416,31.85
27,%,%,True,True,Michigan,Michigan,10147,31647,10050811,10050811,32.06307074920214,32.06,32.06307074920214,32.06307074920214,32.06
28,%,%,True,True,North Dakota,North Dakota,816,2518,774948,774948,32.40667196187451,32.41,32.40667196187451,32.40667196187451,32.41
29,%,%,True,True,Idaho,Idaho,2260,6954,1900923,1900923,32.499280989358645,32.50,32.499280989358645,32.499280989358645,32.50
30,%,%,True,True,Indiana,Indiana,8352,25594,6805985,6805985,32.63264827693991,32.63,32.63264827693991,32.63264827693991,32.63
31,%,%,True,True,Mississippi,Mississippi,2981,9124,2949965,2949965,32.672073651907056,32.67,32.672073651907056,32.672073651907056,32.67
32,%,%,True,True,South Dakota,South Dakota,974,2981,895376,895376,32.67359946326736,32.67,32.67359946326736,32.67359946326736,32.67
33,%,%,True,True,Ohio,Ohio,12425,37715,11780017,11780017,32.94445180962482,32.94,32.94445180962482,32.94445180962482,32.94
34,%,%,True,True,Iowa,Iowa,3757,11227,3193079,3193079,33.46397078471542,33.46,33.46397078471542,33.46397078471542,33.46
35,%,%,True,True,Kansas,Kansas,3359,10007,2934582,2934582,33.56650344758669,33.57,33.56650344758669,33.56650344758669,33.57
36,%,%,True,True,New Mexico,New Mexico,1864,5493,2115877,2115877,33.93409794283634,33.93,33.93409794283634,33.93409794283634,33.93
37,%,%,True,True,Colorado,Colorado,8013,23184,5812069,5812069,34.56262939958592,34.56,34.56262939958592,34.56262939958592,34.56
38,%,%,True,True,Arkansas,Arkansas,3707,10719,3025891,3025891,34.58344994868924,34.58,34.58344994868924,34.58344994868924,34.58
39,%,%,True,True,Washington,Washington,8972,25866,7738692,7738692,34.68646099126266,34.69,34.68646099126266,34.68646099126266,34.69
40,%,%,True,True,Vermont,Vermont,762,2187,645570,645570,34.84224965706447,34.84,34.84224965706447,34.84224965706447,34.84
41,%,%,True,True,Wyoming,Wyoming,748,2133,578803,578803,35.06797937177684,35.07,35.06797937177684,35.06797937177684,35.07
