,Percentage Suffix Label %-value,Percentage Suffix Label %-alias,Race Chart-value,Race Chart-alias,State-value,State-alias,SUM(Count of Trauma Survivor)-alias,SUM(Total Count of Reported Special Populations)-alias,SUM(Total Population)-alias,ATTR(Total Population)-alias,AGG(Show # or Percent)-value,AGG(Show # or Percent)-alias,AGG(Sort Race)-value,AGG(Sort Race)-alias,AGG(Formatted Show # or Percent Positive Age)-alias
0,%,%,True,True,New Jersey,New Jersey,1642,7530,4960795,4960795,21.806108897742362,21.81,21.806108897742362,21.806108897742362,21.81
1,%,%,True,True,Utah,Utah,1534,6379,2577888,2577888,24.047656372472172,24.05,24.047656372472172,24.047656372472172,24.05
2,%,%,True,True,Minnesota,Minnesota,1878,7796,4458035,4458035,24.08927655207799,24.09,24.08927655207799,24.08927655207799,24.09
3,%,%,True,True,Hawaii,Hawaii,144,597,308195,308195,24.120603015075375,24.12,24.120603015075375,24.120603015075375,24.12
4,%,%,True,True,New York,New York,3972,16135,10858889,10858889,24.61729160210722,24.62,24.61729160210722,24.61729160210722,24.62
5,%,%,True,True,Alaska,Alaska,383,1554,434746,434746,24.646074646074645,24.65,24.646074646074645,24.646074646074645,24.65
6,%,%,True,True,Massachusetts,Massachusetts,2013,8141,4894728,4894728,24.726692052573394,24.73,24.726692052573394,24.726692052573394,24.73
7,%,%,True,True,Connecticut,Connecticut,991,3958,2330326,2330326,25.03789792824659,25.04,25.03789792824659,25.03789792824659,25.04
8,%,%,True,True,Maryland,Maryland,1243,4959,3020582,3020582,25.065537406735228,25.07,25.065537406735228,25.065537406735228,25.07
9,%,%,True,True,Wyoming,Wyoming,222,873,482320,482320,25.42955326460481,25.43,25.42955326460481,25.42955326460481,25.43
10,%,%,True,True,Rhode Island,Rhode Island,300,1179,771405,771405,25.44529262086514,25.45,25.44529262086514,25.44529262086514,25.45
11,%,%,True,True,Virginia,Virginia,2403,9435,5213717,5213717,25.46899841017488,25.47,25.46899841017488,25.46899841017488,25.47
12,%,%,True,True,Illinois,Illinois,3298,12861,7597266,7597266,25.643418085685404,25.64,25.643418085685404,25.643418085685404,25.64
13,%,%,True,True,Michigan,Michigan,3296,12774,7462582,7462582,25.80241114764365,25.80,25.80241114764365,25.80241114764365,25.80
14,%,%,True,True,Pennsylvania,Pennsylvania,4129,15813,9701126,9701126,26.11142730664643,26.11,26.11142730664643,26.11142730664643,26.11
15,%,%,True,True,Wisconsin,Wisconsin,2121,7995,4727246,4727246,26.52908067542214,26.53,26.52908067542214,26.52908067542214,26.53
16,%,%,True,True,Alabama,Alabama,1829,6885,3269726,3269726,26.56499636891794,26.56,26.56499636891794,26.56499636891794,26.56
17,%,%,True,True,North Dakota,North Dakota,276,1032,644623,644623,26.744186046511626,26.74,26.744186046511626,26.744186046511626,26.74
18,%,%,True,True,Delaware,Delaware,277,1022,608053,608053,27.10371819960861,27.10,27.10371819960861,27.10371819960861,27.10
19,%,%,True,True,California,California,6377,23448,13815325,13815325,27.196349368816104,27.20,27.196349368816104,27.196349368816104,27.20
20,%,%,True,True,Vermont,Vermont,258,947,595151,595151,27.243928194297784,27.24,27.243928194297784,27.243928194297784,27.24
21,%,%,True,True,Nebraska,Nebraska,690,2520,1519341,1519341,27.380952380952383,27.38,27.380952380952383,27.380952380952383,27.38
22,%,%,True,True,District of Columbia,District of Columbia,134,485,249751,249751,27.628865979381445,27.63,27.628865979381445,27.628865979381445,27.63
23,%,%,True,True,Georgia,Georgia,2661,9618,5510193,5510193,27.666874610106053,27.67,27.666874610106053,27.666874610106053,27.67
24,%,%,True,True,North Carolina,North Carolina,2888,10416,6528578,6528578,27.72657450076805,27.73,27.72657450076805,27.72657450076805,27.73
25,%,%,True,True,Florida,Florida,4551,16273,11467951,11467951,27.96657039267498,27.97,27.96657039267498,27.96657039267498,27.97
26,%,%,True,True,Mississippi,Mississippi,699,2485,1652517,1652517,28.12877263581489,28.13,28.12877263581489,28.12877263581489,28.13
27,%,%,True,True,Ohio,Ohio,4587,16198,9149813,9149813,28.318310902580567,28.32,28.318310902580567,28.318310902580567,28.32
28,%,%,True,True,Arizona,Arizona,2058,7231,3872615,3872615,28.46079380445305,28.46,28.46079380445305,28.46079380445305,28.46
29,%,%,True,True,South Carolina,South Carolina,1562,5487,3290272,3290272,28.467286313103703,28.47,28.467286313103703,28.467286313103703,28.47
30,%,%,True,True,South Dakota,South Dakota,312,1095,723678,723678,28.493150684931507,28.49,28.493150684931507,28.493150684931507,28.49
31,%,%,True,True,Iowa,Iowa,1296,4545,2685614,2685614,28.51485148514851,28.51,28.51485148514851,28.51485148514851,28.51
32,%,%,True,True,New Hampshire,New Hampshire,640,2241,1238184,1238184,28.5586791610888,28.56,28.5586791610888,28.5586791610888,28.56
33,%,%,True,True,Kansas,Kansas,1088,3757,2192217,2192217,28.95927601809955,28.96,28.95927601809955,28.95927601809955,28.96
34,%,%,True,True,West Virginia,West Virginia,823,2822,1632071,1632071,29.16371367824238,29.16,29.16371367824238,29.16371367824238,29.16
35,%,%,True,True,Idaho,Idaho,741,2535,1541463,1541463,29.230769230769234,29.23,29.230769230769234,29.230769230769234,29.23
36,%,%,True,True,Texas,Texas,5814,19819,11885058,11885058,29.335486149654372,29.34,29.335486149654372,29.335486149654372,29.34
37,%,%,True,True,Indiana,Indiana,3090,10424,5276416,5276416,29.64313123561013,29.64,29.64313123561013,29.64313123561013,29.64
38,%,%,True,True,Colorado,Colorado,2210,7343,3893018,3893018,30.096690725861365,30.10,30.096690725861365,30.096690725861365,30.10
39,%,%,True,True,Kentucky,Kentucky,2037,6762,3765843,3765843,30.124223602484474,30.12,30.124223602484474,30.124223602484474,30.12
40,%,%,True,True,Maine,Maine,663,2160,1269535,1269535,30.694444444444446,30.69,30.694444444444446,30.694444444444446,30.69
41,%,%,True,True,Missouri,Missouri,2493,8111,4854359,4854359,30.73603747996548,30.74,30.73603747996548,30.73603747996548,30.74
42,%,%,True,True,Louisiana,Louisiana,1117,3623,2676273,2676273,30.830803201766493,30.83,30.830803201766493,30.830803201766493,30.83
43,%,%,True,True,Montana,Montana,460,1488,943656,943656,30.913978494623656,30.91,30.913978494623656,30.913978494623656,30.91
44,%,%,True,True,Washington,Washington,2897,9369,5111255,5111255,30.92112285195859,30.92,30.92112285195859,30.92112285195859,30.92
45,%,%,True,True,Nevada,Nevada,726,2326,1464563,1464563,31.212381771281166,31.21,31.212381771281166,31.212381771281166,31.21
46,%,%,True,True,Tennessee,Tennessee,2782,8849,5097174,5097174,31.438580630579725,31.44,31.438580630579725,31.438580630579725,31.44
47,%,%,True,True,Arkansas,Arkansas,1303,3991,2156694,2156694,32.64845903282385,32.65,32.64845903282385,32.64845903282385,32.65
48,%,%,True,True,New Mexico,New Mexico,389,1140,759740,759740,34.12280701754386,34.12,34.12280701754386,34.12280701754386,34.12
49,%,%,True,True,Oregon,Oregon,2015,5853,3148080,3148080,34.42678968050573,34.43,34.42678968050573,34.42678968050573,34.43
50,%,%,True,True,Oklahoma,Oklahoma,1529,4293,2544785,2544785,35.61611926391801,35.62,35.61611926391801,35.61611926391801,35.62
