,Race Chart-value,Race Chart-alias,Percentage Suffix Label % Race-value,Percentage Suffix Label % Race-alias,State-value,State-alias,SUM(Positive PTSD)-alias,SUM(Total PTSD Responses)-alias,SUM(Total Population)-alias,ATTR(Percentage Suffix Label % Race)-alias,AGG(# per 100K)-alias,AGG(Show # or Percent Race)-value,AGG(Show # or Percent Race)-alias,AGG(Formatted Show # or Percent Positive Race)-alias,AGG(Sort Race)-value,AGG(Sort Race)-alias
0,True,True,%null%,%null%,New Mexico,New Mexico,24,25,186151,%null%,12.9,12.892759104168121,12.892759104168121,12.9,12.892759104168121,12.892759104168121
1,True,True,%null%,%null%,Arizona,Arizona,60,67,279130,%null%,21.5,21.495360584673808,21.495360584673808,21.5,21.495360584673808,21.495360584673808
2,True,True,%null%,%null%,Montana,Montana,21,22,66192,%null%,31.7,31.725888324873093,31.725888324873093,31.7,31.725888324873093,31.725888324873093
3,True,True,%null%,%null%,Nevada,Nevada,10,12,26502,%null%,37.7,37.73300128292204,37.73300128292204,37.7,37.73300128292204,37.73300128292204
4,True,True,%null%,%null%,North Carolina,North Carolina,45,50,115825,%null%,38.9,38.85171595078783,38.85171595078783,38.9,38.85171595078783,38.85171595078783
5,True,True,%null%,%null%,South Dakota,South Dakota,29,29,73258,%null%,39.6,39.586120287204125,39.586120287204125,39.6,39.586120287204125,39.586120287204125
6,True,True,%null%,%null%,New Jersey,New Jersey,6,6,14320,%null%,41.9,41.899441340782126,41.899441340782126,41.9,41.899441340782126,41.899441340782126
7,True,True,%null%,%null%,North Dakota,North Dakota,18,18,40207,%null%,44.8,44.76832392369488,44.76832392369488,44.8,44.76832392369488,44.76832392369488
8,True,True,%null%,%null%,Alaska,Alaska,57,62,109039,%null%,52.3,52.27487412760572,52.27487412760572,52.3,52.27487412760572,52.27487412760572
9,True,True,%null%,%null%,Oklahoma,Oklahoma,195,208,339826,%null%,57.4,57.382307416148265,57.382307416148265,57.4,57.382307416148265,57.382307416148265
10,True,True,%null%,%null%,Louisiana,Louisiana,18,19,30358,%null%,59.3,59.29244350747744,59.29244350747744,59.3,59.29244350747744,59.29244350747744
11,True,True,%null%,%null%,Idaho,Idaho,12,12,20059,%null%,59.8,59.82352061418815,59.82352061418815,59.8,59.82352061418815,59.82352061418815
