,Race Chart-value,Race Chart-alias,Percentage Suffix Label % Race-value,Percentage Suffix Label % Race-alias,State-value,State-alias,SUM(Positive PTSD)-alias,SUM(Total PTSD Responses)-alias,SUM(Total Population)-alias,ATTR(Percentage Suffix Label % Race)-alias,AGG(# per 100K)-alias,AGG(Show # or Percent Race)-value,AGG(Show # or Percent Race)-alias,AGG(Formatted Show # or Percent Positive Race)-alias,AGG(Sort Race)-value,AGG(Sort Race)-alias
28,True,True,%null%,%null%,Oklahoma,Oklahoma,13,15,102892,%null%,12.63,12.634607160906581,12.634607160906581,12.6,12.634607160906581,12.634607160906581
29,True,True,%null%,%null%,Kansas,Kansas,12,13,94576,%null%,12.69,12.688208424970393,12.688208424970393,12.7,12.688208424970393,12.688208424970393
30,True,True,%null%,%null%,Arizona,Arizona,35,37,270631,%null%,12.93,12.932738673692224,12.932738673692224,12.9,12.932738673692224,12.932738673692224
31,True,True,%null%,%null%,South Carolina,South Carolina,13,13,100149,%null%,12.98,12.980658818360642,12.980658818360642,13.0,12.980658818360642,12.980658818360642
32,True,True,%null%,%null%,Alabama,Alabama,11,13,78576,%null%,14.00,13.99918550193443,13.99918550193443,14.0,13.99918550193443,13.99918550193443
33,True,True,%null%,%null%,Arkansas,Arkansas,9,10,64245,%null%,14.01,14.008872285780996,14.008872285780996,14.0,14.008872285780996,14.008872285780996
34,True,True,%null%,%null%,Minnesota,Minnesota,43,47,305845,%null%,14.06,14.059409177851524,14.059409177851524,14.1,14.059409177851524,14.059409177851524
35,True,True,%null%,%null%,Alaska,Alaska,9,12,58213,%null%,15.46,15.460464157490595,15.460464157490595,15.5,15.460464157490595,15.460464157490595
36,True,True,%null%,%null%,Delaware,Delaware,7,8,41957,%null%,16.68,16.683747646399883,16.683747646399883,16.7,16.683747646399883,16.683747646399883
37,True,True,%null%,%null%,New Mexico,New Mexico,6,7,35760,%null%,16.78,16.778523489932883,16.778523489932883,16.8,16.778523489932883,16.778523489932883
38,True,True,%null%,%null%,District of Columbia,District of Columbia,8,8,29628,%null%,27.00,27.00148508167949,27.00148508167949,27.0,27.00148508167949,27.00148508167949
