,Race Chart-value,Race Chart-alias,Percentage Suffix Label % Race-value,Percentage Suffix Label % Race-alias,State-value,State-alias,SUM(Positive PTSD)-alias,SUM(Total PTSD Responses)-alias,SUM(Total Population)-alias,ATTR(Percentage Suffix Label % Race)-alias,AGG(# per 100K)-alias,AGG(Show # or Percent Race)-value,AGG(Show # or Percent Race)-alias,AGG(Formatted Show # or Percent Positive Race)-alias,AGG(Sort Race)-value,AGG(Sort Race)-alias
0,True,True,%null%,%null%,New Jersey,New Jersey,73,87,942292,%null%,7.75,7.7470677879043865,7.7470677879043865,7.7,7.7470677879043865,7.7470677879043865
1,True,True,%null%,%null%,Massachusetts,Massachusetts,55,63,520119,%null%,10.57,10.574503142550071,10.574503142550071,10.6,10.574503142550071,10.574503142550071
2,True,True,%null%,%null%,New York,New York,195,208,1812286,%null%,10.76,10.759891098866293,10.759891098866293,10.8,10.759891098866293,10.759891098866293
3,True,True,%null%,%null%,Illinois,Illinois,83,98,756590,%null%,10.97,10.970274521206996,10.970274521206996,11.0,10.970274521206996,10.970274521206996
4,True,True,%null%,%null%,California,California,675,774,6136428,%null%,11.00,10.999884623432395,10.999884623432395,11.0,10.999884623432395,10.999884623432395
5,True,True,%null%,%null%,Maryland,Maryland,47,58,421227,%null%,11.16,11.157879243258385,11.157879243258385,11.2,11.157879243258385,11.157879243258385
6,True,True,%null%,%null%,Texas,Texas,197,221,1584396,%null%,12.43,12.433760246806985,12.433760246806985,12.4,12.433760246806985,12.433760246806985
7,True,True,%null%,%null%,Nebraska,Nebraska,7,10,54128,%null%,12.93,12.932308601832693,12.932308601832693,12.9,12.932308601832693,12.932308601832693
8,True,True,%null%,%null%,Georgia,Georgia,64,72,490433,%null%,13.05,13.049692822465046,13.049692822465046,13.0,13.049692822465046,13.049692822465046
9,True,True,%null%,%null%,Pennsylvania,Pennsylvania,67,77,503783,%null%,13.30,13.299376914266658,13.299376914266658,13.3,13.299376914266658,13.299376914266658
10,True,True,%null%,%null%,Virginia,Virginia,85,96,614516,%null%,13.83,13.832023901737303,13.832023901737303,13.8,13.832023901737303,13.832023901737303
11,True,True,%null%,%null%,New Mexico,New Mexico,5,6,35760,%null%,13.98,13.982102908277405,13.982102908277405,14.0,13.982102908277405,13.982102908277405
12,True,True,%null%,%null%,Oregon,Oregon,31,36,221414,%null%,14.00,14.00092135095342,14.00092135095342,14.0,14.00092135095342,14.00092135095342
13,True,True,%null%,%null%,Kentucky,Kentucky,11,14,78406,%null%,14.03,14.029538555722777,14.029538555722777,14.0,14.029538555722777,14.029538555722777
14,True,True,%null%,%null%,New Hampshire,New Hampshire,6,7,42740,%null%,14.04,14.038371548900328,14.038371548900328,14.0,14.038371548900328,14.038371548900328
15,True,True,%null%,%null%,North Carolina,North Carolina,51,57,353832,%null%,14.41,14.413620023061792,14.413620023061792,14.4,14.413620023061792,14.413620023061792
16,True,True,%null%,%null%,Ohio,Ohio,49,52,313413,%null%,15.63,15.634322762616737,15.634322762616737,15.6,15.634322762616737,15.634322762616737
17,True,True,%null%,%null%,Tennessee,Tennessee,22,24,139839,%null%,15.73,15.73237794892698,15.73237794892698,15.7,15.73237794892698,15.73237794892698
18,True,True,%null%,%null%,Washington,Washington,129,149,813284,%null%,15.86,15.861617835835945,15.861617835835945,15.9,15.861617835835945,15.861617835835945
19,True,True,%null%,%null%,Nevada,Nevada,49,57,292101,%null%,16.78,16.775019599385146,16.775019599385146,16.8,16.775019599385146,16.775019599385146
20,True,True,%null%,%null%,Wisconsin,Wisconsin,32,39,185474,%null%,17.25,17.25309207759578,17.25309207759578,17.3,17.25309207759578,17.25309207759578
21,True,True,%null%,%null%,Iowa,Iowa,16,23,91780,%null%,17.43,17.43299193724123,17.43299193724123,17.4,17.43299193724123,17.43299193724123
22,True,True,%null%,%null%,Kansas,Kansas,17,19,94576,%null%,17.97,17.974961935374726,17.974961935374726,18.0,17.974961935374726,17.974961935374726
23,True,True,%null%,%null%,Hawaii,Hawaii,119,125,651433,%null%,18.27,18.26741967324345,18.26741967324345,18.3,18.26741967324345,18.26741967324345
24,True,True,%null%,%null%,Michigan,Michigan,63,71,341843,%null%,18.43,18.429512963553446,18.429512963553446,18.4,18.429512963553446,18.429512963553446
25,True,True,%null%,%null%,Florida,Florida,120,139,650132,%null%,18.46,18.45779011031606,18.45779011031606,18.5,18.45779011031606,18.45779011031606
26,True,True,%null%,%null%,Louisiana,Louisiana,16,19,85860,%null%,18.63,18.634987188446306,18.634987188446306,18.6,18.634987188446306,18.634987188446306
27,True,True,%null%,%null%,Missouri,Missouri,27,34,144420,%null%,18.70,18.695471541337767,18.695471541337767,18.7,18.695471541337767,18.695471541337767
28,True,True,%null%,%null%,South Carolina,South Carolina,19,22,100149,%null%,18.97,18.971732119142477,18.971732119142477,19.0,18.971732119142477,18.971732119142477
