,Race Chart-value,Race Chart-alias,Percentage Suffix Label % Race-value,Percentage Suffix Label % Race-alias,State-value,State-alias,SUM(Positive PTSD)-alias,SUM(Total PTSD Responses)-alias,SUM(Total Population)-alias,ATTR(Percentage Suffix Label % Race)-alias,AGG(# per 100K)-alias,AGG(Show # or Percent Race)-value,AGG(Show # or Percent Race)-alias,AGG(Formatted Show # or Percent Positive Race)-alias,AGG(Sort Race)-value,AGG(Sort Race)-alias
0,True,True,%null%,%null%,Louisiana,Louisiana,141,170,1499002,%null%,9.41,9.406258297187062,9.406258297187062,9.4,9.406258297187062,9.406258297187062
1,True,True,%null%,%null%,Alabama,Alabama,152,167,1336172,%null%,11.38,11.375780962331197,11.375780962331197,11.4,11.375780962331197,11.375780962331197
2,True,True,%null%,%null%,New York,New York,341,398,2857575,%null%,11.93,11.933195104240484,11.933195104240484,11.9,11.933195104240484,11.933195104240484
3,True,True,%null%,%null%,South Carolina,South Carolina,162,176,1352562,%null%,11.98,11.977269803528415,11.977269803528415,12.0,11.977269803528415,11.977269803528415
4,True,True,%null%,%null%,Florida,Florida,409,469,3386309,%null%,12.08,12.078047218963185,12.078047218963185,12.1,12.078047218963185,12.078047218963185
5,True,True,%null%,%null%,Tennessee,Tennessee,147,163,1158262,%null%,12.69,12.691429054911582,12.691429054911582,12.7,12.691429054911582,12.691429054911582
6,True,True,%null%,%null%,Georgia,Georgia,444,506,3451256,%null%,12.86,12.86488165467876,12.86488165467876,12.9,12.86488165467876,12.86488165467876
7,True,True,%null%,%null%,Missouri,Missouri,93,100,711459,%null%,13.07,13.071730064557478,13.071730064557478,13.1,13.071730064557478,13.071730064557478
8,True,True,%null%,%null%,Connecticut,Connecticut,52,65,382977,%null%,13.58,13.57783887805273,13.57783887805273,13.6,13.57783887805273,13.57783887805273
9,True,True,%null%,%null%,New Jersey,New Jersey,166,179,1205848,%null%,13.77,13.766245828661656,13.766245828661656,13.8,13.766245828661656,13.766245828661656
10,True,True,%null%,%null%,Michigan,Michigan,195,215,1383769,%null%,14.09,14.091947427641463,14.091947427641463,14.1,14.091947427641463,14.091947427641463
11,True,True,%null%,%null%,North Carolina,North Carolina,325,349,2248971,%null%,14.45,14.45105339286278,14.45105339286278,14.5,14.45105339286278,14.45105339286278
12,True,True,%null%,%null%,Maryland,Maryland,272,297,1862521,%null%,14.60,14.60386218464114,14.60386218464114,14.6,14.60386218464114,14.60386218464114
13,True,True,%null%,%null%,Texas,Texas,533,587,3630643,%null%,14.68,14.680595145267656,14.680595145267656,14.7,14.680595145267656,14.680595145267656
14,True,True,%null%,%null%,Massachusetts,Massachusetts,77,86,522609,%null%,14.73,14.733768457871946,14.733768457871946,14.7,14.733768457871946,14.733768457871946
15,True,True,%null%,%null%,District of Columbia,District of Columbia,44,49,295889,%null%,14.87,14.870441280344995,14.870441280344995,14.9,14.870441280344995,14.870441280344995
