,Race Chart-value,Race Chart-alias,Percentage Suffix Label % Race-value,Percentage Suffix Label % Race-alias,State-value,State-alias,SUM(Positive PTSD)-alias,SUM(Total PTSD Responses)-alias,SUM(Total Population)-alias,ATTR(Percentage Suffix Label % Race)-alias,AGG(# per 100K)-alias,AGG(Show # or Percent Race)-value,AGG(Show # or Percent Race)-alias,AGG(Formatted Show # or Percent Positive Race)-alias,AGG(Sort Race)-value,AGG(Sort Race)-alias
39,True,True,%null%,%null%,Missouri,Missouri,109,113,27135,%null%,401.7,401.6952275658743,401.6952275658743,401.7,401.6952275658743,401.6952275658743
40,True,True,%null%,%null%,New Hampshire,New Hampshire,12,12,2960,%null%,405.4,405.4054054054054,405.4054054054054,405.4,405.4054054054054,405.4054054054054
41,True,True,%null%,%null%,District of Columbia,District of Columbia,6,6,1383,%null%,433.8,433.83947939262475,433.83947939262475,433.8,433.83947939262475,433.83947939262475
42,True,True,%null%,%null%,Pennsylvania,Pennsylvania,84,93,19021,%null%,441.6,441.6171599810736,441.6171599810736,441.6,441.6171599810736,441.6171599810736
43,True,True,%null%,%null%,Maine,Maine,40,44,8892,%null%,449.8,449.842555105713,449.842555105713,449.8,449.842555105713,449.842555105713
44,True,True,%null%,%null%,Ohio,Ohio,117,124,22944,%null%,509.9,509.9372384937239,509.9372384937239,509.9,509.9372384937239,509.9372384937239
45,True,True,%null%,%null%,Iowa,Iowa,54,60,9836,%null%,549.0,549.0036600244001,549.0036600244001,549.0,549.0036600244001,549.0036600244001
46,True,True,%null%,%null%,Delaware,Delaware,17,18,3033,%null%,560.5,560.5011539729641,560.5011539729641,560.5,560.5011539729641,560.5011539729641
47,True,True,%null%,%null%,West Virginia,West Virginia,25,26,3860,%null%,647.7,647.6683937823834,647.6683937823834,647.7,647.6683937823834,647.6683937823834
48,True,True,%null%,%null%,Indiana,Indiana,106,112,15815,%null%,670.2,670.2497628833387,670.2497628833387,670.2,670.2497628833387,670.2497628833387
49,True,True,%null%,%null%,Kentucky,Kentucky,66,67,9313,%null%,708.7,708.6867819177494,708.6867819177494,708.7,708.6867819177494,708.6867819177494
50,True,True,%null%,%null%,Vermont,Vermont,20,24,2082,%null%,960.6,960.6147934678195,960.6147934678195,960.6,960.6147934678195,960.6147934678195
