,Race Chart-value,Race Chart-alias,Percentage Suffix Label % Race-value,Percentage Suffix Label % Race-alias,State-value,State-alias,SUM(Positive PTSD)-alias,SUM(Total PTSD Responses)-alias,SUM(Total Population)-alias,ATTR(Percentage Suffix Label % Race)-alias,AGG(# per 100K)-alias,AGG(Show # or Percent Race)-value,AGG(Show # or Percent Race)-alias,AGG(Formatted Show # or Percent Positive Race)-alias,AGG(Sort Race)-value,AGG(Sort Race)-alias
0,True,True,%null%,%null%,Louisiana,Louisiana,67,73,1499002,%null%,4.47,4.469640467457682,4.469640467457682,4.5,4.469640467457682,4.469640467457682
1,True,True,%null%,%null%,Mississippi,Mississippi,56,62,1107951,%null%,5.05,5.054375148359449,5.054375148359449,5.1,5.054375148359449,5.054375148359449
2,True,True,%null%,%null%,South Carolina,South Carolina,76,87,1352562,%null%,5.62,5.618966080667652,5.618966080667652,5.6,5.618966080667652,5.618966080667652
3,True,True,%null%,%null%,Alabama,Alabama,84,91,1336172,%null%,6.29,6.286615794972504,6.286615794972504,6.3,6.286615794972504,6.286615794972504
4,True,True,%null%,%null%,Tennessee,Tennessee,77,83,1158262,%null%,6.65,6.647891409715592,6.647891409715592,6.6,6.647891409715592,6.647891409715592
5,True,True,%null%,%null%,New York,New York,193,215,2857575,%null%,6.75,6.753978460757811,6.753978460757811,6.8,6.753978460757811,6.753978460757811
6,True,True,%null%,%null%,Delaware,Delaware,16,17,223935,%null%,7.14,7.144930448567665,7.144930448567665,7.1,7.144930448567665,7.144930448567665
7,True,True,%null%,%null%,Virginia,Virginia,119,133,1657724,%null%,7.18,7.178517051089325,7.178517051089325,7.2,7.178517051089325,7.178517051089325
8,True,True,%null%,%null%,North Carolina,North Carolina,162,176,2248971,%null%,7.20,7.203294306596217,7.203294306596217,7.2,7.203294306596217,7.203294306596217
9,True,True,%null%,%null%,Florida,Florida,249,276,3386309,%null%,7.35,7.353138771447024,7.353138771447024,7.4,7.353138771447024,7.353138771447024
10,True,True,%null%,%null%,Georgia,Georgia,254,285,3451256,%null%,7.36,7.359639505154065,7.359639505154065,7.4,7.359639505154065,7.359639505154065
11,True,True,%null%,%null%,Wisconsin,Wisconsin,28,30,378263,%null%,7.40,7.402257159701055,7.402257159701055,7.4,7.402257159701055,7.402257159701055
12,True,True,%null%,%null%,Illinois,Illinois,135,151,1791229,%null%,7.54,7.5367247850498185,7.5367247850498185,7.5,7.5367247850498185,7.5367247850498185
13,True,True,%null%,%null%,Arkansas,Arkansas,36,42,466227,%null%,7.72,7.721560527382584,7.721560527382584,7.7,7.721560527382584,7.721560527382584
14,True,True,%null%,%null%,Michigan,Michigan,108,128,1383769,%null%,7.80,7.804770883001426,7.804770883001426,7.8,7.804770883001426,7.804770883001426
15,True,True,%null%,%null%,Massachusetts,Massachusetts,41,44,522609,%null%,7.85,7.845253334711036,7.845253334711036,7.8,7.845253334711036,7.845253334711036
