,Race Chart-value,Race Chart-alias,Percentage Suffix Label % Race-value,Percentage Suffix Label % Race-alias,State-value,State-alias,SUM(Positive PTSD)-alias,SUM(Total PTSD Responses)-alias,SUM(Total Population)-alias,ATTR(Percentage Suffix Label % Race)-alias,AGG(# per 100K)-alias,AGG(Show # or Percent Race)-value,AGG(Show # or Percent Race)-alias,AGG(Formatted Show # or Percent Positive Race)-alias,AGG(Sort Race)-value,AGG(Sort Race)-alias
0,True,True,%null%,%null%,Hawaii,Hawaii,9,9,160134,%null%,5.62,5.620293004608641,5.620293004608641,5.6,5.620293004608641,5.620293004608641
1,True,True,%null%,%null%,Rhode Island,Rhode Island,11,13,187776,%null%,5.86,5.858043626448534,5.858043626448534,5.9,5.858043626448534,5.858043626448534
2,True,True,%null%,%null%,Florida,Florida,364,408,5830908,%null%,6.24,6.242595492846053,6.242595492846053,6.2,6.242595492846053,6.242595492846053
3,True,True,%null%,%null%,New Jersey,New Jersey,128,141,1991638,%null%,6.43,6.4268707465915,6.4268707465915,6.4,6.4268707465915,6.4268707465915
4,True,True,%null%,%null%,Illinois,Illinois,148,174,2282133,%null%,6.49,6.4851610313684604,6.4851610313684604,6.5,6.4851610313684604,6.4851610313684604
5,True,True,%null%,%null%,Maryland,Maryland,47,52,684437,%null%,6.87,6.866957806196918,6.866957806196918,6.9,6.866957806196918,6.866957806196918
6,True,True,%null%,%null%,Louisiana,Louisiana,18,18,258338,%null%,6.97,6.967616068871014,6.967616068871014,7.0,6.967616068871014,6.967616068871014
7,True,True,%null%,%null%,New York,New York,271,297,3868268,%null%,7.01,7.005719355535863,7.005719355535863,7.0,7.005719355535863,7.005719355535863
8,True,True,%null%,%null%,California,California,1118,1248,15754605,%null%,7.10,7.096337864389492,7.096337864389492,7.1,7.096337864389492,7.096337864389492
9,True,True,%null%,%null%,Texas,Texas,854,944,11857401,%null%,7.20,7.202252837700268,7.202252837700268,7.2,7.202252837700268,7.202252837700268
10,True,True,%null%,%null%,South Carolina,South Carolina,24,25,330096,%null%,7.27,7.270612185546023,7.270612185546023,7.3,7.270612185546023,7.270612185546023
11,True,True,%null%,%null%,Oklahoma,Oklahoma,35,38,467249,%null%,7.49,7.49065273547937,7.49065273547937,7.5,7.49065273547937,7.49065273547937
12,True,True,%null%,%null%,Nevada,Nevada,72,78,940757,%null%,7.65,7.653411029628267,7.653411029628267,7.7,7.653411029628267,7.653411029628267
13,True,True,%null%,%null%,Arizona,Arizona,194,214,2351122,%null%,8.25,8.251379554102254,8.251379554102254,8.3,8.251379554102254,8.251379554102254
14,True,True,%null%,%null%,Pennsylvania,Pennsylvania,90,99,1084634,%null%,8.30,8.297729925486385,8.297729925486385,8.3,8.297729925486385,8.297729925486385
15,True,True,%null%,%null%,Connecticut,Connecticut,53,56,637112,%null%,8.32,8.318788533256319,8.318788533256319,8.3,8.318788533256319,8.318788533256319
16,True,True,%null%,%null%,Arkansas,Arkansas,21,23,251277,%null%,8.36,8.357310856146801,8.357310856146801,8.4,8.357310856146801,8.357310856146801
17,True,True,%null%,%null%,North Carolina,North Carolina,93,99,1078224,%null%,8.63,8.625294929439523,8.625294929439523,8.6,8.625294929439523,8.625294929439523
18,True,True,%null%,%null%,Alabama,Alabama,21,26,241168,%null%,8.71,8.70762290187753,8.70762290187753,8.7,8.70762290187753,8.70762290187753
