,Race Chart-value,Race Chart-alias,Percentage Suffix Label % Race-value,Percentage Suffix Label % Race-alias,State-value,State-alias,SUM(Positive PTSD)-alias,SUM(Total PTSD Responses)-alias,SUM(Total Population)-alias,ATTR(Percentage Suffix Label % Race)-alias,AGG(# per 100K)-alias,AGG(Show # or Percent Race)-value,AGG(Show # or Percent Race)-alias,AGG(Formatted Show # or Percent Positive Race)-alias,AGG(Sort Race)-value,AGG(Sort Race)-alias
0,True,True,%null%,%null%,Hawaii,Hawaii,13,14,160134,%null%,8.12,8.118201006656925,8.118201006656925,8.1,8.118201006656925,8.118201006656925
1,True,True,%null%,%null%,Delaware,Delaware,11,15,101213,%null%,10.87,10.868169108711331,10.868169108711331,10.9,10.868169108711331,10.868169108711331
2,True,True,%null%,%null%,New Jersey,New Jersey,227,250,1991638,%null%,11.40,11.397653589658361,11.397653589658361,11.4,11.397653589658361,11.397653589658361
3,True,True,%null%,%null%,Rhode Island,Rhode Island,22,31,187776,%null%,11.72,11.716087252897069,11.716087252897069,11.7,11.716087252897069,11.716087252897069
4,True,True,%null%,%null%,Maryland,Maryland,84,99,684437,%null%,12.27,12.272860760011515,12.272860760011515,12.3,12.272860760011515,12.272860760011515
5,True,True,%null%,%null%,South Carolina,South Carolina,41,45,330096,%null%,12.42,12.42062915030779,12.42062915030779,12.4,12.42062915030779,12.42062915030779
6,True,True,%null%,%null%,Kansas,Kansas,47,52,374093,%null%,12.56,12.563720786007757,12.563720786007757,12.6,12.563720786007757,12.563720786007757
7,True,True,%null%,%null%,California,California,2027,2254,15754605,%null%,12.87,12.866079473271464,12.866079473271464,12.9,12.866079473271464,12.866079473271464
8,True,True,%null%,%null%,Nevada,Nevada,122,135,940757,%null%,12.97,12.968279800203454,12.968279800203454,13.0,12.968279800203454,12.968279800203454
9,True,True,%null%,%null%,Florida,Florida,781,860,5830908,%null%,13.39,13.394140329430682,13.394140329430682,13.4,13.394140329430682,13.394140329430682
10,True,True,%null%,%null%,New York,New York,526,574,3868268,%null%,13.60,13.597816904102817,13.597816904102817,13.6,13.597816904102817,13.597816904102817
11,True,True,%null%,%null%,North Carolina,North Carolina,147,158,1078224,%null%,13.63,13.633530694920536,13.633530694920536,13.6,13.633530694920536,13.633530694920536
12,True,True,%null%,%null%,Connecticut,Connecticut,88,99,637112,%null%,13.81,13.812328130689737,13.812328130689737,13.8,13.812328130689737,13.812328130689737
13,True,True,%null%,%null%,Texas,Texas,1690,1843,11857401,%null%,14.25,14.252701751420906,14.252701751420906,14.3,14.252701751420906,14.252701751420906
14,True,True,%null%,%null%,Louisiana,Louisiana,38,44,258338,%null%,14.71,14.70941170094992,14.70941170094992,14.7,14.70941170094992,14.70941170094992
15,True,True,%null%,%null%,Massachusetts,Massachusetts,135,152,897349,%null%,15.04,15.04431386227655,15.04431386227655,15.0,15.04431386227655,15.04431386227655
16,True,True,%null%,%null%,Oregon,Oregon,93,104,596517,%null%,15.59,15.590502869155447,15.590502869155447,15.6,15.590502869155447,15.590502869155447
17,True,True,%null%,%null%,Arizona,Arizona,369,404,2351122,%null%,15.69,15.694634306514082,15.694634306514082,15.7,15.694634306514082,15.694634306514082
18,True,True,%null%,%null%,Georgia,Georgia,174,197,1104836,%null%,15.75,15.748943734635729,15.748943734635729,15.7,15.748943734635729,15.748943734635729
19,True,True,%null%,%null%,Virginia,Virginia,139,156,882402,%null%,15.75,15.752457496696517,15.752457496696517,15.8,15.752457496696517,15.752457496696517
20,True,True,%null%,%null%,Idaho,Idaho,40,44,251919,%null%,15.88,15.878119554301183,15.878119554301183,15.9,15.878119554301183,15.878119554301183
21,True,True,%null%,%null%,Wisconsin,Wisconsin,71,78,442517,%null%,16.04,16.044581338118086,16.044581338118086,16.0,16.044581338118086,16.044581338118086
22,True,True,%null%,%null%,Illinois,Illinois,374,417,2282133,%null%,16.39,16.38817720089057,16.38817720089057,16.4,16.38817720089057,16.38817720089057
23,True,True,%null%,%null%,Washington,Washington,174,188,1059156,%null%,16.43,16.428174886418997,16.428174886418997,16.4,16.428174886418997,16.428174886418997
24,True,True,%null%,%null%,Mississippi,Mississippi,17,19,102936,%null%,16.52,16.515116188699775,16.515116188699775,16.5,16.515116188699775,16.515116188699775
25,True,True,%null%,%null%,Nebraska,Nebraska,39,42,235669,%null%,16.55,16.548633889056262,16.548633889056262,16.5,16.548633889056262,16.548633889056262
26,True,True,%null%,%null%,Pennsylvania,Pennsylvania,180,196,1084634,%null%,16.60,16.59545985097277,16.59545985097277,16.6,16.59545985097277,16.59545985097277
27,True,True,%null%,%null%,District of Columbia,District of Columbia,13,15,76919,%null%,16.90,16.900895747474618,16.900895747474618,16.9,16.900895747474618,16.900895747474618
28,True,True,%null%,%null%,Tennessee,Tennessee,72,78,425839,%null%,16.91,16.907798487221697,16.907798487221697,16.9,16.907798487221697,16.907798487221697
29,True,True,%null%,%null%,Alabama,Alabama,41,46,241168,%null%,17.00,17.000597094141842,17.000597094141842,17.0,17.000597094141842,17.000597094141842
30,True,True,%null%,%null%,New Mexico,New Mexico,183,199,1059242,%null%,17.28,17.276505274526503,17.276505274526503,17.3,17.276505274526503,17.276505274526503
31,True,True,%null%,%null%,Indiana,Indiana,93,101,522944,%null%,17.78,17.78393097540081,17.78393097540081,17.8,17.78393097540081,17.78393097540081
32,True,True,%null%,%null%,Wyoming,Wyoming,11,13,61087,%null%,18.01,18.00710462127785,18.00710462127785,18.0,18.00710462127785,18.00710462127785
33,True,True,%null%,%null%,Colorado,Colorado,236,250,1293214,%null%,18.25,18.249106489722507,18.249106489722507,18.2,18.249106489722507,18.249106489722507
34,True,True,%null%,%null%,Oklahoma,Oklahoma,96,100,467249,%null%,20.55,20.545790360171985,20.545790360171985,20.5,20.545790360171985,20.545790360171985
35,True,True,%null%,%null%,Missouri,Missouri,59,63,287125,%null%,20.55,20.548541575968652,20.548541575968652,20.5,20.548541575968652,20.548541575968652
36,True,True,%null%,%null%,Minnesota,Minnesota,69,73,333474,%null%,20.69,20.69126828478382,20.69126828478382,20.7,20.69126828478382,20.69126828478382
37,True,True,%null%,%null%,Kentucky,Kentucky,39,41,187984,%null%,20.75,20.746446506085622,20.746446506085622,20.7,20.746446506085622,20.746446506085622
38,True,True,%null%,%null%,Utah,Utah,107,118,493636,%null%,21.68,21.67589073730441,21.67589073730441,21.7,21.67589073730441,21.67589073730441
39,True,True,%null%,%null%,Ohio,Ohio,111,115,508643,%null%,21.82,21.82277157063009,21.82277157063009,21.8,21.82277157063009,21.82277157063009
