,Race Chart-value,Race Chart-alias,Percentage Suffix Label % Race-value,Percentage Suffix Label % Race-alias,State-value,State-alias,SUM(Positive PTSD)-alias,SUM(Total PTSD Responses)-alias,SUM(Total Population)-alias,ATTR(Percentage Suffix Label % Race)-alias,AGG(# per 100K)-alias,AGG(Show # or Percent Race)-value,AGG(Show # or Percent Race)-alias,AGG(Formatted Show # or Percent Positive Race)-alias,AGG(Sort Race)-value,AGG(Sort Race)-alias
0,True,True,%null%,%null%,Hawaii,Hawaii,43,45,291001,%null%,14.78,14.776581523774833,14.776581523774833,14.8,14.776581523774833,14.776581523774833
1,True,True,%null%,%null%,South Dakota,South Dakota,7,8,20807,%null%,33.64,33.64252415052626,33.64252415052626,33.6,33.64252415052626,33.64252415052626
2,True,True,%null%,%null%,Oklahoma,Oklahoma,97,98,235733,%null%,41.15,41.148248229989015,41.148248229989015,41.1,41.148248229989015,41.148248229989015
3,True,True,%null%,%null%,Virginia,Virginia,109,116,250775,%null%,43.47,43.46525770112651,43.46525770112651,43.5,43.46525770112651,43.46525770112651
4,True,True,%null%,%null%,Oregon,Oregon,65,67,148706,%null%,43.71,43.710408456955335,43.710408456955335,43.7,43.710408456955335,43.710408456955335
5,True,True,%null%,%null%,Washington,Washington,165,173,342530,%null%,48.17,48.170963127317314,48.170963127317314,48.2,48.170963127317314,48.170963127317314
6,True,True,%null%,%null%,Louisiana,Louisiana,37,42,74216,%null%,49.85,49.85447881858359,49.85447881858359,49.9,49.85447881858359,49.85447881858359
7,True,True,%null%,%null%,Alaska,Alaska,27,29,52262,%null%,51.66,51.66277601316445,51.66277601316445,51.7,51.66277601316445,51.66277601316445
8,True,True,%null%,%null%,Kentucky,Kentucky,47,54,90573,%null%,51.89,51.89184414781447,51.89184414781447,51.9,51.89184414781447,51.89184414781447
9,True,True,%null%,%null%,Michigan,Michigan,127,139,243379,%null%,52.18,52.181987763940185,52.181987763940185,52.2,52.181987763940185,52.181987763940185
10,True,True,%null%,%null%,Maryland,Maryland,86,91,161497,%null%,53.25,53.2517631906475,53.2517631906475,53.3,53.2517631906475,53.2517631906475
11,True,True,%null%,%null%,North Dakota,North Dakota,9,11,16837,%null%,53.45,53.45370315376849,53.45370315376849,53.5,53.45370315376849,53.45370315376849
12,True,True,%null%,%null%,Minnesota,Minnesota,75,77,139747,%null%,53.67,53.668415064366314,53.668415064366314,53.7,53.668415064366314,53.668415064366314
13,True,True,%null%,%null%,West Virginia,West Virginia,19,19,33519,%null%,56.68,56.684268623765625,56.684268623765625,56.7,56.684268623765625,56.684268623765625
14,True,True,%null%,%null%,New York,New York,218,240,378698,%null%,57.57,57.56565917961014,57.56565917961014,57.6,57.56565917961014,57.56565917961014
15,True,True,%null%,%null%,California,California,674,725,1170491,%null%,57.58,57.58267257074168,57.58267257074168,57.6,57.58267257074168,57.58267257074168
16,True,True,%null%,%null%,Rhode Island,Rhode Island,14,15,24311,%null%,57.59,57.58710048949035,57.58710048949035,57.6,57.58710048949035,57.58710048949035
17,True,True,%null%,%null%,Mississippi,Mississippi,22,23,37834,%null%,58.15,58.148755088016074,58.148755088016074,58.1,58.148755088016074,58.148755088016074
18,True,True,%null%,%null%,Wisconsin,Wisconsin,64,69,109888,%null%,58.24,58.24111822947001,58.24111822947001,58.2,58.24111822947001,58.24111822947001
19,True,True,%null%,%null%,North Carolina,North Carolina,133,140,225732,%null%,58.92,58.91942657664841,58.91942657664841,58.9,58.91942657664841,58.91942657664841
20,True,True,%null%,%null%,Georgia,Georgia,132,139,217873,%null%,60.59,60.58575408609603,60.58575408609603,60.6,60.58575408609603,60.58575408609603
21,True,True,%null%,%null%,Nevada,Nevada,72,82,118795,%null%,60.61,60.608611473546866,60.608611473546866,60.6,60.608611473546866,60.608611473546866
22,True,True,%null%,%null%,Utah,Utah,48,48,76033,%null%,63.13,63.130482816671716,63.130482816671716,63.1,63.130482816671716,63.130482816671716
23,True,True,%null%,%null%,New Jersey,New Jersey,97,107,152237,%null%,63.72,63.716442126421306,63.716442126421306,63.7,63.716442126421306,63.716442126421306
24,True,True,%null%,%null%,Nebraska,Nebraska,26,28,40407,%null%,64.35,64.34528670774866,64.34528670774866,64.3,64.34528670774866,64.34528670774866
25,True,True,%null%,%null%,Vermont,Vermont,8,9,12316,%null%,64.96,64.95615459564793,64.95615459564793,65.0,64.95615459564793,64.95615459564793
26,True,True,%null%,%null%,Alabama,Alabama,56,61,86070,%null%,65.06,65.06332055303822,65.06332055303822,65.1,65.06332055303822,65.06332055303822
27,True,True,%null%,%null%,Florida,Florida,255,269,390375,%null%,65.32,65.32180595581173,65.32180595581173,65.3,65.32180595581173,65.32180595581173
28,True,True,%null%,%null%,Missouri,Missouri,94,97,143689,%null%,65.42,65.41906478575257,65.41906478575257,65.4,65.41906478575257,65.41906478575257
29,True,True,%null%,%null%,Montana,Montana,19,21,28810,%null%,65.95,65.94932315168344,65.94932315168344,65.9,65.94932315168344,65.94932315168344
30,True,True,%null%,%null%,Iowa,Iowa,40,41,59427,%null%,67.31,67.30947212546485,67.30947212546485,67.3,67.30947212546485,67.30947212546485
31,True,True,%null%,%null%,Delaware,Delaware,17,18,25193,%null%,67.48,67.47906164410749,67.47906164410749,67.5,67.47906164410749,67.47906164410749
32,True,True,%null%,%null%,Massachusetts,Massachusetts,93,103,137083,%null%,67.84,67.84211025437145,67.84211025437145,67.8,67.84211025437145,67.84211025437145
33,True,True,%null%,%null%,Indiana,Indiana,95,101,139946,%null%,67.88,67.88332642590713,67.88332642590713,67.9,67.88332642590713,67.88332642590713
34,True,True,%null%,%null%,Pennsylvania,Pennsylvania,165,176,238808,%null%,69.09,69.09316270811699,69.09316270811699,69.1,69.09316270811699,69.09316270811699
