,Race Chart-value,Race Chart-alias,Percentage Suffix Label % Race-value,Percentage Suffix Label % Race-alias,State-value,State-alias,SUM(Positive PTSD)-alias,SUM(Total PTSD Responses)-alias,SUM(Total Population)-alias,ATTR(Percentage Suffix Label % Race)-alias,AGG(# per 100K)-alias,AGG(Show # or Percent Race)-value,AGG(Show # or Percent Race)-alias,AGG(Formatted Show # or Percent Positive Race)-alias,AGG(Sort Race)-value,AGG(Sort Race)-alias
0,True,True,%null%,%null%,New Jersey,New Jersey,1352,1496,9267130,%null%,14.59,14.589198597624074,14.589198597624074,14.6,14.589198597624074,14.589198597624074
1,True,True,%null%,%null%,New York,New York,3242,3598,19835913,%null%,16.34,16.344092656587073,16.344092656587073,16.3,16.344092656587073,16.344092656587073
2,True,True,%null%,%null%,Rhode Island,Rhode Island,191,206,1095610,%null%,17.43,17.433210722793696,17.433210722793696,17.4,17.433210722793696,17.433210722793696
3,True,True,%null%,%null%,California,California,7117,7897,39237836,%null%,18.14,18.138105271656674,18.138105271656674,18.1,18.138105271656674,18.138105271656674
4,True,True,%null%,%null%,Massachusetts,Massachusetts,1276,1397,6984723,%null%,18.27,18.2684409961569,18.2684409961569,18.3,18.2684409961569,18.2684409961569
5,True,True,%null%,%null%,Louisiana,Louisiana,850,955,4624047,%null%,18.38,18.382166098225213,18.382166098225213,18.4,18.382166098225213,18.382166098225213
6,True,True,%null%,%null%,Florida,Florida,4085,4501,21781128,%null%,18.75,18.75476788897251,18.75476788897251,18.8,18.75476788897251,18.75476788897251
7,True,True,%null%,%null%,Maryland,Maryland,1189,1320,6165129,%null%,19.29,19.28589004382552,19.28589004382552,19.3,19.28589004382552,19.28589004382552
8,True,True,%null%,%null%,District of Columbia,District of Columbia,131,147,670050,%null%,19.55,19.55077979255279,19.55077979255279,19.6,19.55077979255279,19.55077979255279
9,True,True,%null%,%null%,New Mexico,New Mexico,414,446,2115877,%null%,19.57,19.56635475502593,19.56635475502593,19.6,19.56635475502593,19.56635475502593
10,True,True,%null%,%null%,Illinois,Illinois,2524,2751,12671469,%null%,19.92,19.91876395704397,19.91876395704397,19.9,19.91876395704397,19.91876395704397
11,True,True,%null%,%null%,Texas,Texas,6048,6615,29527941,%null%,20.48,20.482295057416973,20.482295057416973,20.5,20.482295057416973,20.482295057416973
12,True,True,%null%,%null%,Hawaii,Hawaii,305,339,1441553,%null%,21.16,21.157737523351553,21.157737523351553,21.2,21.157737523351553,21.157737523351553
13,True,True,%null%,%null%,Connecticut,Connecticut,772,867,3605597,%null%,21.41,21.411156044338842,21.411156044338842,21.4,21.411156044338842,21.411156044338842
14,True,True,%null%,%null%,Georgia,Georgia,2334,2570,10799566,%null%,21.61,21.611979592513254,21.611979592513254,21.6,21.611979592513254,21.611979592513254
15,True,True,%null%,%null%,Nevada,Nevada,691,757,3143991,%null%,21.98,21.97843441663796,21.97843441663796,22.0,21.97843441663796,21.97843441663796
16,True,True,%null%,%null%,South Carolina,South Carolina,1159,1260,5190705,%null%,22.33,22.3283735061037,22.3283735061037,22.3,22.3283735061037,22.3283735061037
17,True,True,%null%,%null%,North Carolina,North Carolina,2368,2577,10551162,%null%,22.44,22.44302570655251,22.44302570655251,22.4,22.44302570655251,22.44302570655251
18,True,True,%null%,%null%,Virginia,Virginia,1946,2142,8642274,%null%,22.52,22.517221740481727,22.517221740481727,22.5,22.517221740481727,22.517221740481727
19,True,True,%null%,%null%,Pennsylvania,Pennsylvania,2965,3241,12964056,%null%,22.87,22.870928666152015,22.870928666152015,22.9,22.870928666152015,22.870928666152015
20,True,True,%null%,%null%,Arizona,Arizona,1684,1887,7276316,%null%,23.14,23.14357980054742,23.14357980054742,23.1,23.14357980054742,23.14357980054742
21,True,True,%null%,%null%,Wisconsin,Wisconsin,1398,1567,5895908,%null%,23.71,23.711360489342777,23.711360489342777,23.7,23.711360489342777,23.711360489342777
22,True,True,%null%,%null%,Michigan,Michigan,2405,2634,10050811,%null%,23.93,23.928417318761642,23.928417318761642,23.9,23.928417318761642,23.928417318761642
23,True,True,%null%,%null%,Nebraska,Nebraska,474,521,1963692,%null%,24.14,24.13820497308132,24.13820497308132,24.1,24.13820497308132,24.13820497308132
24,True,True,%null%,%null%,New Hampshire,New Hampshire,338,374,1388992,%null%,24.33,24.334193429479797,24.334193429479797,24.3,24.334193429479797,24.334193429479797
25,True,True,%null%,%null%,North Dakota,North Dakota,194,210,774948,%null%,25.03,25.033937760985253,25.033937760985253,25.0,25.033937760985253,25.033937760985253
26,True,True,%null%,%null%,Alabama,Alabama,1271,1376,5039877,%null%,25.22,25.218869428757884,25.218869428757884,25.2,25.218869428757884,25.218869428757884
27,True,True,%null%,%null%,Vermont,Vermont,168,183,645570,%null%,26.02,26.023514103815234,26.023514103815234,26.0,26.023514103815234,26.023514103815234
28,True,True,%null%,%null%,Missouri,Missouri,1611,1753,6168187,%null%,26.12,26.11788520678767,26.11788520678767,26.1,26.11788520678767,26.11788520678767
29,True,True,%null%,%null%,Washington,Washington,2027,2213,7738692,%null%,26.19,26.193056914527677,26.193056914527677,26.2,26.193056914527677,26.193056914527677
30,True,True,%null%,%null%,Kansas,Kansas,780,842,2934582,%null%,26.58,26.579594640735888,26.579594640735888,26.6,26.579594640735888,26.579594640735888
31,True,True,%null%,%null%,Idaho,Idaho,521,565,1900923,%null%,27.41,27.407738240844054,27.407738240844054,27.4,27.407738240844054,27.407738240844054
32,True,True,%null%,%null%,Tennessee,Tennessee,1930,2066,6975218,%null%,27.67,27.669386103774823,27.669386103774823,27.7,27.669386103774823,27.669386103774823
33,True,True,%null%,%null%,Minnesota,Minnesota,1583,1730,5707390,%null%,27.74,27.73597038225879,27.73597038225879,27.7,27.73597038225879,27.73597038225879
34,True,True,%null%,%null%,Oregon,Oregon,1182,1294,4246155,%null%,27.84,27.836948957350824,27.836948957350824,27.8,27.836948957350824,27.836948957350824
35,True,True,%null%,%null%,Ohio,Ohio,3355,3631,11780017,%null%,28.48,28.480434281206893,28.480434281206893,28.5,28.480434281206893,28.480434281206893
36,True,True,%null%,%null%,Iowa,Iowa,918,1006,3193079,%null%,28.75,28.749680167637568,28.749680167637568,28.7,28.749680167637568,28.749680167637568
37,True,True,%null%,%null%,Montana,Montana,322,341,1104271,%null%,29.16,29.159508852446546,29.159508852446546,29.2,29.159508852446546,29.159508852446546
38,True,True,%null%,%null%,Delaware,Delaware,296,329,1003384,%null%,29.50,29.50017141991501,29.50017141991501,29.5,29.50017141991501,29.50017141991501
39,True,True,%null%,%null%,Utah,Utah,993,1095,3337975,%null%,29.75,29.748575109160495,29.748575109160495,29.7,29.748575109160495,29.748575109160495
40,True,True,%null%,%null%,South Dakota,South Dakota,276,298,895376,%null%,30.83,30.825038866353353,30.825038866353353,30.8,30.825038866353353,30.825038866353353
41,True,True,%null%,%null%,Maine,Maine,426,465,1372247,%null%,31.04,31.043973861848485,31.043973861848485,31.0,31.043973861848485,31.043973861848485
42,True,True,%null%,%null%,Colorado,Colorado,1858,2049,5812069,%null%,31.97,31.967961839406932,31.967961839406932,32.0,31.967961839406932,31.967961839406932
43,True,True,%null%,%null%,Kentucky,Kentucky,1463,1574,4509394,%null%,32.44,32.443383745132934,32.443383745132934,32.4,32.443383745132934,32.443383745132934
44,True,True,%null%,%null%,Indiana,Indiana,2235,2417,6805985,%null%,32.84,32.83874413475786,32.83874413475786,32.8,32.83874413475786,32.83874413475786
45,True,True,%null%,%null%,Wyoming,Wyoming,193,213,578803,%null%,33.34,33.34467858666939,33.34467858666939,33.3,33.34467858666939,33.34467858666939
46,True,True,%null%,%null%,Oklahoma,Oklahoma,1359,1462,3986639,%null%,34.09,34.08886533242664,34.08886533242664,34.1,34.08886533242664,34.08886533242664
47,True,True,%null%,%null%,Mississippi,Mississippi,1025,1096,2949965,%null%,34.75,34.746174954618105,34.746174954618105,34.7,34.746174954618105,34.746174954618105
