,Race Chart-value,Race Chart-alias,Percentage Suffix Label % Race-value,Percentage Suffix Label % Race-alias,State-value,State-alias,SUM(Positive PTSD)-alias,SUM(Total PTSD Responses)-alias,SUM(Total Population)-alias,ATTR(Percentage Suffix Label % Race)-alias,AGG(# per 100K)-alias,AGG(Show # or Percent Race)-value,AGG(Show # or Percent Race)-alias,AGG(Formatted Show # or Percent Positive Race)-alias,AGG(Sort Race)-value,AGG(Sort Race)-alias
0,True,True,%null%,%null%,New Jersey,New Jersey,69,88,942292,%null%,7.3,7.3225709228137355,7.3225709228137355,7.3,7.3225709228137355,7.3225709228137355
1,True,True,%null%,%null%,North Carolina,North Carolina,35,40,353832,%null%,9.9,9.89170001582672,9.89170001582672,9.9,9.89170001582672,9.89170001582672
2,True,True,%null%,%null%,Maryland,Maryland,43,50,421227,%null%,10.2,10.208272499151288,10.208272499151288,10.2,10.208272499151288,10.208272499151288
3,True,True,%null%,%null%,California,California,630,730,6136428,%null%,10.3,10.266558981870235,10.266558981870235,10.3,10.266558981870235,10.266558981870235
4,True,True,%null%,%null%,Pennsylvania,Pennsylvania,55,65,503783,%null%,10.9,10.917398959472632,10.917398959472632,10.9,10.917398959472632,10.917398959472632
5,True,True,%null%,%null%,Michigan,Michigan,38,41,341843,%null%,11.1,11.116214168492554,11.116214168492554,11.1,11.116214168492554,11.116214168492554
6,True,True,%null%,%null%,Nevada,Nevada,33,44,292101,%null%,11.3,11.29746217917775,11.29746217917775,11.3,11.29746217917775,11.29746217917775
7,True,True,%null%,%null%,Georgia,Georgia,57,64,490433,%null%,11.6,11.622382670007932,11.622382670007932,11.6,11.622382670007932,11.622382670007932
8,True,True,%null%,%null%,Illinois,Illinois,88,102,756590,%null%,11.6,11.631134432123078,11.631134432123078,11.6,11.631134432123078,11.631134432123078
9,True,True,%null%,%null%,New Hampshire,New Hampshire,5,5,42740,%null%,11.7,11.69864295741694,11.69864295741694,11.7,11.69864295741694,11.69864295741694
10,True,True,%null%,%null%,Massachusetts,Massachusetts,62,70,520119,%null%,11.9,11.920348997056442,11.920348997056442,11.9,11.920348997056442,11.920348997056442
11,True,True,%null%,%null%,Texas,Texas,200,227,1584396,%null%,12.6,12.623106849550238,12.623106849550238,12.6,12.623106849550238,12.623106849550238
12,True,True,%null%,%null%,New York,New York,229,253,1812286,%null%,12.6,12.635974675078877,12.635974675078877,12.6,12.635974675078877,12.635974675078877
13,True,True,%null%,%null%,Virginia,Virginia,87,95,614516,%null%,14.2,14.157483287660533,14.157483287660533,14.2,14.157483287660533,14.157483287660533
14,True,True,%null%,%null%,Washington,Washington,116,128,813284,%null%,14.3,14.263160224472632,14.263160224472632,14.3,14.263160224472632,14.263160224472632
15,True,True,%null%,%null%,Oregon,Oregon,32,36,221414,%null%,14.5,14.452563975177721,14.452563975177721,14.5,14.452563975177721,14.452563975177721
16,True,True,%null%,%null%,Connecticut,Connecticut,26,29,179054,%null%,14.5,14.520759100606522,14.520759100606522,14.5,14.520759100606522,14.520759100606522
17,True,True,%null%,%null%,Nebraska,Nebraska,8,9,54128,%null%,14.8,14.779781259237364,14.779781259237364,14.8,14.779781259237364,14.779781259237364
18,True,True,%null%,%null%,Ohio,Ohio,47,53,313413,%null%,15.0,14.99618713965279,14.99618713965279,15.0,14.99618713965279,14.99618713965279
19,True,True,%null%,%null%,Tennessee,Tennessee,21,23,139839,%null%,15.0,15.01726986033939,15.01726986033939,15.0,15.01726986033939,15.01726986033939
20,True,True,%null%,%null%,Florida,Florida,99,117,650132,%null%,15.2,15.227676841010748,15.227676841010748,15.2,15.227676841010748,15.227676841010748
21,True,True,%null%,%null%,Hawaii,Hawaii,102,116,651433,%null%,15.7,15.657788291351528,15.657788291351528,15.7,15.657788291351528,15.657788291351528
22,True,True,%null%,%null%,Louisiana,Louisiana,14,19,85860,%null%,16.3,16.305613789890522,16.305613789890522,16.3,16.305613789890522,16.305613789890522
