,Race Chart-value,Race Chart-alias,Percentage Suffix Label % Race-value,Percentage Suffix Label % Race-alias,State-value,State-alias,SUM(Positive PTSD)-alias,SUM(Total PTSD Responses)-alias,SUM(Total Population)-alias,ATTR(Percentage Suffix Label % Race)-alias,AGG(# per 100K)-alias,AGG(Show # or Percent Race)-value,AGG(Show # or Percent Race)-alias,AGG(Formatted Show # or Percent Positive Race)-alias,AGG(Sort Race)-value,AGG(Sort Race)-alias
0,True,True,%null%,%null%,Massachusetts,Massachusetts,24,28,520119,%null%,4.61,4.614328644021849,4.614328644021849,4.6,4.614328644021849,4.614328644021849
1,True,True,%null%,%null%,New Jersey,New Jersey,47,53,942292,%null%,4.99,4.987838164815153,4.987838164815153,5.0,4.987838164815153,4.987838164815153
2,True,True,%null%,%null%,Illinois,Illinois,38,40,756590,%null%,5.02,5.022535322962239,5.022535322962239,5.0,5.022535322962239,5.022535322962239
3,True,True,%null%,%null%,Georgia,Georgia,25,32,490433,%null%,5.10,5.097536258775408,5.097536258775408,5.1,5.097536258775408,5.097536258775408
4,True,True,%null%,%null%,Nevada,Nevada,16,18,292101,%null%,5.48,5.477557420207394,5.477557420207394,5.5,5.477557420207394,5.477557420207394
5,True,True,%null%,%null%,Ohio,Ohio,18,21,313413,%null%,5.74,5.743220606675537,5.743220606675537,5.7,5.743220606675537,5.743220606675537
6,True,True,%null%,%null%,Pennsylvania,Pennsylvania,29,34,503783,%null%,5.76,5.756446724085569,5.756446724085569,5.8,5.756446724085569,5.756446724085569
7,True,True,%null%,%null%,New York,New York,105,121,1812286,%null%,5.79,5.7937875147741575,5.7937875147741575,5.8,5.7937875147741575,5.7937875147741575
8,True,True,%null%,%null%,Texas,Texas,93,107,1584396,%null%,5.87,5.869744685040861,5.869744685040861,5.9,5.869744685040861,5.869744685040861
9,True,True,%null%,%null%,Missouri,Missouri,9,9,144420,%null%,6.23,6.231823847112588,6.231823847112588,6.2,6.231823847112588,6.231823847112588
10,True,True,%null%,%null%,Maryland,Maryland,27,30,421227,%null%,6.41,6.409845522722902,6.409845522722902,6.4,6.409845522722902,6.409845522722902
11,True,True,%null%,%null%,California,California,405,459,6136428,%null%,6.60,6.599930774059437,6.599930774059437,6.6,6.599930774059437,6.599930774059437
12,True,True,%null%,%null%,Washington,Washington,54,59,813284,%null%,6.64,6.639747001047605,6.639747001047605,6.6,6.639747001047605,6.639747001047605
13,True,True,%null%,%null%,Wisconsin,Wisconsin,13,14,185474,%null%,7.01,7.0090686565232865,7.0090686565232865,7.0,7.0090686565232865,7.0090686565232865
14,True,True,%null%,%null%,Florida,Florida,47,50,650132,%null%,7.23,7.229301126540457,7.229301126540457,7.2,7.229301126540457,7.229301126540457
15,True,True,%null%,%null%,Kansas,Kansas,7,7,94576,%null%,7.40,7.401454914566064,7.401454914566064,7.4,7.401454914566064,7.401454914566064
16,True,True,%null%,%null%,Connecticut,Connecticut,14,15,179054,%null%,7.82,7.818870284941973,7.818870284941973,7.8,7.818870284941973,7.818870284941973
17,True,True,%null%,%null%,Virginia,Virginia,49,55,614516,%null%,7.97,7.973754955119151,7.973754955119151,8.0,7.973754955119151,7.973754955119151
18,True,True,%null%,%null%,Louisiana,Louisiana,7,9,85860,%null%,8.15,8.152806894945261,8.152806894945261,8.2,8.152806894945261,8.152806894945261
19,True,True,%null%,%null%,Michigan,Michigan,29,34,341843,%null%,8.48,8.483426602270633,8.483426602270633,8.5,8.483426602270633,8.483426602270633
20,True,True,%null%,%null%,Hawaii,Hawaii,56,59,651433,%null%,8.60,8.596432787408682,8.596432787408682,8.6,8.596432787408682,8.596432787408682
21,True,True,%null%,%null%,South Carolina,South Carolina,9,9,100149,%null%,8.99,8.986609951172753,8.986609951172753,9.0,8.986609951172753,8.986609951172753
22,True,True,%null%,%null%,Tennessee,Tennessee,13,16,139839,%null%,9.30,9.29640515163867,9.29640515163867,9.3,9.29640515163867,9.29640515163867
23,True,True,%null%,%null%,Oregon,Oregon,21,22,221414,%null%,9.48,9.48449510871038,9.48449510871038,9.5,9.48449510871038,9.48449510871038
24,True,True,%null%,%null%,Oklahoma,Oklahoma,10,10,102892,%null%,9.72,9.718928585312755,9.718928585312755,9.7,9.718928585312755,9.718928585312755
25,True,True,%null%,%null%,Iowa,Iowa,9,10,91780,%null%,9.81,9.80605796469819,9.80605796469819,9.8,9.80605796469819,9.80605796469819
26,True,True,%null%,%null%,Utah,Utah,12,12,119717,%null%,10.02,10.023639082168781,10.023639082168781,10.0,10.023639082168781,10.023639082168781
