,Race Chart-value,Race Chart-alias,Percentage Suffix Label % Race-value,Percentage Suffix Label % Race-alias,State-value,State-alias,SUM(Positive PTSD)-alias,SUM(Total PTSD Responses)-alias,SUM(Total Population)-alias,ATTR(Percentage Suffix Label % Race)-alias,AGG(# per 100K)-alias,AGG(Show # or Percent Race)-value,AGG(Show # or Percent Race)-alias,AGG(Formatted Show # or Percent Positive Race)-alias,AGG(Sort Race)-value,AGG(Sort Race)-alias
0,True,True,%null%,%null%,Hawaii,Hawaii,28,29,291001,%null%,9.62,9.621960061992914,9.621960061992914,9.6,9.621960061992914,9.621960061992914
1,True,True,%null%,%null%,Utah,Utah,16,17,76033,%null%,21.04,21.043494272223903,21.043494272223903,21.0,21.043494272223903,21.043494272223903
2,True,True,%null%,%null%,New Hampshire,New Hampshire,5,5,22716,%null%,22.01,22.01091741503786,22.01091741503786,22.0,22.01091741503786,22.01091741503786
3,True,True,%null%,%null%,Oklahoma,Oklahoma,53,55,235733,%null%,22.48,22.483063465870284,22.483063465870284,22.5,22.483063465870284,22.483063465870284
4,True,True,%null%,%null%,Alaska,Alaska,13,13,52262,%null%,24.87,24.87466993226436,24.87466993226436,24.9,24.87466993226436,24.87466993226436
5,True,True,%null%,%null%,Washington,Washington,86,89,342530,%null%,25.11,25.107289872419937,25.107289872419937,25.1,25.107289872419937,25.107289872419937
6,True,True,%null%,%null%,South Carolina,South Carolina,26,26,98263,%null%,26.46,26.459603309485768,26.459603309485768,26.5,26.459603309485768,26.459603309485768
7,True,True,%null%,%null%,Michigan,Michigan,67,73,243379,%null%,27.53,27.52908015892908,27.52908015892908,27.5,27.52908015892908,27.52908015892908
8,True,True,%null%,%null%,Oregon,Oregon,41,45,148706,%null%,27.57,27.571180719002598,27.571180719002598,27.6,27.571180719002598,27.571180719002598
9,True,True,%null%,%null%,Iowa,Iowa,17,18,59427,%null%,28.61,28.606525653322567,28.606525653322567,28.6,28.606525653322567,28.606525653322567
10,True,True,%null%,%null%,Ohio,Ohio,81,88,274463,%null%,29.51,29.512174682926297,29.512174682926297,29.5,29.512174682926297,29.512174682926297
11,True,True,%null%,%null%,New York,New York,113,116,378698,%null%,29.84,29.839080216953878,29.839080216953878,29.8,29.839080216953878,29.839080216953878
12,True,True,%null%,%null%,Massachusetts,Massachusetts,41,44,137083,%null%,29.91,29.90888731644332,29.90888731644332,29.9,29.90888731644332,29.90888731644332
13,True,True,%null%,%null%,Montana,Montana,9,10,28810,%null%,31.24,31.239153071850055,31.239153071850055,31.2,31.239153071850055,31.239153071850055
14,True,True,%null%,%null%,Illinois,Illinois,71,77,224432,%null%,31.64,31.6354174092821,31.6354174092821,31.6,31.6354174092821,31.6354174092821
15,True,True,%null%,%null%,Missouri,Missouri,48,50,143689,%null%,33.41,33.40547989059706,33.40547989059706,33.4,33.40547989059706,33.40547989059706
16,True,True,%null%,%null%,Nevada,Nevada,40,42,118795,%null%,33.67,33.67145081863715,33.67145081863715,33.7,33.67145081863715,33.67145081863715
17,True,True,%null%,%null%,Alabama,Alabama,29,30,86070,%null%,33.69,33.693505286394796,33.693505286394796,33.7,33.693505286394796,33.693505286394796
18,True,True,%null%,%null%,Minnesota,Minnesota,48,49,139747,%null%,34.35,34.34778564119444,34.34778564119444,34.3,34.34778564119444,34.34778564119444
19,True,True,%null%,%null%,Arkansas,Arkansas,22,28,63545,%null%,34.62,34.621134629003066,34.621134629003066,34.6,34.621134629003066,34.621134629003066
20,True,True,%null%,%null%,Pennsylvania,Pennsylvania,83,85,238808,%null%,34.76,34.75595457438612,34.75595457438612,34.8,34.75595457438612,34.75595457438612
21,True,True,%null%,%null%,California,California,408,434,1170491,%null%,34.86,34.8571667787279,34.8571667787279,34.9,34.8571667787279,34.8571667787279
22,True,True,%null%,%null%,Georgia,Georgia,76,81,217873,%null%,34.88,34.88270689805529,34.88270689805529,34.9,34.88270689805529,34.88270689805529
23,True,True,%null%,%null%,Louisiana,Louisiana,26,29,74216,%null%,35.03,35.03287700765334,35.03287700765334,35.0,35.03287700765334,35.03287700765334
24,True,True,%null%,%null%,North Dakota,North Dakota,6,6,16837,%null%,35.64,35.63580210251232,35.63580210251232,35.6,35.63580210251232,35.63580210251232
25,True,True,%null%,%null%,Virginia,Virginia,90,95,250775,%null%,35.89,35.8887448908384,35.8887448908384,35.9,35.8887448908384,35.8887448908384
26,True,True,%null%,%null%,Maryland,Maryland,58,62,161497,%null%,35.91,35.91397982625064,35.91397982625064,35.9,35.91397982625064,35.91397982625064
27,True,True,%null%,%null%,Tennessee,Tennessee,49,50,134263,%null%,36.50,36.495534883028085,36.495534883028085,36.5,36.495534883028085,36.495534883028085
28,True,True,%null%,%null%,Connecticut,Connecticut,25,28,68017,%null%,36.76,36.75551700310216,36.75551700310216,36.8,36.75551700310216,36.75551700310216
29,True,True,%null%,%null%,North Carolina,North Carolina,83,87,225732,%null%,36.77,36.769266209487355,36.769266209487355,36.8,36.769266209487355,36.769266209487355
30,True,True,%null%,%null%,Kentucky,Kentucky,34,34,90573,%null%,37.54,37.53878087288706,37.53878087288706,37.5,37.53878087288706,37.53878087288706
