,Race Chart-value,Race Chart-alias,Percentage Suffix Label % Race-value,Percentage Suffix Label % Race-alias,State-value,State-alias,SUM(Positive PTSD)-alias,SUM(Total PTSD Responses)-alias,SUM(Total Population)-alias,ATTR(Percentage Suffix Label % Race)-alias,AGG(# per 100K)-alias,AGG(Show # or Percent Race)-value,AGG(Show # or Percent Race)-alias,AGG(Formatted Show # or Percent Positive Race)-alias,AGG(Sort Race)-value,AGG(Sort Race)-alias
0,True,True,%null%,%null%,New Mexico,New Mexico,7,8,186151,%null%,3.76,3.760388072049036,3.760388072049036,3.8,3.760388072049036,3.760388072049036
1,True,True,%null%,%null%,Montana,Montana,9,10,66192,%null%,13.60,13.59680928208847,13.59680928208847,13.6,13.59680928208847,13.59680928208847
2,True,True,%null%,%null%,Arizona,Arizona,39,41,279130,%null%,13.97,13.971984380037975,13.971984380037975,14.0,13.971984380037975,13.971984380037975
3,True,True,%null%,%null%,North Carolina,North Carolina,19,21,115825,%null%,16.40,16.404057845888193,16.404057845888193,16.4,16.404057845888193,16.404057845888193
4,True,True,%null%,%null%,Louisiana,Louisiana,5,7,30358,%null%,16.47,16.47012319652151,16.47012319652151,16.5,16.47012319652151,16.47012319652151
5,True,True,%null%,%null%,Alaska,Alaska,20,22,109039,%null%,18.34,18.342061097405516,18.342061097405516,18.3,18.342061097405516,18.342061097405516
6,True,True,%null%,%null%,Washington,Washington,20,21,95740,%null%,20.89,20.889910173386255,20.889910173386255,20.9,20.889910173386255,20.889910173386255
7,True,True,%null%,%null%,Oklahoma,Oklahoma,72,78,339826,%null%,21.19,21.187313507500896,21.187313507500896,21.2,21.187313507500896,21.187313507500896
8,True,True,%null%,%null%,North Dakota,North Dakota,10,11,40207,%null%,24.87,24.87129106871938,24.87129106871938,24.9,24.87129106871938,24.87129106871938
9,True,True,%null%,%null%,South Dakota,South Dakota,19,19,73258,%null%,25.94,25.93573398127167,25.93573398127167,25.9,25.93573398127167,25.93573398127167
10,True,True,%null%,%null%,Utah,Utah,9,9,31014,%null%,29.02,29.01915264074289,29.01915264074289,29.0,29.01915264074289,29.01915264074289
11,True,True,%null%,%null%,Oregon,Oregon,15,15,46873,%null%,32.00,32.00136539159004,32.00136539159004,32.0,32.00136539159004,32.00136539159004
12,True,True,%null%,%null%,Wisconsin,Wisconsin,17,18,52520,%null%,32.37,32.368621477532365,32.368621477532365,32.4,32.368621477532365,32.368621477532365
13,True,True,%null%,%null%,Nebraska,Nebraska,6,6,16418,%null%,36.55,36.545255207698865,36.545255207698865,36.5,36.545255207698865,36.545255207698865
14,True,True,%null%,%null%,Minnesota,Minnesota,23,25,60687,%null%,37.90,37.89938537083725,37.89938537083725,37.9,37.89938537083725,37.89938537083725
15,True,True,%null%,%null%,Alabama,Alabama,11,13,28165,%null%,39.06,39.05556541807208,39.05556541807208,39.1,39.05556541807208,39.05556541807208
16,True,True,%null%,%null%,New York,New York,24,25,60197,%null%,39.87,39.86909646660133,39.86909646660133,39.9,39.86909646660133,39.86909646660133
17,True,True,%null%,%null%,Michigan,Michigan,23,27,57651,%null%,39.90,39.89523165252987,39.89523165252987,39.9,39.89523165252987,39.89523165252987
18,True,True,%null%,%null%,Maryland,Maryland,6,6,14865,%null%,40.36,40.363269424823415,40.363269424823415,40.4,40.363269424823415,40.363269424823415
19,True,True,%null%,%null%,Illinois,Illinois,8,9,19819,%null%,40.37,40.36530601947626,40.36530601947626,40.4,40.36530601947626,40.36530601947626
20,True,True,%null%,%null%,South Carolina,South Carolina,8,8,19363,%null%,41.32,41.315911790528325,41.315911790528325,41.3,41.315911790528325,41.315911790528325
