,Race Chart-value,Race Chart-alias,Percentage Suffix Label % Race-value,Percentage Suffix Label % Race-alias,State-value,State-alias,SUM(Positive PTSD)-alias,SUM(Total PTSD Responses)-alias,SUM(Total Population)-alias,ATTR(Percentage Suffix Label % Race)-alias,AGG(# per 100K)-alias,AGG(Show # or Percent Race)-value,AGG(Show # or Percent Race)-alias,AGG(Formatted Show # or Percent Positive Race)-alias,AGG(Sort Race)-value,AGG(Sort Race)-alias
0,True,True,%null%,%null%,New Jersey,New Jersey,699,770,4960795,%null%,14.09,14.090483480974319,14.090483480974319,14.1,14.090483480974319,14.090483480974319
1,True,True,%null%,%null%,New York,New York,1833,2012,10858889,%null%,16.88,16.880179915274944,16.880179915274944,16.9,16.880179915274944,16.880179915274944
2,True,True,%null%,%null%,Massachusetts,Massachusetts,837,917,4894728,%null%,17.10,17.10003089037838,17.10003089037838,17.1,17.10003089037838,17.10003089037838
3,True,True,%null%,%null%,Rhode Island,Rhode Island,132,138,771405,%null%,17.11,17.111633966593423,17.111633966593423,17.1,17.111633966593423,17.111633966593423
4,True,True,%null%,%null%,Connecticut,Connecticut,449,499,2330326,%null%,19.27,19.267690443311366,19.267690443311366,19.3,19.267690443311366,19.267690443311366
5,True,True,%null%,%null%,California,California,2749,3034,13815325,%null%,19.90,19.898192767814006,19.898192767814006,19.9,19.898192767814006,19.898192767814006
6,True,True,%null%,%null%,Florida,Florida,2365,2585,11467951,%null%,20.62,20.622690138805094,20.622690138805094,20.6,20.622690138805094,20.622690138805094
7,True,True,%null%,%null%,Illinois,Illinois,1584,1728,7597266,%null%,20.85,20.849605634447972,20.849605634447972,20.8,20.849605634447972,20.849605634447972
8,True,True,%null%,%null%,Louisiana,Louisiana,562,615,2676273,%null%,21.00,20.999352457690225,20.999352457690225,21.0,20.999352457690225,20.999352457690225
9,True,True,%null%,%null%,Maryland,Maryland,638,700,3020582,%null%,21.12,21.121757330209874,21.121757330209874,21.1,21.121757330209874,21.121757330209874
10,True,True,%null%,%null%,District of Columbia,District of Columbia,54,62,249751,%null%,21.62,21.62153504890871,21.62153504890871,21.6,21.62153504890871,21.62153504890871
11,True,True,%null%,%null%,Vermont,Vermont,130,139,595151,%null%,21.84,21.843196096452832,21.843196096452832,21.8,21.843196096452832,21.843196096452832
12,True,True,%null%,%null%,North Dakota,North Dakota,143,156,644623,%null%,22.18,22.183508810576104,22.183508810576104,22.2,22.183508810576104,22.183508810576104
13,True,True,%null%,%null%,New Mexico,New Mexico,170,186,759740,%null%,22.38,22.376076026008896,22.376076026008896,22.4,22.376076026008896,22.376076026008896
14,True,True,%null%,%null%,Pennsylvania,Pennsylvania,2217,2422,9701126,%null%,22.85,22.853017268304733,22.853017268304733,22.9,22.853017268304733,22.853017268304733
15,True,True,%null%,%null%,Wisconsin,Wisconsin,1083,1224,4727246,%null%,22.91,22.909744912788547,22.909744912788547,22.9,22.909744912788547,22.909744912788547
16,True,True,%null%,%null%,New Hampshire,New Hampshire,289,318,1238184,%null%,23.34,23.340634348368255,23.340634348368255,23.3,23.340634348368255,23.340634348368255
17,True,True,%null%,%null%,Michigan,Michigan,1755,1923,7462582,%null%,23.52,23.5173295248213,23.5173295248213,23.5,23.5173295248213,23.5173295248213
18,True,True,%null%,%null%,Nebraska,Nebraska,358,393,1519341,%null%,23.56,23.56284731340759,23.56284731340759,23.6,23.56284731340759,23.56284731340759
19,True,True,%null%,%null%,Nevada,Nevada,346,381,1464563,%null%,23.62,23.62479456329294,23.62479456329294,23.6,23.62479456329294,23.62479456329294
20,True,True,%null%,%null%,Virginia,Virginia,1232,1359,5213717,%null%,23.63,23.629974545990894,23.629974545990894,23.6,23.629974545990894,23.629974545990894
21,True,True,%null%,%null%,Arizona,Arizona,921,1038,3872615,%null%,23.78,23.782379606544932,23.782379606544932,23.8,23.782379606544932,23.782379606544932
22,True,True,%null%,%null%,North Carolina,North Carolina,1580,1723,6528578,%null%,24.20,24.201288550125312,24.201288550125312,24.2,24.201288550125312,24.201288550125312
23,True,True,%null%,%null%,Texas,Texas,2926,3204,11885058,%null%,24.62,24.61914784092766,24.61914784092766,24.6,24.61914784092766,24.61914784092766
24,True,True,%null%,%null%,South Carolina,South Carolina,819,889,3290272,%null%,24.89,24.891559117300943,24.891559117300943,24.9,24.891559117300943,24.891559117300943
25,True,True,%null%,%null%,Idaho,Idaho,388,423,1541463,%null%,25.17,25.17089284660092,25.17089284660092,25.2,25.17089284660092,25.17089284660092
26,True,True,%null%,%null%,Kansas,Kansas,563,610,2192217,%null%,25.68,25.68176416841946,25.68176416841946,25.7,25.68176416841946,25.68176416841946
27,True,True,%null%,%null%,Georgia,Georgia,1427,1557,5510193,%null%,25.90,25.89745949007594,25.89745949007594,25.9,25.89745949007594,25.89745949007594
28,True,True,%null%,%null%,Minnesota,Minnesota,1159,1276,4458035,%null%,26.00,25.99800136158644,25.99800136158644,26.0,25.99800136158644,25.99800136158644
29,True,True,%null%,%null%,Washington,Washington,1329,1442,5111255,%null%,26.00,26.00144191592867,26.00144191592867,26.0,26.00144191592867,26.00144191592867
30,True,True,%null%,%null%,Missouri,Missouri,1278,1387,4854359,%null%,26.33,26.326853864743008,26.326853864743008,26.3,26.326853864743008,26.326853864743008
