,Race Chart-value,Race Chart-alias,Percentage Suffix Label % Race-value,Percentage Suffix Label % Race-alias,State-value,State-alias,SUM(Positive PTSD)-alias,SUM(Total PTSD Responses)-alias,SUM(Total Population)-alias,ATTR(Percentage Suffix Label % Race)-alias,AGG(# per 100K)-alias,AGG(Show # or Percent Race)-value,AGG(Show # or Percent Race)-alias,AGG(Formatted Show # or Percent Positive Race)-alias,AGG(Sort Race)-value,AGG(Sort Race)-alias
0,True,True,%null%,%null%,Mississippi,Mississippi,6,7,102936,%null%,5.83,5.828864537188156,5.828864537188156,5.8,5.828864537188156,5.828864537188156
1,True,True,%null%,%null%,Rhode Island,Rhode Island,11,11,187776,%null%,5.86,5.858043626448534,5.858043626448534,5.9,5.858043626448534,5.858043626448534
2,True,True,%null%,%null%,Hawaii,Hawaii,10,10,160134,%null%,6.24,6.244770005120712,6.244770005120712,6.2,6.244770005120712,6.244770005120712
3,True,True,%null%,%null%,Idaho,Idaho,16,17,251919,%null%,6.35,6.351247821720474,6.351247821720474,6.4,6.351247821720474,6.351247821720474
4,True,True,%null%,%null%,Nebraska,Nebraska,15,16,235669,%null%,6.36,6.364859188098562,6.364859188098562,6.4,6.364859188098562,6.364859188098562
5,True,True,%null%,%null%,Oregon,Oregon,40,44,596517,%null%,6.71,6.705592631894816,6.705592631894816,6.7,6.705592631894816,6.705592631894816
6,True,True,%null%,%null%,Delaware,Delaware,7,7,101213,%null%,6.92,6.916107614634484,6.916107614634484,6.9,6.916107614634484,6.916107614634484
7,True,True,%null%,%null%,Georgia,Georgia,77,83,1104836,%null%,6.97,6.969360158430754,6.969360158430754,7.0,6.969360158430754,6.969360158430754
8,True,True,%null%,%null%,New York,New York,270,304,3868268,%null%,6.98,6.9798679926003055,6.9798679926003055,7.0,6.9798679926003055,6.9798679926003055
9,True,True,%null%,%null%,Texas,Texas,857,919,11857401,%null%,7.23,7.227553491696873,7.227553491696873,7.2,7.227553491696873,7.227553491696873
10,True,True,%null%,%null%,New Jersey,New Jersey,145,153,1991638,%null%,7.28,7.280439517623183,7.280439517623183,7.3,7.280439517623183,7.280439517623183
11,True,True,%null%,%null%,Louisiana,Louisiana,19,20,258338,%null%,7.35,7.35470585047496,7.35470585047496,7.4,7.35470585047496,7.35470585047496
12,True,True,%null%,%null%,California,California,1172,1290,15754605,%null%,7.44,7.439094791649806,7.439094791649806,7.4,7.439094791649806,7.439094791649806
13,True,True,%null%,%null%,Florida,Florida,434,465,5830908,%null%,7.44,7.44309462608568,7.44309462608568,7.4,7.44309462608568,7.44309462608568
14,True,True,%null%,%null%,Massachusetts,Massachusetts,67,76,897349,%null%,7.47,7.466437250166881,7.466437250166881,7.5,7.466437250166881,7.466437250166881
15,True,True,%null%,%null%,Virginia,Virginia,67,72,882402,%null%,7.59,7.592911167472422,7.592911167472422,7.6,7.592911167472422,7.592911167472422
16,True,True,%null%,%null%,North Carolina,North Carolina,83,88,1078224,%null%,7.70,7.697843861757853,7.697843861757853,7.7,7.697843861757853,7.697843861757853
17,True,True,%null%,%null%,Oklahoma,Oklahoma,36,43,467249,%null%,7.70,7.704671385064494,7.704671385064494,7.7,7.704671385064494,7.704671385064494
18,True,True,%null%,%null%,Utah,Utah,39,42,493636,%null%,7.90,7.900558306120299,7.900558306120299,7.9,7.900558306120299,7.900558306120299
19,True,True,%null%,%null%,Maryland,Maryland,55,59,684437,%null%,8.04,8.035801688102776,8.035801688102776,8.0,8.035801688102776,8.035801688102776
20,True,True,%null%,%null%,Tennessee,Tennessee,37,40,425839,%null%,8.69,8.688729778155594,8.688729778155594,8.7,8.688729778155594,8.688729778155594
21,True,True,%null%,%null%,South Carolina,South Carolina,29,31,330096,%null%,8.79,8.785323057534779,8.785323057534779,8.8,8.785323057534779,8.785323057534779
22,True,True,%null%,%null%,Pennsylvania,Pennsylvania,96,107,1084634,%null%,8.85,8.850911920518811,8.850911920518811,8.9,8.850911920518811,8.850911920518811
23,True,True,%null%,%null%,Illinois,Illinois,206,220,2282133,%null%,9.03,9.02664305717502,9.02664305717502,9.0,9.02664305717502,9.02664305717502
24,True,True,%null%,%null%,New Mexico,New Mexico,97,108,1059242,%null%,9.16,9.157491866825522,9.157491866825522,9.2,9.157491866825522,9.157491866825522
25,True,True,%null%,%null%,Kansas,Kansas,35,38,374093,%null%,9.36,9.355962287452586,9.355962287452586,9.4,9.355962287452586,9.355962287452586
26,True,True,%null%,%null%,Arizona,Arizona,220,240,2351122,%null%,9.36,9.357234545889154,9.357234545889154,9.4,9.357234545889154,9.357234545889154
27,True,True,%null%,%null%,Colorado,Colorado,122,132,1293214,%null%,9.43,9.433860134517566,9.433860134517566,9.4,9.433860134517566,9.433860134517566
28,True,True,%null%,%null%,Indiana,Indiana,50,54,522944,%null%,9.56,9.56125321258108,9.56125321258108,9.6,9.56125321258108,9.56125321258108
29,True,True,%null%,%null%,Connecticut,Connecticut,61,66,637112,%null%,9.57,9.574454726955386,9.574454726955386,9.6,9.574454726955386,9.574454726955386
30,True,True,%null%,%null%,Washington,Washington,103,115,1059156,%null%,9.72,9.724724214374465,9.724724214374465,9.7,9.724724214374465,9.724724214374465
31,True,True,%null%,%null%,New Hampshire,New Hampshire,6,6,60873,%null%,9.86,9.856586664038243,9.856586664038243,9.9,9.856586664038243,9.856586664038243
32,True,True,%null%,%null%,Minnesota,Minnesota,33,37,333474,%null%,9.90,9.895823962287913,9.895823962287913,9.9,9.895823962287913,9.895823962287913
33,True,True,%null%,%null%,Arkansas,Arkansas,25,26,251277,%null%,9.95,9.949179590650955,9.949179590650955,9.9,9.949179590650955,9.949179590650955
34,True,True,%null%,%null%,Missouri,Missouri,30,34,287125,%null%,10.45,10.44841097083152,10.44841097083152,10.4,10.44841097083152,10.44841097083152
35,True,True,%null%,%null%,Nevada,Nevada,100,104,940757,%null%,10.63,10.629737541150371,10.629737541150371,10.6,10.629737541150371,10.629737541150371
36,True,True,%null%,%null%,Iowa,Iowa,23,23,215119,%null%,10.69,10.691756655618518,10.691756655618518,10.7,10.691756655618518,10.691756655618518
37,True,True,%null%,%null%,Wisconsin,Wisconsin,48,55,442517,%null%,10.85,10.847040904643212,10.847040904643212,10.8,10.847040904643212,10.847040904643212
38,True,True,%null%,%null%,Ohio,Ohio,60,63,508643,%null%,11.80,11.796092740881129,11.796092740881129,11.8,11.796092740881129,11.796092740881129
39,True,True,%null%,%null%,Kentucky,Kentucky,23,23,187984,%null%,12.24,12.235083836922291,12.235083836922291,12.2,12.235083836922291,12.235083836922291
40,True,True,%null%,%null%,Michigan,Michigan,71,73,561587,%null%,12.64,12.642742798533442,12.642742798533442,12.6,12.642742798533442,12.642742798533442
41,True,True,%null%,%null%,Alabama,Alabama,32,34,241168,%null%,13.27,13.2687587076229,13.2687587076229,13.3,13.2687587076229,13.2687587076229
42,True,True,%null%,%null%,Montana,Montana,7,8,48014,%null%,14.58,14.57908110134544,14.57908110134544,14.6,14.57908110134544,14.57908110134544
43,True,True,%null%,%null%,South Dakota,South Dakota,8,9,41288,%null%,19.38,19.376089905057157,19.376089905057157,19.4,19.376089905057157,19.376089905057157
44,True,True,%null%,%null%,West Virginia,West Virginia,8,8,33684,%null%,23.75,23.75014843842774,23.75014843842774,23.8,23.75014843842774,23.75014843842774
45,True,True,%null%,%null%,Alaska,Alaska,13,14,54732,%null%,23.75,23.752101147409196,23.752101147409196,23.8,23.752101147409196,23.752101147409196
