,Percentage Suffix Label %-value,Percentage Suffix Label %-alias,Race Chart-value,Race Chart-alias,State-value,State-alias,SUM(Count of Trauma Survivor)-alias,SUM(Total Count of Reported Special Populations)-alias,SUM(Total Population)-alias,ATTR(Total Population)-alias,AGG(Show # or Percent)-value,AGG(Show # or Percent)-alias,AGG(Sort Race)-value,AGG(Sort Race)-alias,AGG(Formatted Show # or Percent Positive Age)-alias
0,%null%,%null%,True,True,Mississippi,Mississippi,174,1053,1107951,1107951,15.70466563954543,15.7,15.70466563954543,15.70466563954543,15.7
1,%null%,%null%,True,True,Louisiana,Louisiana,273,1480,1499002,1499002,18.212117128596226,18.2,18.212117128596226,18.212117128596226,18.2
2,%null%,%null%,True,True,South Carolina,South Carolina,269,1629,1352562,1352562,19.888182574994712,19.9,19.888182574994712,19.888182574994712,19.9
3,%null%,%null%,True,True,Alabama,Alabama,284,1655,1336172,1336172,21.25474864014513,21.3,21.25474864014513,21.25474864014513,21.3
4,%null%,%null%,True,True,Arkansas,Arkansas,109,583,466227,466227,23.379169374575046,23.4,23.379169374575046,23.379169374575046,23.4
5,%null%,%null%,True,True,Florida,Florida,794,4543,3386309,3386309,23.447358170798942,23.4,23.447358170798942,23.447358170798942,23.4
6,%null%,%null%,True,True,North Carolina,North Carolina,544,2943,2248971,2248971,24.188840140668777,24.2,24.188840140668777,24.188840140668777,24.2
7,%null%,%null%,True,True,Tennessee,Tennessee,292,1428,1158262,1158262,25.21018560567471,25.2,25.21018560567471,25.21018560567471,25.2
8,%null%,%null%,True,True,Georgia,Georgia,916,5067,3451256,3451256,26.54106215244537,26.5,26.54106215244537,26.54106215244537,26.5
9,%null%,%null%,True,True,Wisconsin,Wisconsin,107,556,378263,378263,28.287197003143312,28.3,28.287197003143312,28.287197003143312,28.3
10,%null%,%null%,True,True,Maryland,Maryland,556,3136,1862521,1862521,29.852012406839975,29.9,29.852012406839975,29.852012406839975,29.9
11,%null%,%null%,True,True,New York,New York,860,4537,2857575,2857575,30.095448063480397,30.1,30.095448063480397,30.095448063480397,30.1
12,%null%,%null%,True,True,Virginia,Virginia,506,2644,1657724,1657724,30.523778385304187,30.5,30.523778385304187,30.523778385304187,30.5
13,%null%,%null%,True,True,Michigan,Michigan,423,1969,1383769,1383769,30.56868595842225,30.6,30.56868595842225,30.56868595842225,30.6
14,%null%,%null%,True,True,Delaware,Delaware,69,369,223935,223935,30.812512559448052,30.8,30.812512559448052,30.812512559448052,30.8
15,%null%,%null%,True,True,Texas,Texas,1152,5813,3630643,3630643,31.729916711722968,31.7,31.729916711722968,31.729916711722968,31.7
16,%null%,%null%,True,True,Ohio,Ohio,485,2213,1510741,1510741,32.103451220295206,32.1,32.103451220295206,32.103451220295206,32.1
17,%null%,%null%,True,True,New Hampshire,New Hampshire,7,59,21519,21519,32.52939262976904,32.5,32.52939262976904,32.52939262976904,32.5
18,%null%,%null%,True,True,Illinois,Illinois,590,2823,1791229,1791229,32.93827869021772,32.9,32.93827869021772,32.93827869021772,32.9
19,%null%,%null%,True,True,New Jersey,New Jersey,404,1964,1205848,1205848,33.503393462525956,33.5,33.503393462525956,33.503393462525956,33.5
20,%null%,%null%,True,True,District of Columbia,District of Columbia,100,440,295889,295889,33.79645745532953,33.8,33.79645745532953,33.79645745532953,33.8
21,%null%,%null%,True,True,Rhode Island,Rhode Island,24,115,68125,68125,35.22935779816513,35.2,35.22935779816513,35.22935779816513,35.2
22,%null%,%null%,True,True,Pennsylvania,Pennsylvania,501,2269,1416684,1416684,35.364273190069206,35.4,35.364273190069206,35.364273190069206,35.4
23,%null%,%null%,True,True,Connecticut,Connecticut,136,635,382977,382977,35.511270911830216,35.5,35.511270911830216,35.511270911830216,35.5
24,%null%,%null%,True,True,Indiana,Indiana,244,1108,667291,667291,36.5657561693474,36.6,36.5657561693474,36.5657561693474,36.6
25,%null%,%null%,True,True,Missouri,Missouri,261,1053,711459,711459,36.68517792311293,36.7,36.68517792311293,36.68517792311293,36.7
26,%null%,%null%,True,True,Kentucky,Kentucky,140,593,377275,377275,37.108210191504874,37.1,37.108210191504874,37.108210191504874,37.1
27,%null%,%null%,True,True,Massachusetts,Massachusetts,194,926,522609,522609,37.1214426081449,37.1,37.1214426081449,37.1214426081449,37.1
28,%null%,%null%,True,True,Oklahoma,Oklahoma,113,518,296154,296154,38.15582433463671,38.2,38.15582433463671,38.15582433463671,38.2
29,%null%,%null%,True,True,Minnesota,Minnesota,159,822,409602,409602,38.81816983315511,38.8,38.81816983315511,38.81816983315511,38.8
30,%null%,%null%,True,True,West Virginia,West Virginia,25,131,64063,64063,39.02408566567286,39.0,39.02408566567286,39.02408566567286,39.0
31,%null%,%null%,True,True,Iowa,Iowa,53,239,131303,131303,40.36465274974677,40.4,40.36465274974677,40.36465274974677,40.4
32,%null%,%null%,True,True,Nevada,Nevada,126,528,301273,301273,41.82253305141848,41.8,41.82253305141848,41.82253305141848,41.8
33,%null%,%null%,True,True,North Dakota,North Dakota,11,60,25870,25870,42.52029377657519,42.5,42.52029377657519,42.52029377657519,42.5
34,%null%,%null%,True,True,Kansas,Kansas,72,298,168790,168790,42.656555483144736,42.7,42.656555483144736,42.656555483144736,42.7
35,%null%,%null%,True,True,California,California,958,4352,2200126,2200126,43.5429607213405,43.5,43.5429607213405,43.5429607213405,43.5
36,%null%,%null%,True,True,Hawaii,Hawaii,13,84,27691,27691,46.94666137012026,46.9,46.94666137012026,46.94666137012026,46.9
37,%null%,%null%,True,True,Nebraska,Nebraska,51,203,97729,97729,52.18512416989839,52.2,52.18512416989839,52.18512416989839,52.2
38,%null%,%null%,True,True,New Mexico,New Mexico,23,91,41152,41152,55.89035769828927,55.9,55.89035769828927,55.89035769828927,55.9
39,%null%,%null%,True,True,Arizona,Arizona,192,898,339424,339424,56.56641840294145,56.6,56.56641840294145,56.56641840294145,56.6
40,%null%,%null%,True,True,Colorado,Colorado,136,541,237929,237929,57.15990904849766,57.2,57.15990904849766,57.15990904849766,57.2
41,%null%,%null%,True,True,Maine,Maine,14,67,23559,23559,59.42527271955516,59.4,59.42527271955516,59.42527271955516,59.4
42,%null%,%null%,True,True,Washington,Washington,194,688,316727,316727,61.2514878744155,61.3,61.2514878744155,61.2514878744155,61.3
43,%null%,%null%,True,True,Idaho,Idaho,9,54,14597,14597,61.65650476125231,61.7,61.65650476125231,61.65650476125231,61.7
44,%null%,%null%,True,True,South Dakota,South Dakota,16,61,20987,20987,76.2376709391528,76.2,76.2376709391528,76.2376709391528,76.2
45,%null%,%null%,True,True,Oregon,Oregon,71,224,84565,84565,83.95908472772423,84.0,83.95908472772423,83.95908472772423,84.0
46,%null%,%null%,True,True,Utah,Utah,38,131,39687,39687,95.74923778567289,95.7,95.74923778567289,95.74923778567289,95.7
47,%null%,%null%,True,True,Wyoming,Wyoming,7,26,6016,6016,116.3563829787234,116.4,116.3563829787234,116.3563829787234,116.4
48,%null%,%null%,True,True,Montana,Montana,8,27,6138,6138,130.33561420658194,130.3,130.33561420658194,130.33561420658194,130.3
49,%null%,%null%,True,True,Alaska,Alaska,31,187,23681,23681,130.90663401038807,130.9,130.90663401038807,130.90663401038807,130.9
