,Percentage Suffix Label %-value,Percentage Suffix Label %-alias,Race Chart-value,Race Chart-alias,State-value,State-alias,SUM(Count of Trauma Survivor)-alias,SUM(Total Count of Reported Special Populations)-alias,SUM(Total Population)-alias,ATTR(Total Population)-alias,AGG(Show # or Percent)-value,AGG(Show # or Percent)-alias,AGG(Sort Race)-value,AGG(Sort Race)-alias,AGG(Formatted Show # or Percent Positive Age)-alias
0,%null%,%null%,True,True,New Jersey,New Jersey,5795,24145,9267130,9267130,62.532844580792535,62.5,62.532844580792535,62.532844580792535,62.5
1,%null%,%null%,True,True,New York,New York,14193,53408,19835913,19835913,71.55203796265894,71.6,71.55203796265894,71.55203796265894,71.6
2,%null%,%null%,True,True,Louisiana,Louisiana,3364,10562,4624047,4624047,72.75012559344661,72.8,72.75012559344661,72.75012559344661,72.8
3,%null%,%null%,True,True,California,California,29475,115306,39237836,39237836,75.11882153745685,75.1,75.11882153745685,75.11882153745685,75.1
4,%null%,%null%,True,True,Florida,Florida,16431,56751,21781128,21781128,75.43686442685613,75.4,75.43686442685613,75.43686442685613,75.4
5,%null%,%null%,True,True,Rhode Island,Rhode Island,862,2893,1095610,1095610,78.67763163899563,78.7,78.67763163899563,78.67763163899563,78.7
6,%null%,%null%,True,True,Maryland,Maryland,4861,18127,6165129,6165129,78.84668755511848,78.8,78.84668755511848,78.84668755511848,78.8
7,%null%,%null%,True,True,Massachusetts,Massachusetts,5746,20289,6984723,6984723,82.26525232281938,82.3,82.26525232281938,82.26525232281938,82.3
8,%null%,%null%,True,True,Illinois,Illinois,10487,37657,12671469,12671469,82.76072805765456,82.8,82.76072805765456,82.76072805765456,82.8
9,%null%,%null%,True,True,Texas,Texas,24520,85295,29527941,29527941,83.03999252775533,83.0,83.03999252775533,83.03999252775533,83.0
10,%null%,%null%,True,True,Hawaii,Hawaii,1206,4960,1441553,1441553,83.65977525626876,83.7,83.65977525626876,83.65977525626876,83.7
11,%null%,%null%,True,True,Georgia,Georgia,9225,33068,10799566,10799566,85.42009928917514,85.4,85.42009928917514,85.42009928917514,85.4
12,%null%,%null%,True,True,North Carolina,North Carolina,9237,30496,10551162,10551162,87.54485998793308,87.5,87.54485998793308,87.54485998793308,87.5
13,%null%,%null%,True,True,New Mexico,New Mexico,1864,5493,2115877,2115877,88.0958581240781,88.1,88.0958581240781,88.0958581240781,88.1
14,%null%,%null%,True,True,Nevada,Nevada,2797,9174,3143991,3143991,88.96335899180373,89.0,88.96335899180373,88.96335899180373,89.0
15,%null%,%null%,True,True,South Carolina,South Carolina,4631,14713,5190705,5190705,89.21716799548425,89.2,89.21716799548425,89.21716799548425,89.2
16,%null%,%null%,True,True,Connecticut,Connecticut,3258,11912,3605597,3605597,90.35951605240408,90.4,90.35951605240408,90.35951605240408,90.4
17,%null%,%null%,True,True,Pennsylvania,Pennsylvania,11836,37677,12964056,12964056,91.29858741739469,91.3,91.29858741739469,91.29858741739469,91.3
