,Percentage Suffix Label %-value,Percentage Suffix Label %-alias,Race Chart-value,Race Chart-alias,State-value,State-alias,SUM(Count of Trauma Survivor)-alias,SUM(Total Count of Reported Special Populations)-alias,SUM(Total Population)-alias,ATTR(Total Population)-alias,AGG(Show # or Percent)-value,AGG(Show # or Percent)-alias,AGG(Sort Race)-value,AGG(Sort Race)-alias,AGG(Formatted Show # or Percent Positive Age)-alias
0,%null%,%null%,True,True,New Jersey,New Jersey,2985,10910,4960795,4960795,60.171807139783034,60.17,60.171807139783034,60.171807139783034,60.2
1,%null%,%null%,True,True,New York,New York,7766,25343,10858889,10858889,71.5174452929761,71.52,71.5174452929761,71.5174452929761,71.5
2,%null%,%null%,True,True,Rhode Island,Rhode Island,573,1806,771405,771405,74.28004744589418,74.28,74.28004744589418,74.28004744589418,74.3
3,%null%,%null%,True,True,Massachusetts,Massachusetts,3863,12539,4894728,4894728,78.9216479444823,78.92,78.9216479444823,78.9216479444823,78.9
4,%null%,%null%,True,True,Louisiana,Louisiana,2144,5768,2676273,2676273,80.11140866421324,80.11,80.11140866421324,80.11140866421324,80.1
5,%null%,%null%,True,True,Florida,Florida,9202,26939,11467951,11467951,80.241012540078,80.24,80.241012540078,80.241012540078,80.2
6,%null%,%null%,True,True,California,California,11225,34725,13815325,13815325,81.25035060702517,81.25,81.25035060702517,81.25035060702517,81.3
7,%null%,%null%,True,True,Connecticut,Connecticut,1932,6625,2330326,2330326,82.90685509237763,82.91,82.90685509237763,82.90685509237763,82.9
8,%null%,%null%,True,True,Maryland,Maryland,2523,7980,3020582,3020582,83.5269494421936,83.53,83.5269494421936,83.5269494421936,83.5
9,%null%,%null%,True,True,Illinois,Illinois,6356,20567,7597266,7597266,83.66167513418642,83.66,83.66167513418642,83.66167513418642,83.7
10,%null%,%null%,True,True,Pennsylvania,Pennsylvania,8615,26169,9701126,9701126,88.80412438721031,88.80,88.80412438721031,88.80412438721031,88.8
11,%null%,%null%,True,True,North Dakota,North Dakota,575,1793,644623,644623,89.19942353902978,89.20,89.19942353902978,89.19942353902978,89.2
12,%null%,%null%,True,True,Nevada,Nevada,1327,3638,1464563,1464563,90.607232328005,90.61,90.607232328005,90.607232328005,90.6
13,%null%,%null%,True,True,South Dakota,South Dakota,663,2116,723678,723678,91.61533168066461,91.62,91.61533168066461,91.61533168066461,91.6
14,%null%,%null%,True,True,North Carolina,North Carolina,6118,17019,6528578,6528578,93.71106541118142,93.71,93.71106541118142,93.71106541118142,93.7
15,%null%,%null%,True,True,Wisconsin,Wisconsin,4499,14041,4727246,4727246,95.17169193225823,95.17,95.17169193225823,95.17169193225823,95.2
16,%null%,%null%,True,True,Virginia,Virginia,5000,15360,5213717,5213717,95.90087072236564,95.90,95.90087072236564,95.90087072236564,95.9
17,%null%,%null%,True,True,New Mexico,New Mexico,730,1961,759740,759740,96.08550293521468,96.09,96.08550293521468,96.08550293521468,96.1
18,%null%,%null%,True,True,Arizona,Arizona,3758,10660,3872615,3872615,97.04037194505521,97.04,97.04037194505521,97.04037194505521,97.0
19,%null%,%null%,True,True,Michigan,Michigan,7282,21542,7462582,7462582,97.58016729330411,97.58,97.58016729330411,97.58016729330411,97.6
20,%null%,%null%,True,True,Georgia,Georgia,5403,16290,5510193,5510193,98.05464164322376,98.05,98.05464164322376,98.05464164322376,98.1
21,%null%,%null%,True,True,Minnesota,Minnesota,4388,13596,4458035,4458035,98.42901637156281,98.43,98.42901637156281,98.42901637156281,98.4
22,%null%,%null%,True,True,Texas,Texas,11736,33579,11885058,11885058,98.74583699970164,98.75,98.74583699970164,98.74583699970164,98.7
