,Percentage Suffix Label %-value,Percentage Suffix Label %-alias,Race Chart-value,Race Chart-alias,State-value,State-alias,SUM(Count of Trauma Survivor)-alias,SUM(Total Count of Reported Special Populations)-alias,SUM(Total Population)-alias,ATTR(Total Population)-alias,AGG(Show # or Percent)-value,AGG(Show # or Percent)-alias,AGG(Sort Race)-value,AGG(Sort Race)-alias,AGG(Formatted Show # or Percent Positive Age)-alias
0,%null%,%null%,True,True,Hawaii,Hawaii,36,159,160134,160134,22.481172018434563,22.48,22.481172018434563,22.481172018434563,22.5
1,%null%,%null%,True,True,Rhode Island,Rhode Island,46,220,187776,187776,24.4972733469666,24.50,24.4972733469666,24.4972733469666,24.5
2,%null%,%null%,True,True,Florida,Florida,1430,8411,5830908,5830908,24.524482293323786,24.52,24.524482293323786,24.524482293323786,24.5
3,%null%,%null%,True,True,Delaware,Delaware,25,165,101213,101213,24.7003843379803,24.70,24.7003843379803,24.7003843379803,24.7
4,%null%,%null%,True,True,New York,New York,990,5635,3868268,3868268,25.59284930620112,25.59,25.59284930620112,25.59284930620112,25.6
5,%null%,%null%,True,True,South Carolina,South Carolina,85,492,330096,330096,25.75008482380883,25.75,25.75008482380883,25.75008482380883,25.8
6,%null%,%null%,True,True,Louisiana,Louisiana,70,316,258338,258338,27.096284712276166,27.10,27.096284712276166,27.096284712276166,27.1
7,%null%,%null%,True,True,New Jersey,New Jersey,542,3021,1991638,1991638,27.21378081759838,27.21,27.21378081759838,27.21378081759838,27.2
8,%null%,%null%,True,True,North Carolina,North Carolina,300,1691,1078224,1078224,27.823532030450075,27.82,27.823532030450075,27.823532030450075,27.8
9,%null%,%null%,True,True,Mississippi,Mississippi,29,117,102936,102936,28.172845263076084,28.17,28.172845263076084,28.172845263076084,28.2
10,%null%,%null%,True,True,Texas,Texas,3383,17939,11857401,11857401,28.530704156838414,28.53,28.530704156838414,28.530704156838414,28.5
11,%null%,%null%,True,True,Georgia,Georgia,321,1807,1104836,1104836,29.054085855276256,29.05,29.054085855276256,29.054085855276256,29.1
12,%null%,%null%,True,True,California,California,4620,25909,15754605,15754605,29.32475933227142,29.32,29.32475933227142,29.32475933227142,29.3
13,%null%,%null%,True,True,Nevada,Nevada,285,1412,940757,940757,30.294751992278556,30.29,30.294751992278556,30.294751992278556,30.3
14,%null%,%null%,True,True,Maryland,Maryland,209,1139,684437,684437,30.53604641479055,30.54,30.53604641479055,30.53604641479055,30.5
15,%null%,%null%,True,True,Oklahoma,Oklahoma,147,632,467249,467249,31.460741489013355,31.46,31.460741489013355,31.460741489013355,31.5
16,%null%,%null%,True,True,North Dakota,North Dakota,11,53,34335,34335,32.03727974370176,32.04,32.03727974370176,32.03727974370176,32.0
17,%null%,%null%,True,True,New Mexico,New Mexico,343,1381,1059242,1059242,32.38164649815623,32.38,32.38164649815623,32.38164649815623,32.4
18,%null%,%null%,True,True,Tennessee,Tennessee,140,620,425839,425839,32.876274836264415,32.88,32.876274836264415,32.876274836264415,32.9
19,%null%,%null%,True,True,Virginia,Virginia,298,1559,882402,882402,33.77145564039973,33.77,33.77145564039973,33.77145564039973,33.8
20,%null%,%null%,True,True,Utah,Utah,169,929,493636,493636,34.235752659854626,34.24,34.235752659854626,34.235752659854626,34.2
21,%null%,%null%,True,True,Idaho,Idaho,87,337,251919,251919,34.534910030605076,34.53,34.534910030605076,34.534910030605076,34.5
22,%null%,%null%,True,True,Illinois,Illinois,789,4136,2282133,2282133,34.57291928209267,34.57,34.57291928209267,34.57291928209267,34.6
23,%null%,%null%,True,True,Pennsylvania,Pennsylvania,378,1640,1084634,1084634,34.85046568704282,34.85,34.85046568704282,34.85046568704282,34.9
24,%null%,%null%,True,True,Connecticut,Connecticut,226,1007,637112,637112,35.472569971998645,35.47,35.472569971998645,35.472569971998645,35.5
25,%null%,%null%,True,True,Colorado,Colorado,459,1994,1293214,1293214,35.49296558806199,35.49,35.49296558806199,35.49296558806199,35.5
26,%null%,%null%,True,True,Indiana,Indiana,190,1031,522944,522944,36.3327622078081,36.33,36.3327622078081,36.3327622078081,36.3
27,%null%,%null%,True,True,District of Columbia,District of Columbia,28,139,76919,76919,36.40192930225302,36.40,36.40192930225302,36.40192930225302,36.4
28,%null%,%null%,True,True,Nebraska,Nebraska,86,402,235669,235669,36.49185934509842,36.49,36.49185934509842,36.49185934509842,36.5
29,%null%,%null%,True,True,Arizona,Arizona,869,3969,2351122,2351122,36.961076456262155,36.96,36.961076456262155,36.961076456262155,37.0
30,%null%,%null%,True,True,Missouri,Missouri,109,495,287125,287125,37.962559860687854,37.96,37.962559860687854,37.962559860687854,38.0
31,%null%,%null%,True,True,Washington,Washington,412,1681,1059156,1059156,38.89889685749786,38.90,38.89889685749786,38.89889685749786,38.9
32,%null%,%null%,True,True,Kansas,Kansas,146,637,374093,374093,39.02772839908793,39.03,39.02772839908793,39.02772839908793,39.0
33,%null%,%null%,True,True,Massachusetts,Massachusetts,357,1469,897349,897349,39.78385221357577,39.78,39.78385221357577,39.78385221357577,39.8
34,%null%,%null%,True,True,Wyoming,Wyoming,25,112,61087,61087,40.92523777563147,40.93,40.92523777563147,40.92523777563147,40.9
35,%null%,%null%,True,True,Arkansas,Arkansas,104,478,251277,251277,41.38858709710797,41.39,41.38858709710797,41.38858709710797,41.4
36,%null%,%null%,True,True,Ohio,Ohio,212,864,508643,508643,41.679527684446654,41.68,41.679527684446654,41.679527684446654,41.7
37,%null%,%null%,True,True,Michigan,Michigan,241,977,561587,561587,42.914098795021964,42.91,42.914098795021964,42.914098795021964,42.9
38,%null%,%null%,True,True,Kentucky,Kentucky,81,376,187984,187984,43.08877351263938,43.09,43.08877351263938,43.08877351263938,43.1
39,%null%,%null%,True,True,Oregon,Oregon,258,1032,596517,596517,43.251072475721564,43.25,43.251072475721564,43.251072475721564,43.3
40,%null%,%null%,True,True,Wisconsin,Wisconsin,199,848,442517,442517,44.97002375049998,44.97,44.97002375049998,44.97002375049998,45.0
41,%null%,%null%,True,True,New Hampshire,New Hampshire,28,92,60873,60873,45.99740443217847,46.00,45.99740443217847,45.99740443217847,46.0
42,%null%,%null%,True,True,Iowa,Iowa,101,440,215119,215119,46.950757487716096,46.95,46.950757487716096,46.950757487716096,47.0
43,%null%,%null%,True,True,Alabama,Alabama,117,615,241168,241168,48.51389902474624,48.51,48.51389902474624,48.51389902474624,48.5
44,%null%,%null%,True,True,Vermont,Vermont,7,33,14384,14384,48.66518353726362,48.67,48.66518353726362,48.66518353726362,48.7
45,%null%,%null%,True,True,Minnesota,Minnesota,168,702,333474,333474,50.378740171647564,50.38,50.378740171647564,50.378740171647564,50.4
46,%null%,%null%,True,True,West Virginia,West Virginia,18,82,33684,33684,53.437833986462415,53.44,53.437833986462415,53.437833986462415,53.4
47,%null%,%null%,True,True,South Dakota,South Dakota,23,75,41288,41288,55.706258477039334,55.71,55.706258477039334,55.706258477039334,55.7
48,%null%,%null%,True,True,Maine,Maine,17,61,27037,27037,62.87679846136775,62.88,62.87679846136775,62.87679846136775,62.9
49,%null%,%null%,True,True,Montana,Montana,35,101,48014,48014,72.8954055067272,72.90,72.8954055067272,72.8954055067272,72.9
50,%null%,%null%,True,True,Alaska,Alaska,47,238,54732,54732,85.87298107140246,85.87,85.87298107140246,85.87298107140246,85.9
