,Percentage Suffix Label %-value,Percentage Suffix Label %-alias,Race Chart-value,Race Chart-alias,State-value,State-alias,SUM(Count of Trauma Survivor)-alias,SUM(Total Count of Reported Special Populations)-alias,SUM(Total Population)-alias,ATTR(Total Population)-alias,AGG(Show # or Percent)-value,AGG(Show # or Percent)-alias,AGG(Sort Race)-value,AGG(Sort Race)-alias,AGG(Formatted Show # or Percent Positive Age)-alias
0,%null%,%null%,True,True,Hawaii,Hawaii,77,378,291001,291001,26.460390170480515,26.5,26.460390170480515,26.460390170480515,26.5
1,%null%,%null%,True,True,Oklahoma,Oklahoma,188,556,235733,235733,79.75124399214366,79.8,79.75124399214366,79.75124399214366,79.8
2,%null%,%null%,True,True,North Dakota,North Dakota,14,59,16837,16837,83.1502049058621,83.2,83.1502049058621,83.1502049058621,83.2
3,%null%,%null%,True,True,South Dakota,South Dakota,18,56,20807,20807,86.50934781563896,86.5,86.50934781563896,86.50934781563896,86.5
4,%null%,%null%,True,True,Rhode Island,Rhode Island,25,97,24311,24311,102.83410801694706,102.8,102.83410801694706,102.83410801694706,102.8
5,%null%,%null%,True,True,Missouri,Missouri,160,559,143689,143689,111.35159963532352,111.4,111.35159963532352,111.35159963532352,111.4
6,%null%,%null%,True,True,Minnesota,Minnesota,161,611,139747,139747,115.20819767150637,115.2,115.20819767150637,115.20819767150637,115.2
7,%null%,%null%,True,True,Michigan,Michigan,284,993,243379,243379,116.69042933038594,116.7,116.69042933038594,116.69042933038594,116.7
8,%null%,%null%,True,True,Washington,Washington,406,1384,342530,342530,118.52976381630806,118.5,118.52976381630806,118.52976381630806,118.5
9,%null%,%null%,True,True,Louisiana,Louisiana,88,299,74216,74216,118.57281448744206,118.6,118.57281448744206,118.57281448744206,118.6
10,%null%,%null%,True,True,South Carolina,South Carolina,118,473,98263,98263,120.08589194305078,120.1,120.08589194305078,120.08589194305078,120.1
11,%null%,%null%,True,True,Massachusetts,Massachusetts,165,721,137083,137083,120.3650343222719,120.4,120.3650343222719,120.3650343222719,120.4
12,%null%,%null%,True,True,Vermont,Vermont,15,45,12316,12316,121.79278986683987,121.8,121.79278986683987,121.79278986683987,121.8
13,%null%,%null%,True,True,Alaska,Alaska,64,196,52262,52262,122.45991351268609,122.5,122.45991351268609,122.45991351268609,122.5
14,%null%,%null%,True,True,Delaware,Delaware,31,127,25193,25193,123.05005358631367,123.1,123.05005358631367,123.05005358631367,123.1
15,%null%,%null%,True,True,Montana,Montana,36,94,28810,28810,124.95661228740022,125.0,124.95661228740022,124.95661228740022,125.0
16,%null%,%null%,True,True,Pennsylvania,Pennsylvania,301,1154,238808,238808,126.04267863723159,126.0,126.04267863723159,126.04267863723159,126.0
17,%null%,%null%,True,True,Wyoming,Wyoming,14,55,11050,11050,126.69683257918551,126.7,126.69683257918551,126.69683257918551,126.7
18,%null%,%null%,True,True,New York,New York,483,2034,378698,378698,127.5422632282188,127.5,127.5422632282188,127.5422632282188,127.5
19,%null%,%null%,True,True,Maryland,Maryland,208,798,161497,161497,128.79496213551954,128.8,128.79496213551954,128.79496213551954,128.8
20,%null%,%null%,True,True,Virginia,Virginia,323,1257,250775,250775,128.8007177748978,128.8,128.8007177748978,128.8007177748978,128.8
21,%null%,%null%,True,True,Georgia,Georgia,282,1222,217873,217873,129.43320191120517,129.4,129.43320191120517,129.43320191120517,129.4
22,%null%,%null%,True,True,North Carolina,North Carolina,294,1141,225732,225732,130.242942958907,130.2,130.242942958907,130.242942958907,130.2
23,%null%,%null%,True,True,Utah,Utah,100,347,76033,76033,131.5218392013994,131.5,131.5218392013994,131.5218392013994,131.5
24,%null%,%null%,True,True,Mississippi,Mississippi,50,165,37834,37834,132.1562615636729,132.2,132.1562615636729,132.1562615636729,132.2
25,%null%,%null%,True,True,Tennessee,Tennessee,178,554,134263,134263,132.5756165138571,132.6,132.5756165138571,132.5756165138571,132.6
26,%null%,%null%,True,True,Ohio,Ohio,364,1160,274463,274463,132.6226121553725,132.6,132.6226121553725,132.6226121553725,132.6
27,%null%,%null%,True,True,West Virginia,West Virginia,45,146,33519,33519,134.25221516155017,134.3,134.25221516155017,134.25221516155017,134.3
28,%null%,%null%,True,True,Nebraska,Nebraska,55,211,40407,40407,136.1150295740837,136.1,136.1150295740837,136.1150295740837,136.1
29,%null%,%null%,True,True,Oregon,Oregon,203,604,148706,148706,136.51096795018358,136.5,136.51096795018358,136.51096795018358,136.5
30,%null%,%null%,True,True,Illinois,Illinois,312,1275,224432,224432,139.01760889712696,139.0,139.01760889712696,139.01760889712696,139.0
31,%null%,%null%,True,True,California,California,1630,6747,1170491,1170491,139.25779865031,139.3,139.25779865031,139.25779865031,139.3
32,%null%,%null%,True,True,Florida,Florida,563,2349,390375,390375,144.2203009926353,144.2,144.2203009926353,144.2203009926353,144.2
33,%null%,%null%,True,True,District of Columbia,District of Columbia,24,65,16480,16480,145.63106796116506,145.6,145.63106796116506,145.63106796116506,145.6
34,%null%,%null%,True,True,Iowa,Iowa,87,276,59427,59427,146.39810187288606,146.4,146.39810187288606,146.39810187288606,146.4
35,%null%,%null%,True,True,Alabama,Alabama,127,469,86070,86070,147.5543162542117,147.6,147.5543162542117,147.5543162542117,147.6
36,%null%,%null%,True,True,Kentucky,Kentucky,136,383,90573,90573,150.15512349154824,150.2,150.15512349154824,150.15512349154824,150.2
37,%null%,%null%,True,True,Connecticut,Connecticut,103,403,68017,68017,151.43273005278093,151.4,151.43273005278093,151.43273005278093,151.4
38,%null%,%null%,True,True,Idaho,Idaho,63,183,41056,41056,153.4489477786438,153.4,153.4489477786438,153.4489477786438,153.4
39,%null%,%null%,True,True,Nevada,Nevada,183,675,118795,118795,154.04688749526494,154.0,154.04688749526494,154.04688749526494,154.0
40,%null%,%null%,True,True,Maine,Maine,38,100,24338,24338,156.13443997041662,156.1,156.13443997041662,156.13443997041662,156.1
41,%null%,%null%,True,True,Wisconsin,Wisconsin,172,597,109888,109888,156.52300524170064,156.5,156.52300524170064,156.52300524170064,156.5
42,%null%,%null%,True,True,Arkansas,Arkansas,100,267,63545,63545,157.3687937681958,157.4,157.3687937681958,157.3687937681958,157.4
43,%null%,%null%,True,True,New Jersey,New Jersey,241,1025,152237,152237,158.30579950997458,158.3,158.30579950997458,158.30579950997458,158.3
44,%null%,%null%,True,True,Indiana,Indiana,224,756,139946,139946,160.06173809898104,160.1,160.06173809898104,160.06173809898104,160.1
45,%null%,%null%,True,True,Kansas,Kansas,140,341,81605,81605,171.5581153115618,171.6,171.5581153115618,171.5581153115618,171.6
46,%null%,%null%,True,True,Arizona,Arizona,283,1043,163394,163394,173.20097433198282,173.2,173.20097433198282,173.20097433198282,173.2
47,%null%,%null%,True,True,Texas,Texas,868,3438,473467,473467,183.32851075154127,183.3,183.32851075154127,183.32851075154127,183.3
48,%null%,%null%,True,True,New Hampshire,New Hampshire,42,121,22716,22716,184.89170628631803,184.9,184.89170628631803,184.89170628631803,184.9
