,Percentage Suffix Label %-value,Percentage Suffix Label %-alias,Race Chart-value,Race Chart-alias,State-value,State-alias,SUM(Count of Trauma Survivor)-alias,SUM(Total Count of Reported Special Populations)-alias,SUM(Total Population)-alias,ATTR(Total Population)-alias,AGG(Show # or Percent)-value,AGG(Show # or Percent)-alias,AGG(Sort Race)-value,AGG(Sort Race)-alias,AGG(Formatted Show # or Percent Positive Age)-alias
0,%null%,%null%,True,True,New Jersey,New Jersey,3894,17968,9267130,9267130,42.01948175972497,42.02,42.01948175972497,42.01948175972497,42.0
1,%null%,%null%,True,True,Louisiana,Louisiana,2183,7569,4624047,4624047,47.209727755794866,47.21,47.209727755794866,47.209727755794866,47.2
2,%null%,%null%,True,True,Florida,Florida,10656,40050,21781128,21781128,48.92308607708472,48.92,48.92308607708472,48.92308607708472,48.9
3,%null%,%null%,True,True,New York,New York,9900,39537,19835913,19835913,49.90947479957187,49.91,49.90947479957187,49.90947479957187,49.9
4,%null%,%null%,True,True,Hawaii,Hawaii,737,3622,1441553,1441553,51.12541821216425,51.13,51.12541821216425,51.12541821216425,51.1
5,%null%,%null%,True,True,California,California,20582,89990,39237836,39237836,52.454472769599214,52.45,52.454472769599214,52.454472769599214,52.5
6,%null%,%null%,True,True,Maryland,Maryland,3285,13636,6165129,6165129,53.28355659711257,53.28,53.28355659711257,53.28355659711257,53.3
7,%null%,%null%,True,True,Rhode Island,Rhode Island,594,2149,1095610,1095610,54.216372614342696,54.22,54.216372614342696,54.216372614342696,54.2
8,%null%,%null%,True,True,Texas,Texas,16529,63351,29527941,29527941,55.97748925331434,55.98,55.97748925331434,55.97748925331434,56.0
9,%null%,%null%,True,True,Illinois,Illinois,7174,27818,12671469,12671469,56.61537742782625,56.62,56.61537742782625,56.61537742782625,56.6
10,%null%,%null%,True,True,Massachusetts,Massachusetts,4009,15730,6984723,6984723,57.39669275359954,57.40,57.39669275359954,57.39669275359954,57.4
11,%null%,%null%,True,True,Georgia,Georgia,6329,24070,10799566,10799566,58.604206872757665,58.60,58.604206872757665,58.604206872757665,58.6
12,%null%,%null%,True,True,Pennsylvania,Pennsylvania,7765,27319,12964056,12964056,59.89637810882644,59.90,59.89637810882644,59.89637810882644,59.9
13,%null%,%null%,True,True,Connecticut,Connecticut,2169,8838,3605597,3605597,60.156473394003825,60.16,60.156473394003825,60.156473394003825,60.2
14,%null%,%null%,True,True,North Carolina,North Carolina,6417,22852,10551162,10551162,60.817945928609575,60.82,60.817945928609575,60.817945928609575,60.8
15,%null%,%null%,True,True,Alabama,Alabama,3077,10822,5039877,5039877,61.05307728740205,61.05,61.05307728740205,61.05307728740205,61.1
16,%null%,%null%,True,True,Nevada,Nevada,1925,6798,3143991,3143991,61.22791063969331,61.23,61.22791063969331,61.22791063969331,61.2
17,%null%,%null%,True,True,Mississippi,Mississippi,1812,5681,2949965,2949965,61.42445757831025,61.42,61.42445757831025,61.42445757831025,61.4
18,%null%,%null%,True,True,New Mexico,New Mexico,1305,4244,2115877,2115877,61.67655303214695,61.68,61.67655303214695,61.67655303214695,61.7
19,%null%,%null%,True,True,South Carolina,South Carolina,3229,10812,5190705,5190705,62.20734948335535,62.21,62.20734948335535,62.20734948335535,62.2
20,%null%,%null%,True,True,Virginia,Virginia,5440,20998,8642274,8642274,62.946395821285,62.95,62.946395821285,62.946395821285,62.9
21,%null%,%null%,True,True,Wisconsin,Wisconsin,3983,14210,5895908,5895908,67.55532820390006,67.56,67.55532820390006,67.55532820390006,67.6
22,%null%,%null%,True,True,Arizona,Arizona,4968,17438,7276316,7276316,68.27630905529666,68.28,68.27630905529666,68.27630905529666,68.3
23,%null%,%null%,True,True,Michigan,Michigan,7011,23768,10050811,10050811,69.75556499868517,69.76,69.75556499868517,69.75556499868517,69.8
24,%null%,%null%,True,True,District of Columbia,District of Columbia,471,1934,670050,670050,70.2932616968883,70.29,70.2932616968883,70.2932616968883,70.3
25,%null%,%null%,True,True,North Dakota,North Dakota,560,1957,774948,774948,72.26291312449352,72.26,72.26291312449352,72.26291312449352,72.3
26,%null%,%null%,True,True,Tennessee,Tennessee,5112,15120,6975218,6975218,73.28803200129373,73.29,73.28803200129373,73.28803200129373,73.3
27,%null%,%null%,True,True,Ohio,Ohio,8736,28377,11780017,11780017,74.15948550838255,74.16,74.15948550838255,74.15948550838255,74.2
28,%null%,%null%,True,True,Minnesota,Minnesota,4248,14993,5707390,5707390,74.42981818309245,74.43,74.42981818309245,74.42981818309245,74.4
29,%null%,%null%,True,True,New Hampshire,New Hampshire,1037,3291,1388992,1388992,74.65845735612588,74.66,74.65845735612588,74.65845735612588,74.7
30,%null%,%null%,True,True,Nebraska,Nebraska,1483,5113,1963692,1963692,75.52100838624386,75.52,75.52100838624386,75.52100838624386,75.5
31,%null%,%null%,True,True,Delaware,Delaware,760,2914,1003384,1003384,75.74368337545745,75.74,75.74368337545745,75.74368337545745,75.7
32,%null%,%null%,True,True,Missouri,Missouri,4716,14726,6168187,6168187,76.4568259684734,76.46,76.4568259684734,76.4568259684734,76.5
33,%null%,%null%,True,True,Iowa,Iowa,2467,8518,3193079,3193079,77.26085073372754,77.26,77.26085073372754,77.26085073372754,77.3
34,%null%,%null%,True,True,West Virginia,West Virginia,1383,3971,1782959,1782959,77.56768383344766,77.57,77.56768383344766,77.56768383344766,77.6
35,%null%,%null%,True,True,South Dakota,South Dakota,700,2197,895376,895376,78.17944640017154,78.18,78.17944640017154,78.17944640017154,78.2
36,%null%,%null%,True,True,Arkansas,Arkansas,2409,7435,3025891,3025891,79.61291401441757,79.61,79.61291401441757,79.61291401441757,79.6
37,%null%,%null%,True,True,Wyoming,Wyoming,464,1373,578803,578803,80.1654448923036,80.17,80.1654448923036,80.1654448923036,80.2
38,%null%,%null%,True,True,Idaho,Idaho,1527,5149,1900923,1900923,80.32939787671567,80.33,80.32939787671567,80.32939787671567,80.3
39,%null%,%null%,True,True,Kansas,Kansas,2371,7506,2934582,2934582,80.79515242715999,80.80,80.79515242715999,80.79515242715999,80.8
40,%null%,%null%,True,True,Kentucky,Kentucky,3693,11137,4509394,4509394,81.89570483306626,81.90,81.89570483306626,81.89570483306626,81.9
41,%null%,%null%,True,True,Washington,Washington,6375,20572,7738692,7738692,82.37826237302119,82.38,82.37826237302119,82.37826237302119,82.4
42,%null%,%null%,True,True,Indiana,Indiana,5738,18639,6805985,6805985,84.30814937147231,84.31,84.30814937147231,84.30814937147231,84.3
43,%null%,%null%,True,True,Maine,Maine,1167,3734,1372247,1372247,85.04299881872578,85.04,85.04299881872578,85.04299881872578,85.0
44,%null%,%null%,True,True,Montana,Montana,948,2644,1104271,1104271,85.84849190099169,85.85,85.84849190099169,85.84849190099169,85.8
45,%null%,%null%,True,True,Utah,Utah,2878,11398,3337975,3337975,86.21993873531108,86.22,86.21993873531108,86.21993873531108,86.2
46,%null%,%null%,True,True,Oklahoma,Oklahoma,3573,9642,3986639,3986639,89.62436779452565,89.62,89.62436779452565,89.62436779452565,89.6
47,%null%,%null%,True,True,Vermont,Vermont,579,1860,645570,645570,89.68818253636321,89.69,89.68818253636321,89.68818253636321,89.7
48,%null%,%null%,True,True,Colorado,Colorado,5426,17810,5812069,5812069,93.35746014027019,93.36,93.35746014027019,93.35746014027019,93.4
49,%null%,%null%,True,True,Oregon,Oregon,4145,11928,4246155,4246155,97.61772709663212,97.62,97.61772709663212,97.61772709663212,97.6
50,%null%,%null%,True,True,Alaska,Alaska,777,2695,732673,732673,106.05003869393305,106.05,106.05003869393305,106.05003869393305,106.1
