,Percentage Suffix Label %-value,Percentage Suffix Label %-alias,Race Chart-value,Race Chart-alias,State-value,State-alias,SUM(Count of Trauma Survivor)-alias,SUM(Total Count of Reported Special Populations)-alias,SUM(Total Population)-alias,ATTR(Total Population)-alias,AGG(Show # or Percent)-value,AGG(Show # or Percent)-alias,AGG(Sort Race)-value,AGG(Sort Race)-alias,AGG(Formatted Show # or Percent Positive Age)-alias
0,%null%,%null%,True,True,Louisiana,Louisiana,391,1711,1499002,1499002,26.084021235461993,26.1,26.084021235461993,26.084021235461993,26.1
1,%null%,%null%,True,True,Alabama,Alabama,353,1677,1336172,1336172,26.418754471729684,26.4,26.418754471729684,26.418754471729684,26.4
2,%null%,%null%,True,True,Mississippi,Mississippi,323,1359,1107951,1107951,29.15291380214468,29.2,29.15291380214468,29.15291380214468,29.2
3,%null%,%null%,True,True,Arkansas,Arkansas,142,665,466227,466227,30.45726652467575,30.5,30.45726652467575,30.45726652467575,30.5
4,%null%,%null%,True,True,Florida,Florida,1040,4771,3386309,3386309,30.71190490885504,30.7,30.71190490885504,30.71190490885504,30.7
5,%null%,%null%,True,True,South Carolina,South Carolina,449,1896,1352562,1352562,33.196260134470734,33.2,33.196260134470734,33.196260134470734,33.2
6,%null%,%null%,True,True,South Dakota,South Dakota,7,50,20987,20987,33.35398103587935,33.4,33.35398103587935,33.35398103587935,33.4
7,%null%,%null%,True,True,New Jersey,New Jersey,419,2062,1205848,1205848,34.74733133860984,34.7,34.74733133860984,34.74733133860984,34.7
8,%null%,%null%,True,True,North Carolina,North Carolina,804,3445,2248971,2248971,35.749682854959,35.7,35.749682854959,35.749682854959,35.7
9,%null%,%null%,True,True,Tennessee,Tennessee,422,1575,1158262,1158262,36.43389837532441,36.4,36.43389837532441,36.43389837532441,36.4
10,%null%,%null%,True,True,Georgia,Georgia,1288,5764,3451256,3451256,37.31974678204109,37.3,37.31974678204109,37.31974678204109,37.3
11,%null%,%null%,True,True,New York,New York,1087,4633,2857575,2857575,38.0392465639572,38.0,38.0392465639572,38.0392465639572,38.0
12,%null%,%null%,True,True,North Dakota,North Dakota,10,46,25870,25870,38.654812524159254,38.7,38.654812524159254,38.654812524159254,38.7
13,%null%,%null%,True,True,Illinois,Illinois,715,2865,1791229,1791229,39.91672756526385,39.9,39.91672756526385,39.91672756526385,39.9
14,%null%,%null%,True,True,Virginia,Virginia,667,2993,1657724,1657724,40.23588968971916,40.2,40.23588968971916,40.23588968971916,40.2
15,%null%,%null%,True,True,Massachusetts,Massachusetts,214,1034,522609,522609,40.94839545434541,40.9,40.94839545434541,40.94839545434541,40.9
16,%null%,%null%,True,True,Texas,Texas,1488,6498,3630643,3630643,40.98447575264216,41.0,40.98447575264216,40.98447575264216,41.0
17,%null%,%null%,True,True,Rhode Island,Rhode Island,28,130,68125,68125,41.10091743119266,41.1,41.10091743119266,41.10091743119266,41.1
18,%null%,%null%,True,True,Michigan,Michigan,570,2294,1383769,1383769,41.19184632695197,41.2,41.19184632695197,41.19184632695197,41.2
19,%null%,%null%,True,True,Maryland,Maryland,769,3365,1862521,1862521,41.288125073489105,41.3,41.288125073489105,41.288125073489105,41.3
20,%null%,%null%,True,True,Wisconsin,Wisconsin,157,656,378263,378263,41.50551335975234,41.5,41.50551335975234,41.50551335975234,41.5
21,%null%,%null%,True,True,Pennsylvania,Pennsylvania,598,2385,1416684,1416684,42.21124823884508,42.2,42.21124823884508,42.21124823884508,42.2
