,Percentage Suffix Label %-value,Percentage Suffix Label %-alias,Race Chart-value,Race Chart-alias,State-value,State-alias,SUM(Count of Trauma Survivor)-alias,SUM(Total Count of Reported Special Populations)-alias,SUM(Total Population)-alias,ATTR(Total Population)-alias,AGG(Show # or Percent)-value,AGG(Show # or Percent)-alias,AGG(Sort Race)-value,AGG(Sort Race)-alias,AGG(Formatted Show # or Percent Positive Age)-alias
0,%null%,%null%,True,True,New Jersey,New Jersey,312,2706,942292,942292,33.1107554770708,33.1,33.1107554770708,33.1107554770708,33.1
1,%null%,%null%,True,True,Massachusetts,Massachusetts,193,1763,520119,520119,37.1068928456757,37.1,37.1068928456757,37.1068928456757,37.1
2,%null%,%null%,True,True,California,California,2608,18381,6136428,6136428,42.500294959869166,42.5,42.500294959869166,42.500294959869166,42.5
3,%null%,%null%,True,True,North Carolina,North Carolina,153,1029,353832,353832,43.24086006918537,43.2,43.24086006918537,43.24086006918537,43.2
4,%null%,%null%,True,True,Texas,Texas,713,5257,1584396,1584396,45.0013759186466,45.0,45.0013759186466,45.0013759186466,45.0
5,%null%,%null%,True,True,Rhode Island,Rhode Island,18,135,39360,39360,45.73170731707317,45.7,45.73170731707317,45.73170731707317,45.7
6,%null%,%null%,True,True,New York,New York,831,5753,1812286,1812286,45.853689759784054,45.9,45.853689759784054,45.853689759784054,45.9
7,%null%,%null%,True,True,Maryland,Maryland,207,1498,421227,421227,49.14214900754225,49.1,49.14214900754225,49.14214900754225,49.1
8,%null%,%null%,True,True,Illinois,Illinois,386,2608,756590,756590,51.01838512272168,51.0,51.01838512272168,51.01838512272168,51.0
9,%null%,%null%,True,True,Ohio,Ohio,161,1120,313413,313413,51.369917648597855,51.4,51.369917648597855,51.369917648597855,51.4
10,%null%,%null%,True,True,Virginia,Virginia,316,2102,614516,614516,51.42258297587045,51.4,51.42258297587045,51.42258297587045,51.4
11,%null%,%null%,True,True,Pennsylvania,Pennsylvania,273,1767,503783,503783,54.189998471564145,54.2,54.189998471564145,54.189998471564145,54.2
12,%null%,%null%,True,True,Georgia,Georgia,266,1919,490433,490433,54.23778579337035,54.2,54.23778579337035,54.23778579337035,54.2
13,%null%,%null%,True,True,South Carolina,South Carolina,55,341,100149,100149,54.918171923833484,54.9,54.918171923833484,54.918171923833484,54.9
14,%null%,%null%,True,True,Nevada,Nevada,170,969,292101,292101,58.19904758970357,58.2,58.19904758970357,58.19904758970357,58.2
15,%null%,%null%,True,True,South Dakota,South Dakota,9,88,15358,15358,58.60138038807136,58.6,58.60138038807136,58.60138038807136,58.6
16,%null%,%null%,True,True,New Hampshire,New Hampshire,26,185,42740,42740,60.83294337856809,60.8,60.83294337856809,60.83294337856809,60.8
17,%null%,%null%,True,True,Tennessee,Tennessee,91,567,139839,139839,65.07483606147069,65.1,65.07483606147069,65.07483606147069,65.1
18,%null%,%null%,True,True,Michigan,Michigan,228,1421,341843,341843,66.69728501095533,66.7,66.69728501095533,66.69728501095533,66.7
19,%null%,%null%,True,True,Washington,Washington,544,2777,813284,813284,66.88930312166475,66.9,66.88930312166475,66.88930312166475,66.9
20,%null%,%null%,True,True,Florida,Florida,447,2636,650132,650132,68.75526816092732,68.8,68.75526816092732,68.75526816092732,68.8
21,%null%,%null%,True,True,Connecticut,Connecticut,130,818,179054,179054,72.6037955030326,72.6,72.6037955030326,72.6037955030326,72.6
22,%null%,%null%,True,True,Hawaii,Hawaii,473,2205,651433,651433,72.60915550793405,72.6,72.60915550793405,72.60915550793405,72.6
23,%null%,%null%,True,True,Minnesota,Minnesota,226,1187,305845,305845,73.89363893475453,73.9,73.89363893475453,73.89363893475453,73.9
24,%null%,%null%,True,True,Wisconsin,Wisconsin,139,782,185474,185474,74.94311871205669,74.9,74.94311871205669,74.94311871205669,74.9
25,%null%,%null%,True,True,Kansas,Kansas,73,431,94576,94576,77.18660125190323,77.2,77.18660125190323,77.18660125190323,77.2
26,%null%,%null%,True,True,Oregon,Oregon,171,852,221414,221414,77.23088874235596,77.2,77.23088874235596,77.23088874235596,77.2
27,%null%,%null%,True,True,Louisiana,Louisiana,67,326,85860,85860,78.03400885161892,78.0,78.03400885161892,78.03400885161892,78.0
28,%null%,%null%,True,True,Iowa,Iowa,73,395,91780,91780,79.5380257136631,79.5,79.5380257136631,79.5380257136631,79.5
29,%null%,%null%,True,True,Missouri,Missouri,115,570,144420,144420,79.62886026866086,79.6,79.62886026866086,79.62886026866086,79.6
30,%null%,%null%,True,True,Mississippi,Mississippi,27,179,33735,33735,80.03557136505113,80.0,80.03557136505113,80.03557136505113,80.0
31,%null%,%null%,True,True,Kentucky,Kentucky,63,387,78406,78406,80.35099354641225,80.4,80.35099354641225,80.35099354641225,80.4
32,%null%,%null%,True,True,Nebraska,Nebraska,46,236,54128,54128,84.98374224061483,85.0,84.98374224061483,84.98374224061483,85.0
33,%null%,%null%,True,True,North Dakota,North Dakota,12,89,13076,13076,91.77118384827163,91.8,91.77118384827163,91.77118384827163,91.8
34,%null%,%null%,True,True,Arizona,Arizona,258,1304,270631,270631,95.3327593660741,95.3,95.3327593660741,95.3327593660741,95.3
35,%null%,%null%,True,True,Oklahoma,Oklahoma,99,448,102892,102892,96.21739299459628,96.2,96.21739299459628,96.21739299459628,96.2
36,%null%,%null%,True,True,Wyoming,Wyoming,6,66,6184,6184,97.02457956015525,97.0,97.02457956015525,97.02457956015525,97.0
37,%null%,%null%,True,True,Indiana,Indiana,182,1376,183573,183573,99.14312017562496,99.1,99.14312017562496,99.14312017562496,99.1
