,Percentage Suffix Label %-value,Percentage Suffix Label %-alias,Race Chart-value,Race Chart-alias,State-value,State-alias,SUM(Count of Trauma Survivor)-alias,SUM(Total Count of Reported Special Populations)-alias,SUM(Total Population)-alias,ATTR(Total Population)-alias,AGG(Show # or Percent)-value,AGG(Show # or Percent)-alias,AGG(Sort Race)-value,AGG(Sort Race)-alias,AGG(Formatted Show # or Percent Positive Age)-alias
0,%null%,%null%,True,True,Hawaii,Hawaii,164,620,291001,291001,56.35719464881564,56.4,56.35719464881564,56.35719464881564,56.4
1,%null%,%null%,True,True,Alaska,Alaska,102,252,52262,52262,195.17048716084344,195.2,195.17048716084344,195.17048716084344,195.2
2,%null%,%null%,True,True,Oklahoma,Oklahoma,469,1009,235733,235733,198.95390123572005,199.0,198.95390123572005,198.95390123572005,199.0
3,%null%,%null%,True,True,Maryland,Maryland,382,1256,161497,161497,236.53690161427147,236.5,236.53690161427147,236.53690161427147,236.5
4,%null%,%null%,True,True,Washington,Washington,823,2115,342530,342530,240.27092517443725,240.3,240.27092517443725,240.27092517443725,240.3
5,%null%,%null%,True,True,Michigan,Michigan,613,1598,243379,243379,251.8705393645302,251.9,251.8705393645302,251.8705393645302,251.9
6,%null%,%null%,True,True,Virginia,Virginia,641,1948,250775,250775,255.6076163891935,255.6,255.6076163891935,255.6076163891935,255.6
7,%null%,%null%,True,True,California,California,3052,9560,1170491,1170491,260.7452769820528,260.7,260.7452769820528,260.7452769820528,260.7
8,%null%,%null%,True,True,Rhode Island,Rhode Island,64,183,24311,24311,263.25531652338447,263.3,263.25531652338447,263.25531652338447,263.3
9,%null%,%null%,True,True,West Virginia,West Virginia,89,247,33519,33519,265.52104776395475,265.5,265.52104776395475,265.52104776395475,265.5
10,%null%,%null%,True,True,Montana,Montana,77,157,28810,28810,267.2683096147171,267.3,267.2683096147171,267.2683096147171,267.3
11,%null%,%null%,True,True,South Dakota,South Dakota,56,131,20807,20807,269.1401932042101,269.1,269.1401932042101,269.1401932042101,269.1
12,%null%,%null%,True,True,North Dakota,North Dakota,46,112,16837,16837,273.20781611926117,273.2,273.20781611926117,273.20781611926117,273.2
13,%null%,%null%,True,True,New York,New York,1055,3190,378698,378698,278.5861029104986,278.6,278.5861029104986,278.5861029104986,278.6
14,%null%,%null%,True,True,Ohio,Ohio,766,1995,274463,274463,279.0904420632289,279.1,279.0904420632289,279.0904420632289,279.1
15,%null%,%null%,True,True,Missouri,Missouri,402,996,143689,143689,279.7708940837503,279.8,279.7708940837503,279.7708940837503,279.8
16,%null%,%null%,True,True,New Jersey,New Jersey,428,1490,152237,152237,281.14059000111666,281.1,281.14059000111666,281.14059000111666,281.1
17,%null%,%null%,True,True,Utah,Utah,216,644,76033,76033,284.0871726750227,284.1,284.0871726750227,284.0871726750227,284.1
18,%null%,%null%,True,True,Minnesota,Minnesota,402,1045,139747,139747,287.6627047450035,287.7,287.6627047450035,287.6627047450035,287.7
19,%null%,%null%,True,True,North Carolina,North Carolina,651,1746,225732,225732,288.395087980437,288.4,288.395087980437,288.395087980437,288.4
20,%null%,%null%,True,True,Oregon,Oregon,430,993,148706,148706,289.1611636383199,289.2,289.1611636383199,289.1611636383199,289.2
21,%null%,%null%,True,True,Pennsylvania,Pennsylvania,694,1890,238808,238808,290.6100298147466,290.6,290.6100298147466,290.6100298147466,290.6
22,%null%,%null%,True,True,District of Columbia,District of Columbia,48,147,16480,16480,291.2621359223301,291.3,291.2621359223301,291.2621359223301,291.3
