,Percentage Suffix Label %-value,Percentage Suffix Label %-alias,Race Chart-value,Race Chart-alias,State-value,State-alias,SUM(Count of Trauma Survivor)-alias,SUM(Total Count of Reported Special Populations)-alias,SUM(Total Population)-alias,ATTR(Total Population)-alias,AGG(Show # or Percent)-value,AGG(Show # or Percent)-alias,AGG(Sort Race)-value,AGG(Sort Race)-alias,AGG(Formatted Show # or Percent Positive Age)-alias
0,%null%,%null%,True,True,Hawaii,Hawaii,125,471,291001,291001,42.95517884818265,43.0,42.95517884818265,42.95517884818265,43.0
1,%null%,%null%,True,True,Alaska,Alaska,56,194,52262,52262,107.15242432360033,107.2,107.15242432360033,107.15242432360033,107.2
2,%null%,%null%,True,True,Oklahoma,Oklahoma,304,750,235733,235733,128.95945837027486,129.0,128.95945837027486,128.95945837027486,129.0
3,%null%,%null%,True,True,Maryland,Maryland,255,965,161497,161497,157.89766992575713,157.9,157.89766992575713,157.89766992575713,157.9
4,%null%,%null%,True,True,Rhode Island,Rhode Island,39,131,24311,24311,160.4212085064374,160.4,160.4212085064374,160.4212085064374,160.4
5,%null%,%null%,True,True,Montana,Montana,47,113,28810,28810,163.13779937521693,163.1,163.13779937521693,163.13779937521693,163.1
6,%null%,%null%,True,True,Washington,Washington,588,1747,342530,342530,171.66379587189442,171.7,171.66379587189442,171.66379587189442,171.7
7,%null%,%null%,True,True,Mississippi,Mississippi,66,215,37834,37834,174.4462652640482,174.4,174.4462652640482,174.4462652640482,174.4
8,%null%,%null%,True,True,Kansas,Kansas,143,441,81605,81605,175.23436063966668,175.2,175.23436063966668,175.23436063966668,175.2
9,%null%,%null%,True,True,California,California,2104,7786,1170491,1170491,179.75362476089094,179.8,179.75362476089094,179.75362476089094,179.8
10,%null%,%null%,True,True,Louisiana,Louisiana,134,387,74216,74216,180.5540584240595,180.6,180.5540584240595,180.5540584240595,180.6
11,%null%,%null%,True,True,Virginia,Virginia,456,1673,250775,250775,181.83630744691456,181.8,181.83630744691456,181.83630744691456,181.8
12,%null%,%null%,True,True,Pennsylvania,Pennsylvania,441,1377,238808,238808,184.6671803289672,184.7,184.6671803289672,184.6671803289672,184.7
13,%null%,%null%,True,True,Ohio,Ohio,510,1465,274463,274463,185.81739615175815,185.8,185.81739615175815,185.81739615175815,185.8
14,%null%,%null%,True,True,Michigan,Michigan,455,1252,243379,243379,186.95121600466763,187.0,186.95121600466763,186.95121600466763,187.0
15,%null%,%null%,True,True,South Dakota,South Dakota,39,89,20807,20807,187.43692026721777,187.4,187.43692026721777,187.43692026721777,187.4
16,%null%,%null%,True,True,North Carolina,North Carolina,427,1407,225732,225732,189.16236953555546,189.2,189.16236953555546,189.16236953555546,189.2
17,%null%,%null%,True,True,West Virginia,West Virginia,65,159,33519,33519,193.91986634446135,193.9,193.91986634446135,193.91986634446135,193.9
18,%null%,%null%,True,True,New York,New York,739,2495,378698,378698,195.14230336574263,195.1,195.14230336574263,195.14230336574263,195.1
19,%null%,%null%,True,True,Missouri,Missouri,282,749,143689,143689,196.2571943572577,196.3,196.2571943572577,196.2571943572577,196.3
20,%null%,%null%,True,True,New Jersey,New Jersey,307,1192,152237,152237,201.65925497743652,201.7,201.65925497743652,201.65925497743652,201.7
