,Percentage Suffix Label %-value,Percentage Suffix Label %-alias,Race Chart-value,Race Chart-alias,State-value,State-alias,SUM(Count of Trauma Survivor)-alias,SUM(Total Count of Reported Special Populations)-alias,SUM(Total Population)-alias,ATTR(Total Population)-alias,AGG(Show # or Percent)-value,AGG(Show # or Percent)-alias,AGG(Sort Race)-value,AGG(Sort Race)-alias,AGG(Formatted Show # or Percent Positive Age)-alias
0,%null%,%null%,True,True,New Jersey,New Jersey,248,2398,942292,942292,26.31880563562038,26.3,26.31880563562038,26.31880563562038,26.3
1,%null%,%null%,True,True,Louisiana,Louisiana,24,231,85860,85860,27.95248078266946,28.0,27.95248078266946,27.95248078266946,28.0
2,%null%,%null%,True,True,New York,New York,548,4631,1812286,1812286,30.23805293424989,30.2,30.23805293424989,30.23805293424989,30.2
3,%null%,%null%,True,True,Texas,Texas,506,4406,1584396,1584396,31.936460329362106,31.9,31.936460329362106,31.936460329362106,31.9
4,%null%,%null%,True,True,California,California,2040,16155,6136428,6136428,33.2440957508179,33.2,33.2440957508179,33.2440957508179,33.2
5,%null%,%null%,True,True,Illinois,Illinois,254,2078,756590,756590,33.57168347453707,33.6,33.57168347453707,33.57168347453707,33.6
6,%null%,%null%,True,True,Massachusetts,Massachusetts,179,1435,520119,520119,34.41520113666296,34.4,34.41520113666296,34.41520113666296,34.4
7,%null%,%null%,True,True,Virginia,Virginia,214,1777,614516,614516,34.824154293785675,34.8,34.824154293785675,34.824154293785675,34.8
8,%null%,%null%,True,True,Missouri,Missouri,53,408,144420,144420,36.69851821077413,36.7,36.69851821077413,36.69851821077413,36.7
9,%null%,%null%,True,True,Pennsylvania,Pennsylvania,185,1373,503783,503783,36.722160136407936,36.7,36.722160136407936,36.722160136407936,36.7
10,%null%,%null%,True,True,Maryland,Maryland,156,1264,421227,421227,37.03466302017677,37.0,37.03466302017677,37.03466302017677,37.0
11,%null%,%null%,True,True,North Carolina,North Carolina,141,1034,353832,353832,39.84942006375908,39.8,39.84942006375908,39.84942006375908,39.8
12,%null%,%null%,True,True,Georgia,Georgia,196,1500,490433,490433,39.9646842687992,40.0,39.9646842687992,39.9646842687992,40.0
13,%null%,%null%,True,True,Mississippi,Mississippi,14,87,33735,33735,41.499925892989474,41.5,41.499925892989474,41.499925892989474,41.5
14,%null%,%null%,True,True,Delaware,Delaware,18,226,41957,41957,42.90106537645685,42.9,42.90106537645685,42.90106537645685,42.9
15,%null%,%null%,True,True,Rhode Island,Rhode Island,17,88,39360,39360,43.1910569105691,43.2,43.1910569105691,43.1910569105691,43.2
16,%null%,%null%,True,True,Hawaii,Hawaii,283,1638,651433,651433,43.44268712208316,43.4,43.44268712208316,43.44268712208316,43.4
17,%null%,%null%,True,True,Nevada,Nevada,127,778,292101,292101,43.47811202289619,43.5,43.47811202289619,43.47811202289619,43.5
18,%null%,%null%,True,True,Florida,Florida,289,1976,650132,650132,44.45251118234451,44.5,44.45251118234451,44.45251118234451,44.5
19,%null%,%null%,True,True,South Carolina,South Carolina,45,296,100149,100149,44.93304975586376,44.9,44.93304975586376,44.93304975586376,44.9
20,%null%,%null%,True,True,Washington,Washington,368,2228,813284,813284,45.24864622936145,45.2,45.24864622936145,45.24864622936145,45.2
21,%null%,%null%,True,True,Michigan,Michigan,155,1070,341843,341843,45.342452529377525,45.3,45.342452529377525,45.342452529377525,45.3
22,%null%,%null%,True,True,North Dakota,North Dakota,6,48,13076,13076,45.88559192413582,45.9,45.88559192413582,45.88559192413582,45.9
23,%null%,%null%,True,True,Tennessee,Tennessee,65,384,139839,139839,46.48202575819335,46.5,46.48202575819335,46.48202575819335,46.5
