,Percentage Suffix Label %-value,Percentage Suffix Label %-alias,Race Chart-value,Race Chart-alias,State-value,State-alias,SUM(Count of Trauma Survivor)-alias,SUM(Total Count of Reported Special Populations)-alias,SUM(Total Population)-alias,ATTR(Total Population)-alias,AGG(Show # or Percent)-value,AGG(Show # or Percent)-alias,AGG(Sort Race)-value,AGG(Sort Race)-alias,AGG(Formatted Show # or Percent Positive Age)-alias
0,%null%,%null%,True,True,New Jersey,New Jersey,1912,7703,4960795,4960795,38.54220946441044,38.54,38.54220946441044,38.54220946441044,38.5
1,%null%,%null%,True,True,New York,New York,5371,18570,10858889,10858889,49.46178195577834,49.46,49.46178195577834,49.46178195577834,49.5
2,%null%,%null%,True,True,Louisiana,Louisiana,1404,4445,2676273,2676273,52.46101574839338,52.46,52.46101574839338,52.46101574839338,52.5
3,%null%,%null%,True,True,Florida,Florida,6039,19021,11467951,11467951,52.659799470716266,52.66,52.659799470716266,52.659799470716266,52.7
4,%null%,%null%,True,True,Rhode Island,Rhode Island,407,1373,771405,771405,52.76087139699639,52.76,52.76087139699639,52.76087139699639,52.8
5,%null%,%null%,True,True,Massachusetts,Massachusetts,2615,9607,4894728,4894728,53.424827692161855,53.42,53.424827692161855,53.424827692161855,53.4
6,%null%,%null%,True,True,Maryland,Maryland,1683,6010,3020582,3020582,55.71773916417432,55.72,55.71773916417432,55.71773916417432,55.7
7,%null%,%null%,True,True,Connecticut,Connecticut,1304,4901,2330326,2330326,55.95783594226731,55.96,55.95783594226731,55.95783594226731,56.0
8,%null%,%null%,True,True,California,California,7779,26030,13815325,13815325,56.307035846062256,56.31,56.307035846062256,56.307035846062256,56.3
9,%null%,%null%,True,True,Illinois,Illinois,4354,15163,7597266,7597266,57.31009023509247,57.31,57.31009023509247,57.31009023509247,57.3
10,%null%,%null%,True,True,Pennsylvania,Pennsylvania,5672,18949,9701126,9701126,58.46743975905477,58.47,58.46743975905477,58.46743975905477,58.5
11,%null%,%null%,True,True,Nevada,Nevada,895,2699,1464563,1464563,61.11037900042538,61.11,61.11037900042538,61.11037900042538,61.1
12,%null%,%null%,True,True,Hawaii,Hawaii,193,852,308195,308195,62.62269017991856,62.62,62.62269017991856,62.62269017991856,62.6
13,%null%,%null%,True,True,Wisconsin,Wisconsin,3008,10585,4727246,4727246,63.63112899138314,63.63,63.63112899138314,63.63112899138314,63.6
14,%null%,%null%,True,True,North Dakota,North Dakota,412,1466,644623,644623,63.91332608361787,63.91,63.91332608361787,63.91332608361787,63.9
15,%null%,%null%,True,True,Georgia,Georgia,3583,11806,5510193,5510193,65.02494558720538,65.02,65.02494558720538,65.02494558720538,65.0
16,%null%,%null%,True,True,Virginia,Virginia,3402,11497,5213717,5213717,65.25095243949758,65.25,65.25095243949758,65.25095243949758,65.3
17,%null%,%null%,True,True,North Carolina,North Carolina,4284,13718,6528578,6528578,65.61918996755496,65.62,65.61918996755496,65.61918996755496,65.6
18,%null%,%null%,True,True,South Carolina,South Carolina,2191,6817,3290272,3290272,66.59023934799312,66.59,66.59023934799312,66.59023934799312,66.6
19,%null%,%null%,True,True,New Hampshire,New Hampshire,825,2624,1238184,1238184,66.62983853772946,66.63,66.62983853772946,66.62983853772946,66.6
20,%null%,%null%,True,True,South Dakota,South Dakota,484,1576,723678,723678,66.8805739569256,66.88,66.8805739569256,66.8805739569256,66.9
21,%null%,%null%,True,True,Alabama,Alabama,2194,6950,3269726,3269726,67.1004237052279,67.10,67.1004237052279,67.1004237052279,67.1
22,%null%,%null%,True,True,Michigan,Michigan,5015,16154,7462582,7462582,67.20194163360617,67.20,67.20194163360617,67.20194163360617,67.2
23,%null%,%null%,True,True,Texas,Texas,8032,24829,11885058,11885058,67.58065463374264,67.58,67.58065463374264,67.58065463374264,67.6
24,%null%,%null%,True,True,Minnesota,Minnesota,3024,10370,4458035,4458035,67.83257646025659,67.83,67.83257646025659,67.83257646025659,67.8
25,%null%,%null%,True,True,Arizona,Arizona,2638,8202,3872615,3872615,68.1193457134262,68.12,68.1193457134262,68.1193457134262,68.1
26,%null%,%null%,True,True,Nebraska,Nebraska,1069,3659,1519341,1519341,70.35945189394613,70.36,70.35945189394613,70.35945189394613,70.4
27,%null%,%null%,True,True,Iowa,Iowa,1899,6470,2685614,2685614,70.71008715325434,70.71,70.71008715325434,70.71008715325434,70.7
28,%null%,%null%,True,True,Wyoming,Wyoming,342,1045,482320,482320,70.90728147288107,70.91,70.90728147288107,70.90728147288107,70.9
29,%null%,%null%,True,True,Delaware,Delaware,432,1465,608053,608053,71.04643838612753,71.05,71.04643838612753,71.04643838612753,71.0
30,%null%,%null%,True,True,Ohio,Ohio,6570,20539,9149813,9149813,71.80474617350103,71.80,71.80474617350103,71.80474617350103,71.8
31,%null%,%null%,True,True,West Virginia,West Virginia,1190,3345,1632071,1632071,72.91349457223367,72.91,72.91349457223367,72.91349457223367,72.9
32,%null%,%null%,True,True,Idaho,Idaho,1135,3709,1541463,1541463,73.63134891982487,73.63,73.63134891982487,73.63134891982487,73.6
33,%null%,%null%,True,True,New Mexico,New Mexico,564,1578,759740,759740,74.2359228157001,74.24,74.2359228157001,74.2359228157001,74.2
34,%null%,%null%,True,True,Montana,Montana,704,2018,943656,943656,74.6034571920276,74.60,74.6034571920276,74.6034571920276,74.6
35,%null%,%null%,True,True,Missouri,Missouri,3622,10799,4854359,4854359,74.61335265891954,74.61,74.61335265891954,74.61335265891954,74.6
36,%null%,%null%,True,True,Tennessee,Tennessee,3875,10910,5097174,5097174,76.02251757542513,76.02,76.02251757542513,76.02251757542513,76.0
37,%null%,%null%,True,True,District of Columbia,District of Columbia,191,748,249751,249751,76.47617026558453,76.48,76.47617026558453,76.47617026558453,76.5
38,%null%,%null%,True,True,Maine,Maine,989,3090,1269535,1269535,77.90253911865368,77.90,77.90253911865368,77.90253911865368,77.9
39,%null%,%null%,True,True,Vermont,Vermont,465,1515,595151,595151,78.13143219115821,78.13,78.13143219115821,78.13143219115821,78.1
40,%null%,%null%,True,True,Kansas,Kansas,1719,5150,2192217,2192217,78.41377016965018,78.41,78.41377016965018,78.41377016965018,78.4
41,%null%,%null%,True,True,Mississippi,Mississippi,1297,3575,1652517,1652517,78.48633327221444,78.49,78.48633327221444,78.48633327221444,78.5
42,%null%,%null%,True,True,Kentucky,Kentucky,3012,8659,3765843,3765843,79.98209165915839,79.98,79.98209165915839,79.98209165915839,80.0
43,%null%,%null%,True,True,Washington,Washington,4197,12327,5111255,5111255,82.11290573450161,82.11,82.11290573450161,82.11290573450161,82.1
44,%null%,%null%,True,True,Arkansas,Arkansas,1792,5074,2156694,2156694,83.09013703381193,83.09,83.09013703381193,83.09013703381193,83.1
45,%null%,%null%,True,True,Indiana,Indiana,4467,13557,5276416,5276416,84.65973873174518,84.66,84.65973873174518,84.65973873174518,84.7
46,%null%,%null%,True,True,Utah,Utah,2190,8494,2577888,2577888,84.95326406732953,84.95,84.95326406732953,84.95326406732953,85.0
47,%null%,%null%,True,True,Oklahoma,Oklahoma,2257,5733,2544785,2544785,88.6911860923418,88.69,88.6911860923418,88.6911860923418,88.7
48,%null%,%null%,True,True,Colorado,Colorado,3490,10597,3893018,3893018,89.64767180629528,89.65,89.64767180629528,89.64767180629528,89.6
49,%null%,%null%,True,True,Oregon,Oregon,2970,8025,3148080,3148080,94.34321872379354,94.34,94.34321872379354,94.34321872379354,94.3
50,%null%,%null%,True,True,Alaska,Alaska,420,1358,434746,434746,96.6081344049169,96.61,96.6081344049169,96.6081344049169,96.6
